0,Heuristic,10000000,7230.000000,1,0.005000,500000,40,30
Time,Value 
Final, 5580,7231

NrViolations,0
Round,H_team,A_team 
0,0,17
0,38,1
0,2,4
0,5,3
0,7,6
0,8,10
0,24,9
0,15,11
0,12,16
0,13,31
0,20,14
0,21,18
0,34,19
0,27,22
0,23,37
0,30,25
0,32,26
0,36,28
0,29,39
0,33,35
1,0,34
1,1,19
1,2,17
1,3,33
1,38,4
1,5,7
1,6,16
1,18,8
1,21,9
1,10,36
1,14,11
1,13,12
1,15,31
1,20,35
1,22,37
1,23,24
1,25,29
1,28,26
1,27,39
1,30,32
2,7,0
2,1,16
2,2,5
2,38,3
2,4,17
2,6,19
2,21,8
2,15,9
2,24,10
2,11,23
2,12,36
2,14,13
2,18,29
2,28,20
2,22,35
2,33,25
2,26,37
2,27,31
2,30,39
2,34,32
3,5,0
3,7,1
3,10,2
3,3,14
3,9,4
3,6,36
3,16,8
3,11,13
3,12,23
3,37,15
3,17,29
3,19,18
3,33,20
3,22,21
3,24,30
3,39,25
3,35,26
3,34,27
3,28,38
3,31,32
4,0,15
4,1,3
4,13,2
4,4,27
4,5,6
4,19,7
4,8,11
4,9,10
4,12,14
4,16,22
4,18,17
4,34,20
4,24,21
4,23,30
4,25,28
4,36,26
4,29,38
4,31,39
4,32,35
4,37,33
5,0,33
5,1,15
5,2,29
5,3,13
5,4,16
5,5,14
5,6,8
5,20,7
5,9,27
5,10,12
5,11,19
5,17,22
5,18,30
5,21,23
5,32,24
5,25,38
5,26,34
5,28,39
5,36,31
5,35,37
6,0,4
6,1,6
6,38,2
6,3,16
6,10,5
6,13,7
6,17,8
6,36,9
6,11,12
6,14,19
6,15,21
6,18,25
6,20,23
6,22,28
6,35,24
6,27,26
6,29,33
6,30,34
6,31,37
6,39,32
7,25,0
7,29,1
7,32,2
7,4,3
7,37,5
7,35,6
7,7,21
7,19,8
7,34,9
7,13,10
7,11,18
7,12,15
7,14,39
7,38,16
7,20,17
7,23,22
7,24,28
7,26,31
7,30,27
7,33,36
8,26,0
8,32,1
8,36,2
8,3,35
8,4,12
8,38,5
8,6,9
8,37,7
8,8,34
8,10,11
8,19,13
8,14,21
8,16,15
8,17,28
8,18,39
8,30,20
8,22,25
8,23,31
8,33,24
8,27,29
9,29,0
9,1,10
9,2,22
9,3,12
9,6,4
9,5,34
9,9,7
9,8,38
9,11,16
9,21,13
9,17,14
9,15,39
9,18,33
9,25,19
9,31,20
9,23,26
9,37,24
9,35,27
9,28,30
9,36,32
10,0,37
10,1,34
10,2,35
10,3,22
10,4,11
10,39,5
10,21,6
10,7,38
10,15,8
10,9,16
10,32,10
10,18,12
10,28,13
10,14,29
10,17,23
10,19,33
10,27,20
10,36,24
