42,Heuristic,10000000,7230.000000,1,0.005000,500000,24,18
Time,Value 
Final, 225466,7233

NrViolations,0
Round,H_team,A_team 
0,0,17
0,6,1
0,2,7
0,21,3
0,5,4
0,23,8
0,10,9
0,15,11
0,14,12
0,19,13
0,18,16
0,20,22
1,0,1
1,2,8
1,3,22
1,12,4
1,6,5
1,23,7
1,18,9
1,10,16
1,14,11
1,15,13
1,17,20
1,21,19
2,16,0
2,20,1
2,6,2
2,3,13
2,4,18
2,9,5
2,8,7
2,19,10
2,12,11
2,15,14
2,21,17
2,22,23
3,4,0
3,1,15
3,2,3
3,22,5
3,9,6
3,7,18
3,13,8
3,17,10
3,11,21
3,20,12
3,14,16
3,19,23
4,20,0
4,16,1
4,2,21
4,23,3
4,4,15
4,5,18
4,22,6
4,11,7
4,8,9
4,13,10
4,19,12
4,14,17
5,0,5
5,1,4
5,10,2
5,3,19
5,6,21
5,7,15
5,8,22
5,9,11
5,12,17
5,13,14
5,16,20
5,18,23
6,14,0
6,19,1
6,2,11
6,20,3
6,4,13
6,23,5
6,8,6
6,7,10
6,22,9
6,12,16
6,15,17
6,21,18
7,12,0
7,1,13
7,2,5
7,3,6
7,4,10
7,14,7
7,16,8
7,9,21
7,23,11
7,22,15
7,17,18
7,19,20
8,21,0
8,10,1
8,17,2
8,3,16
8,14,4
8,5,19
8,20,6
8,7,12
8,8,15
8,9,23
8,11,22
8,13,18
9,0,9
9,2,1
9,17,3
9,4,8
9,5,14
9,6,23
9,7,19
9,10,20
9,13,11
9,15,12
9,21,16
9,18,22
10,6,0
10,23,1
10,2,20
10,3,4
10,7,5
10,12,8
10,9,17
10,10,22
10,11,16
10,13,21
10,14,18
10,15,19
11,0,15
11,1,14
11,22,2
11,11,3
11,21,4
11,5,8
11,6,10
11,16,7
11,19,9
11,12,18
11,17,13
11,23,20
12,0,23
12,1,22
12,9,2
12,18,3
12,11,4
12,5,12
12,16,6
12,7,13
12,8,17
12,10,15
12,19,14
12,20,21
13,0,11
13,1,5
13,23,2
13,10,3
13,4,6
13,7,22
13,21,8
13,12,9
13,16,13
13,20,14
13,18,15
13,17,19
14,18,0
14,7,1
14,2,4
14,3,8
14,5,16
14,19,6
14,14,9
14,23,10
14,17,11
14,12,22
14,13,20
14,15,21
15,10,0
15,1,17
15,13,2
15,3,12
15,22,4
15,5,21
15,6,14
15,20,7
15,8,19
15,15,9
15,11,18
15,16,23
16,0,2
16,1,21
16,3,7
16,4,23
16,5,17
16,11,6
16,8,14
16,9,20
16,18,10
16,13,12
16,16,15
16,22,19
17,0,19
17,1,12
17,18,2
17,9,3
17,4,16
17,15,5
17,6,13
17,21,7
17,8,20
17,11,10
17,22,14
17,17,23
