1217,Heuristic,10000000,7230.000000,1,0.005000,500000,40,30
Time,Value 
Final, 6854,7231

NrViolations,0
Round,H_team,A_team 
0,0,14
0,1,2
0,32,3
0,10,4
0,5,27
0,6,8
0,7,16
0,9,23
0,11,18
0,12,33
0,13,24
0,22,15
0,17,21
0,19,20
0,36,25
0,26,30
0,28,35
0,31,29
0,34,37
0,39,38
1,0,6
1,1,27
1,2,14
1,31,3
1,7,4
1,5,16
1,8,23
1,13,9
1,10,24
1,11,33
1,18,12
1,26,15
1,17,19
1,20,30
1,21,37
1,22,35
1,38,25
1,28,36
1,32,29
1,34,39
2,0,27
2,13,1
2,2,16
2,3,14
2,4,23
2,6,5
2,7,33
2,20,8
2,9,39
2,30,10
2,11,12
2,24,15
2,34,17
2,18,37
2,19,21
2,25,22
2,26,32
2,28,31
2,29,35
2,36,38
3,4,0
3,16,1
3,2,25
3,3,29
3,5,12
3,6,13
3,36,7
3,18,8
3,15,9
3,33,10
3,22,11
3,14,39
3,38,17
3,19,32
3,21,20
3,23,28
3,24,34
3,37,26
3,27,30
3,35,31
4,0,25
4,15,1
4,12,2
4,10,3
4,13,4
4,5,29
4,28,6
4,39,7
4,8,37
4,14,9
4,27,11
4,19,16
4,36,17
4,33,18
4,20,32
4,21,34
4,31,22
4,35,23
4,24,30
4,38,26
5,5,0
5,1,37
5,2,8
5,13,3
5,12,4
5,29,6
5,38,7
5,9,19
5,21,10
5,20,11
5,16,14
5,17,15
5,39,18
5,30,22
5,34,23
5,25,24
5,33,26
5,28,27
5,31,36
5,32,35
6,0,37
6,1,5
6,32,2
6,11,3
6,4,8
6,23,6
6,7,25
6,12,9
6,17,10
6,39,13
6,14,19
6,16,15
6,34,18
6,20,24
6,31,21
6,26,22
6,27,33
6,29,28
6,36,30
6,35,38
7,0,1
7,37,2
7,3,5
7,4,17
7,6,7
7,8,14
7,9,25
7,10,11
7,15,12
7,38,13
7,16,35
7,18,19
7,36,20
7,28,21
7,22,24
7,23,32
7,29,26
7,27,39
7,30,33
7,34,31
8,15,0
8,1,36
8,26,2
8,25,3
8,11,4
8,8,5
8,6,14
8,7,17
8,9,16
8,10,28
8,12,35
8,33,13
8,24,18
8,19,29
8,37,20
8,21,32
8,22,34
8,23,27
8,30,39
8,38,31
9,17,0
9,1,38
9,2,36
9,26,3
9,14,4
9,5,7
9,15,6
9,11,8
9,10,9
9,12,28
9,13,16
9,18,29
9,19,34
9,35,20
9,21,22
9,33,23
9,24,37
9,25,30
9,27,32
9,39,31
10,16,0
10,7,1
10,35,2
10,18,3
10,4,38
10,5,36
10,9,6
10,17,8
10,12,10
10,13,11
10,22,14
10,19,15
10,20,28
10,21,26
10,31,23
10,24,29
10,25,27
10,30,37
10,32,34
10,39,33
11,0,9
11,1,39
11,34,2
11,3,38
11,5,4
11,6,16
11,28,7
11,8,12
11,13,10
11,11,35
11,23,14
11,15,21
11,18,17
11,22,19
11,20,26
11,33,24
11,29,25
11,27,37
11,30,31
11,36,32
12,8,0
12,14,1
12,2,39
12,4,3
12,11,5
12,6,33
12,31,7
12,9,35
12,10,18
12,12,13
12,29,15
12,16,21
12,17,26
12,27,19
12,20,25
12,23,22
12,24,28
12,34,30
12,38,32
12,37,36
13,13,0
13,8,1
13,2,33
13,7,3
13,4,39
13,22,5
13,6,20
13,36,9
13,10,35
13,26,11
13,12,14
13,31,15
13,18,16
13,32,17
13,19,25
13,21,24
13,29,23
13,27,34
13,28,37
13,30,38
14,0,29
14,3,1
14,2,28
14,34,4
14,21,5
14,18,6
14,7,20
14,13,8
14,37,9
14,14,10
14,25,11
14,12,19
14,39,15
14,16,33
14,35,17
14,22,38
14,30,23
14,24,27
14,26,36
14,31,32
15,30,0
15,1,29
15,13,2
15,3,28
15,37,4
15,5,24
15,22,6
15,7,19
15,15,8
15,32,9
15,10,31
15,23,11
15,26,12
15,14,20
15,16,38
15,39,17
15,25,18
15,35,21
15,27,36
15,33,34
16,34,0
16,1,28
16,17,2
16,3,24
16,36,4
16,15,5
16,6,10
16,11,7
16,8,22
16,9,29
16,25,12
16,14,13
16,16,27
16,23,18
16,19,26
16,20,31
16,38,21
16,32,30
16,33,37
16,35,39
17,31,0
17,10,1
17,15,2
17,6,3
17,4,22
17,18,5
17,7,23
17,8,26
17,9,24
17,11,16
17,29,12
17,13,27
17,33,14
17,20,17
17,19,38
17,30,21
17,28,25
17,39,32
17,36,34
17,37,35
18,0,7
18,4,1
18,2,23
18,3,22
18,17,5
18,19,6
18,8,16
18,9,26
18,10,27
18,30,11
18,12,31
18,28,13
18,37,14
18,25,15
18,18,20
18,21,39
18,24,38
18,34,29
18,32,33
18,35,36
19,33,0
19,1,23
19,2,4
19,3,17
19,5,10
19,12,6
19,7,9
19,36,8
19,29,11
19,22,13
19,38,14
19,27,15
19,16,31
19,18,21
19,37,19
19,20,39
19,32,24
19,26,25
19,28,30
19,34,35
20,32,0
20,1,17
20,10,2
20,16,3
20,4,18
20,5,9
20,11,6
20,15,7
20,33,8
20,12,34
20,20,13
20,14,30
20,35,19
20,21,25
20,27,22
20,23,39
20,31,24
20,26,28
20,29,36
20,38,37
21,39,0
21,1,18
21,11,2
21,3,12
21,4,15
21,30,5
21,6,17
21,13,7
21,35,8
21,9,34
21,20,10
21,21,14
21,37,16
21,36,19
21,29,22
21,25,23
21,24,26
21,38,27
21,28,32
21,31,33
22,0,12
22,6,1
22,2,18
22,3,15
22,4,30
22,23,5
22,14,7
22,8,9
22,19,10
22,21,11
22,17,13
22,32,16
22,22,20
22,24,39
22,25,34
22,26,31
22,35,27
22,28,38
22,37,29
22,36,33
23,0,21
23,1,12
23,7,2
23,3,8
23,33,4
23,5,14
23,6,30
23,17,9
23,10,15
23,24,11
23,19,13
23,34,16
23,18,36
23,23,20
23,32,22
23,25,37
23,26,35
23,27,31
23,28,39
23,38,29
24,0,19
24,1,21
24,5,2
24,9,3
24,35,4
24,38,6
24,7,10
24,8,30
24,14,11
24,12,24
24,18,13
24,15,36
24,16,17
24,27,20
24,33,22
24,23,26
24,32,25
24,34,28
24,39,29
24,31,37
25,11,0
25,22,1
25,2,19
25,3,21
25,29,4
25,13,5
25,36,6
25,7,12
25,8,10
25,9,27
25,14,24
25,15,35
25,20,16
25,17,23
25,30,18
25,31,25
25,39,26
25,33,28
25,37,32
25,38,34
26,10,0
26,24,1
26,2,9
26,3,20
26,4,27
26,28,5
26,37,6
26,32,7
26,19,8
26,11,17
26,12,38
26,13,15
26,14,35
26,22,16
26,31,18
26,21,23
26,25,33
26,34,26
26,29,30
26,36,39
27,0,20
27,11,1
27,2,3
27,4,9
27,26,5
27,6,34
27,30,7
27,8,32
27,10,38
27,16,12
27,25,13
27,15,14
27,17,31
27,18,35
27,23,19
27,27,21
27,22,28
27,24,36
27,33,29
27,39,37
28,0,2
28,1,20
28,3,34
28,6,4
28,5,32
28,37,7
28,8,38
28,9,11
28,25,10
28,17,12
28,30,13
28,14,31
28,15,18
28,16,28
28,24,19
28,29,21
28,39,22
28,23,36
28,27,26
28,35,33
29,0,3
29,9,1
29,2,6
29,4,32
29,5,34
29,7,8
29,16,10
29,15,11
29,20,12
29,26,13
29,14,18
29,17,28
29,19,31
29,21,36
29,37,22
29,23,24
29,39,25
29,29,27
29,35,30
29,38,33
