1217,Heuristic,10000000,7230.000000,1,0.005000,500000,16,12
Time,Value 
Final, 118125,7231

NrViolations,0
Round,H_team,A_team 
0,10,0
0,1,4
0,3,2
0,5,7
0,6,8
0,9,11
0,13,12
0,15,14
1,0,1
1,2,4
1,3,13
1,5,6
1,7,11
1,8,12
1,15,9
1,10,14
2,0,4
2,8,1
2,2,13
2,3,6
2,15,5
2,7,12
2,10,9
2,11,14
3,0,3
3,1,7
3,6,2
3,4,10
3,14,5
3,11,8
3,9,13
3,12,15
4,6,0
4,10,1
4,2,7
4,15,3
4,4,9
4,13,5
4,14,8
4,12,11
5,5,0
5,6,1
5,2,9
5,14,3
5,4,7
5,13,8
5,12,10
5,15,11
6,0,2
6,1,15
6,3,12
6,8,4
6,5,9
6,7,6
6,11,10
6,13,14
7,0,8
7,1,12
7,11,2
7,3,5
7,14,4
7,6,15
7,9,7
7,10,13
8,0,11
8,3,1
8,14,2
8,13,4
8,5,12
8,6,10
8,7,15
8,9,8
9,12,0
9,5,1
9,2,10
9,8,3
9,4,11
9,9,6
9,7,14
9,15,13
10,14,0
10,1,9
10,2,5
10,7,3
10,4,15
10,12,6
10,8,10
10,11,13
11,13,0
11,1,2
11,9,3
11,4,5
11,11,6
11,8,7
11,10,15
11,12,14
