2486,Heuristic,10000000,7230.000000,1,0.005000,500000,40,30
Time,Value 
Final, 820,7231

NrViolations,0
Round,H_team,A_team 
0,0,19
0,1,7
0,26,2
0,15,3
0,6,4
0,37,5
0,8,21
0,23,9
0,10,16
0,32,11
0,13,12
0,20,14
0,17,22
0,18,35
0,24,31
0,25,33
0,27,38
0,28,29
0,39,30
0,36,34
1,0,10
1,1,4
1,8,2
1,20,3
1,5,12
1,6,31
1,26,7
1,27,9
1,15,11
1,13,22
1,24,14
1,25,16
1,17,29
1,18,30
1,37,19
1,36,21
1,23,34
1,28,33
1,32,35
1,39,38
2,27,0
2,1,10
2,2,35
2,8,3
2,4,11
2,5,18
2,6,21
2,13,7
2,24,9
2,17,12
2,38,14
2,15,22
2,16,32
2,34,19
2,20,36
2,23,29
2,37,25
2,26,30
2,28,39
2,33,31
3,38,0
3,12,1
3,2,13
3,3,18
3,4,10
3,5,6
3,7,32
3,33,8
3,9,37
3,11,25
3,14,28
3,16,15
3,30,17
3,19,24
3,22,20
3,21,23
3,34,26
3,35,27
3,29,36
3,31,39
4,3,0
4,9,1
4,2,37
4,4,36
4,11,5
4,12,6
4,7,28
4,16,8
4,10,26
4,33,13
4,14,18
4,38,15
4,21,17
4,19,23
4,31,20
4,22,27
4,29,24
4,35,25
4,30,32
4,34,39
5,0,2
5,22,1
5,3,4
5,31,5
5,35,6
5,7,33
5,29,8
5,32,9
5,10,27
5,11,23
5,12,24
5,30,13
5,14,16
5,39,15
5,28,17
5,18,37
5,19,38
5,21,20
5,25,34
5,36,26
6,0,29
6,1,16
6,23,2
6,26,3
6,13,4
6,24,5
6,6,9
6,27,7
6,8,30
6,10,21
6,28,11
6,36,12
6,15,14
6,17,35
6,18,34
6,20,19
6,32,22
6,25,31
6,39,33
6,37,38
7,0,18
7,1,35
7,2,19
7,39,3
7,7,4
7,5,14
7,6,22
7,8,12
7,9,30
7,20,10
7,13,11
7,15,33
7,27,16
7,37,17
7,26,21
7,23,31
7,24,34
7,25,38
7,28,36
7,32,29
8,16,0
8,1,19
8,2,39
