588,Heuristic,10000000,7230.000000,1,0.005000,500000,40,20
Time,Value 
Final, 560,7231

NrViolations,0
Round,H_team,A_team 
0,9,0
0,1,14
0,4,2
0,20,3
0,5,33
0,17,6
0,31,7
0,8,28
0,10,22
0,39,11
0,13,12
0,30,15
0,21,16
0,18,34
0,19,38
0,25,23
0,29,24
0,26,37
0,27,35
0,36,32
1,13,0
1,1,22
1,19,2
1,8,3
1,4,32
1,5,6
1,26,7
1,9,36
1,10,15
1,12,11
1,20,14
1,39,16
1,17,35
1,18,23
1,21,28
1,31,24
1,25,37
1,27,38
1,29,34
1,30,33
2,1,0
2,2,35
2,4,3
2,13,5
2,22,6
2,30,7
2,31,8
2,9,17
2,25,10
2,37,11
2,12,16
2,21,14
2,32,15
2,18,27
2,19,26
2,20,36
2,39,23
2,24,34
2,38,28
2,29,33
3,0,31
3,7,1
3,2,26
3,3,27
3,35,4
3,32,5
3,6,30
3,14,8
3,34,9
3,36,10
3,11,25
3,12,21
3,28,13
3,15,29
3,16,17
3,38,18
3,22,19
3,23,20
3,37,24
3,33,39
4,0,32
4,37,1
4,28,2
4,3,29
4,4,19
4,14,5
4,6,20
4,7,17
4,8,9
4,16,10
4,11,31
4,15,12
4,36,13
4,26,18
4,39,21
4,22,24
4,23,27
4,33,25
4,38,30
4,35,34
5,0,23
5,39,1
5,14,2
5,3,18
5,4,20
5,5,12
5,6,34
5,7,37
5,8,32
5,27,9
5,10,21
5,11,28
5,13,25
5,33,15
5,16,35
5,17,24
5,31,19
5,30,22
5,26,38
5,36,29
6,24,0
6,1,3
6,18,2
6,4,22
6,5,35
6,31,6
6,39,7
6,27,8
6,9,26
6,10,38
6,17,11
6,20,12
6,13,14
6,21,15
6,19,16
6,23,36
6,25,32
6,29,28
6,30,37
6,34,33
7,16,0
7,1,6
7,2,7
7,19,3
7,34,4
7,5,8
7,9,15
7,32,10
7,14,11
7,12,22
7,13,26
7,17,39
7,18,35
7,20,28
7,21,33
7,23,38
7,24,36
7,25,27
7,29,37
7,30,31
8,22,0
8,19,1
8,2,8
8,32,3
8,10,4
8,18,5
8,35,6
8,11,7
8,25,9
8,12,36
8,24,13
8,23,14
8,15,27
8,16,31
8,34,17
8,20,21
8,28,26
8,29,30
8,37,33
8,38,39
9,0,20
9,1,38
9,2,9
9,3,31
9,7,4
9,36,5
9,6,21
9,8,13
9,10,29
9,11,19
9,33,12
9,17,14
9,15,16
9,28,18
9,22,23
9,32,24
9,35,25
9,26,30
9,27,39
9,37,34
10,0,34
10,1,23
10,31,2
10,15,3
10,4,30
10,7,5
10,6,38
10,8,12
10,39,9
10,10,14
10,22,11
10,18,13
10,36,16
10,17,21
10,37,19
10,27,20
10,35,24
10,28,25
10,26,29
10,33,32
11,0,19
11,31,1
11,39,2
11,3,23
11,33,4
11,5,10
11,9,6
11,27,7
11,8,15
11,36,11
11,29,12
11,13,16
11,14,37
11,17,25
11,18,32
11,34,20
11,21,38
11,26,22
11,24,28
11,30,35
12,25,0
12,29,1
12,13,2
12,3,6
12,21,4
12,5,17
12,34,7
12,38,8
12,9,11
12,28,10
12,12,31
12,14,15
12,16,32
12,18,37
12,19,39
12,20,33
12,35,22
12,23,26
12,24,27
12,30,36
13,0,26
13,12,1
13,2,36
13,3,9
13,5,4
13,32,6
13,19,7
13,16,8
13,23,10
13,11,30
13,20,13
13,14,22
13,37,15
13,38,17
13,21,18
13,24,33
13,25,31
13,34,27
13,28,39
13,35,29
14,0,21
14,1,24
14,2,29
14,22,3
14,4,9
14,26,5
14,6,14
14,7,33
14,8,35
14,10,12
14,11,20
14,23,13
14,15,17
14,16,18
14,19,30
14,25,39
14,31,27
14,28,34
14,32,37
14,38,36
15,0,12
15,1,30
15,2,32
15,39,3
15,4,23
15,5,34
15,6,28
15,7,35
15,8,25
15,9,38
15,10,19
15,11,21
15,13,37
15,36,14
15,15,20
15,27,16
15,17,18
15,33,22
15,26,24
15,31,29
16,18,0
16,1,32
16,6,2
16,7,3
16,4,14
16,5,20
16,8,23
16,9,37
16,10,11
16,17,12
16,13,15
16,33,16
16,19,21
16,29,22
16,39,24
16,26,25
16,27,28
16,30,34
16,31,38
16,36,35
17,33,0
17,35,1
17,21,2
17,3,13
17,38,4
17,24,5
17,25,6
17,14,7
17,37,8
17,9,18
17,27,10
17,34,11
17,12,23
17,15,39
17,29,16
17,30,17
17,36,19
17,20,31
17,22,28
17,32,26
18,28,0
18,34,1
18,2,10
18,3,36
18,6,4
18,22,5
18,7,18
18,11,8
18,35,9
18,12,19
18,21,13
18,14,31
18,15,26
18,16,25
18,32,17
18,20,39
18,23,29
18,24,30
18,37,27
18,38,33
19,0,4
19,28,1
19,2,30
19,3,25
19,11,5
19,6,8
19,7,36
19,12,9
19,24,10
19,38,13
19,14,29
19,15,18
19,16,20
19,37,17
19,32,19
19,23,21
19,22,39
19,35,26
19,33,27
19,34,31
