5003,Heuristic,10000000,7230.000000,1,0.005000,500000,24,6
Time,Value 
Final, 44916,7231

NrViolations,0
Round,H_team,A_team 
0,0,11
0,16,1
0,10,2
0,17,3
0,4,14
0,7,5
0,22,6
0,8,19
0,20,9
0,15,12
0,13,21
0,18,23
1,10,0
1,1,12
1,18,2
1,20,3
1,7,4
1,5,16
1,8,6
1,13,9
1,23,11
1,15,14
1,17,21
1,22,19
2,23,0
2,21,1
2,2,11
2,3,19
2,4,17
2,5,12
2,9,6
2,7,15
2,22,8
2,18,10
2,20,13
2,14,16
3,0,22
3,3,1
3,2,23
3,4,15
3,5,17
3,6,18
3,14,7
3,8,9
3,11,10
3,12,16
3,19,13
3,21,20
4,0,18
4,1,4
4,9,2
4,3,13
4,14,5
4,6,10
4,12,7
4,23,8
4,11,22
4,16,15
4,17,20
4,19,21
5,6,0
5,1,7
5,2,8
5,21,3
5,16,4
5,15,5
5,9,22
5,10,23
5,11,18
5,12,14
5,13,17
5,19,20
