5003,Heuristic,10000000,7230.000000,1,0.005000,500000,32,24
Time,Value 
Final, 384580,7231

NrViolations,0
Round,H_team,A_team 
0,0,1
0,2,7
0,31,3
0,16,4
0,18,5
0,6,22
0,8,10
0,25,9
0,27,11
0,12,23
0,28,13
0,29,14
0,15,17
0,21,19
0,24,20
0,26,30
1,0,25
1,5,1
1,2,4
1,12,3
1,6,30
1,7,10
1,8,19
1,24,9
1,11,29
1,27,13
1,26,14
1,28,15
1,16,22
1,31,17
1,18,20
1,21,23
2,0,20
2,26,1
2,2,18
2,8,3
2,22,4
2,31,5
2,6,9
2,23,7
2,10,28
2,11,13
2,12,21
2,27,14
2,15,24
2,16,30
2,17,29
2,19,25
3,3,0
3,1,27
3,20,2
3,4,7
3,15,5
3,19,6
3,9,8
3,10,23
3,11,12
3,13,31
3,14,21
3,29,16
3,17,28
3,22,18
3,30,24
3,25,26
4,0,6
4,1,8
4,2,11
4,17,3
4,4,10
4,13,5
4,7,18
4,9,19
4,12,24
4,14,16
4,31,15
4,20,22
4,29,21
4,26,23
4,25,27
4,30,28
5,0,26
5,18,1
5,2,16
5,14,3
5,4,20
5,5,11
5,7,6
5,27,8
5,9,17
5,10,19
5,30,12
5,15,13
5,21,31
5,22,29
5,24,23
5,28,25
6,8,0
6,6,1
6,17,2
6,29,3
6,23,4
6,20,5
6,7,11
6,27,9
6,10,21
6,12,31
6,13,30
6,24,14
6,15,25
6,16,26
6,28,18
6,22,19
7,4,0
7,19,1
7,27,2
7,3,26
7,29,5
7,16,6
7,8,7
7,9,14
7,12,10
7,11,21
7,13,25
7,30,15
7,24,17
7,31,18
7,20,28
7,22,23
8,7,0
8,1,14
8,23,2
8,3,22
8,4,27
8,5,28
8,6,12
8,8,20
8,9,29
8,13,10
8,11,15
8,19,16
8,26,17
8,30,18
8,21,24
8,25,31
9,0,22
9,1,31
9,2,12
9,18,3
9,21,4
9,5,16
9,6,8
9,7,24
9,26,9
9,30,10
9,17,11
9,19,13
9,14,15
9,20,27
9,23,28
9,25,29
10,0,19
10,1,29
10,2,13
10,3,6
10,28,4
10,5,8
10,16,7
10,10,9
10,11,31
10,20,12
10,14,23
10,15,26
10,18,17
10,21,25
10,22,24
10,27,30
11,28,0
11,13,1
11,2,19
11,3,7
11,30,4
11,24,5
11,6,17
11,22,8
11,9,18
11,10,14
11,11,23
11,12,15
11,16,21
11,20,25
11,31,26
11,29,27
12,31,0
12,15,1
12,6,2
12,3,21
12,4,14
12,5,17
12,7,22
12,8,25
12,9,11
12,10,16
12,12,27
12,18,13
12,19,24
12,29,20
12,23,30
12,28,26
13,15,0
13,12,1
13,2,30
13,19,3
13,4,11
13,5,9
13,6,13
13,7,21
13,29,8
13,17,10
13,22,14
13,25,16
13,18,24
13,26,20
13,23,31
13,27,28
14,0,5
14,1,28
14,3,2
14,18,4
14,26,6
14,7,9
14,11,8
14,10,29
14,14,12
14,24,13
14,21,15
14,27,16
14,25,17
14,23,19
14,20,31
14,22,30
15,0,18
15,1,25
15,2,5
15,16,3
15,4,9
15,10,6
15,13,7
15,17,8
15,11,28
15,29,12
15,14,31
15,15,19
15,20,23
15,30,21
15,22,27
15,24,26
16,9,0
16,1,2
16,3,27
16,5,4
16,18,6
16,30,7
16,8,14
16,25,10
16,26,11
16,17,12
16,13,21
16,20,15
16,16,24
16,31,19
16,28,22
16,23,29
17,17,0
17,9,1
17,25,2
17,3,24
17,4,29
17,23,5
17,6,31
17,12,7
17,8,15
17,11,10
17,13,22
17,14,30
17,16,20
17,26,18
17,19,27
17,28,21
18,0,16
18,1,30
18,26,2
18,9,3
18,4,25
18,21,5
18,24,6
18,7,31
18,8,28
18,27,10
18,11,14
18,12,13
18,15,22
18,23,17
18,29,18
18,19,20
19,0,12
19,1,3
19,2,24
19,4,8
19,5,19
19,6,25
19,7,28
19,15,9
19,10,18
19,20,11
19,14,13
19,16,23
19,21,17
19,22,26
19,31,27
19,29,30
20,29,0
20,10,1
20,22,2
20,3,23
20,24,4
20,6,5
20,7,19
20,8,26
20,31,9
20,30,11
20,16,12
20,17,13
20,14,28
20,15,27
20,18,25
20,20,21
21,21,0
21,24,1
21,2,15
21,3,4
21,5,7
21,11,6
21,8,23
21,13,9
21,10,26
21,19,12
21,14,20
21,18,16
21,17,27
21,25,22
21,28,29
21,31,30
22,23,0
22,1,16
22,21,2
22,5,3
22,19,4
22,27,6
22,26,7
22,12,8
22,9,22
22,24,10
22,25,11
22,13,29
22,17,14
22,18,15
22,30,20
22,28,31
23,0,2
23,1,11
23,3,10
23,4,6
23,5,22
23,14,7
23,21,8
23,9,16
23,28,12
23,13,20
23,23,15
23,30,17
23,19,18
23,25,24
23,27,26
23,31,29
