11,Heuristic,10000000,7230.000000,1,0.005000,500000,40,20
Time,Value 
Final, 63623,7231

NrViolations,0
Round,H_team,A_team 
0,0,2
0,8,1
0,3,7
0,6,4
0,5,35
0,24,9
0,10,34
0,11,38
0,22,12
0,13,33
0,29,14
0,20,15
0,25,16
0,18,17
0,36,19
0,30,21
0,28,23
0,27,26
0,31,32
0,39,37
1,0,31
1,1,2
1,14,3
1,4,28
1,5,34
1,6,7
1,8,35
1,26,9
1,39,10
1,11,33
1,30,12
1,13,15
1,38,16
1,22,17
1,18,20
1,37,19
1,29,21
1,36,23
1,24,25
1,27,32
2,1,0
2,2,31
2,30,3
2,4,7
2,6,5
2,8,11
2,29,9
2,37,10
2,12,17
2,22,13
2,14,20
2,15,27
2,34,16
2,19,18
2,26,21
2,39,23
2,24,28
2,25,35
2,32,38
2,33,36
3,0,8
3,1,26
3,2,5
3,17,3
3,4,11
3,23,6
3,7,31
3,9,22
3,36,10
3,12,20
3,13,27
3,14,15
3,16,18
3,19,33
3,21,39
3,38,24
3,25,28
3,34,29
3,37,30
3,35,32
4,0,26
4,20,1
4,21,2
4,3,22
4,17,4
4,5,11
4,32,6
4,7,8
4,9,13
4,10,18
4,12,15
4,27,14
4,16,33
4,19,39
4,38,23
4,35,24
4,25,29
4,28,30
4,31,34
4,36,37
5,15,0
5,21,1
5,20,2
5,3,26
5,29,4
5,9,5
5,38,6
5,7,22
5,8,16
5,10,33
5,11,19
5,18,12
5,17,13
5,31,14
5,35,23
5,32,24
5,37,25
5,27,34
5,28,39
5,36,30
6,23,0
6,1,17
6,2,9
6,6,3
6,30,4
6,18,5
6,15,7
6,8,28
6,10,11
6,12,13
6,26,14
6,16,37
6,19,35
6,20,21
6,22,27
6,24,34
6,33,25
6,32,29
6,31,38
6,39,36
7,11,0
7,1,9
7,2,17
7,24,3
7,4,10
7,14,5
7,6,39
7,13,7
7,37,8
7,12,31
7,15,33
7,16,35
7,30,18
7,19,28
7,36,20
7,21,22
7,23,25
7,26,29
7,27,38
7,34,32
8,0,17
8,1,31
8,2,10
8,25,3
8,4,9
8,5,32
8,12,6
8,7,33
8,36,8
8,11,15
8,13,38
8,30,14
8,21,16
8,29,18
8,23,19
8,37,20
8,28,22
8,24,27
8,35,26
8,34,39
9,0,10
9,14,1
9,16,2
9,3,31
9,4,37
9,5,15
9,18,6
9,7,23
9,21,8
9,9,36
9,11,12
9,13,19
9,17,27
9,28,20
9,33,22
9,29,24
9,25,30
9,32,26
9,35,34
9,38,39
10,3,0
10,18,1
10,8,2
10,5,4
10,22,6
10,26,7
10,9,27
10,10,12
10,16,11
10,20,13
10,14,36
10,15,19
10,17,21
10,23,32
10,24,37
10,25,38
10,35,28
10,31,29
10,34,30
10,39,33
11,7,0
11,1,5
11,2,12
11,3,15
11,19,4
11,6,8
11,9,18
11,10,38
11,11,22
11,39,13
11,14,21
11,28,16
11,17,36
11,23,20
11,24,30
11,26,25
11,27,29
11,31,35
11,33,32
11,34,37
12,0,5
12,1,3
12,2,6
12,4,15
12,7,29
12,8,9
12,10,22
12,23,11
12,12,14
12,36,13
12,39,16
12,30,17
12,18,21
12,24,19
12,20,33
12,31,25
12,37,26
12,27,35
12,28,32
12,38,34
13,0,6
13,4,1
13,34,2
13,3,27
13,5,10
13,12,7
13,8,15
13,16,9
13,35,11
13,13,31
13,18,14
13,17,24
13,29,19
13,20,22
13,21,36
13,33,23
13,32,25
13,38,26
13,28,37
13,30,39
14,9,0
14,1,6
14,25,2
14,3,13
14,8,4
14,5,20
14,14,7
14,23,10
14,32,11
14,27,12
14,15,31
14,16,36
14,29,17
14,18,24
14,30,19
14,37,21
14,22,39
14,34,26
14,33,28
14,35,38
15,0,27
15,10,1
15,4,2
15,3,16
15,5,38
15,6,20
15,9,7
15,19,8
15,11,13
15,26,12
15,14,24
15,15,39
15,32,17
15,22,18
15,33,21
15,23,31
15,25,34
15,28,36
15,29,30
15,37,35
16,0,16
16,11,1
16,2,27
16,18,3
16,14,4
16,23,5
16,24,6
16,7,32
16,8,20
16,30,9
16,10,13
16,25,12
16,15,22
16,34,17
16,19,38
16,28,21
16,31,26
16,36,29
16,37,33
16,39,35
17,20,0
17,1,16
17,2,23
17,21,3
17,12,4
17,19,5
17,6,25
17,7,27
17,34,8
17,17,9
17,10,15
17,11,28
17,13,32
17,22,14
17,31,18
17,36,24
17,26,30
17,39,29
17,33,35
17,38,37
18,22,0
18,35,1
18,15,2
18,12,3
18,21,4
18,5,28
18,6,34
18,7,11
18,26,8
18,9,25
18,20,10
18,13,23
18,17,14
18,16,19
18,27,18
18,39,24
18,33,29
18,31,30
18,32,37
18,38,36
19,13,0
19,32,1
19,2,7
19,3,11
19,4,34
19,16,5
19,6,37
19,29,8
19,9,14
19,19,10
19,21,12
19,15,23
19,17,25
19,26,18
19,20,39
19,22,30
19,33,24
19,27,31
19,38,28
19,35,36
