0,Heuristic,0,100
3630,13516
3600,13549
3570,13605
3540,13644
3510,13670
3480,13685
3450,13685
3420,13748
3390,13761
3360,13771
3330,13791
3300,13841
3270,13841
3240,13897
3210,13926
3180,13929
3150,13950
3120,13968
3090,14020
3060,14037
3030,14037
3000,14109
2970,14129
2940,14144
2910,14191
2880,14235
2850,14274
2820,14304
2790,14368
2760,14392
2730,14438
2700,14464
2670,14474
2640,14570
2610,14571
2580,14576
2550,14670
2520,14682
2490,14726
2460,14760
2430,14775
2400,14841
2370,14921
2340,14921
2310,14990
2280,14990
2250,15048
2220,15048
2190,15142
2160,15199
2130,15213
2100,15251
2070,15273
2040,15355
2010,15355
1980,15511
1950,15555
1920,15625
1890,15635
1860,15730
1830,15840
1800,15921
1770,15921
840,19142
810,19317
780,19572
750,19780
720,20047
690,20398
660,20703
630,21013
600,21293
570,21574
540,21930
510,22277
480,22913
450,23693
420,24156
390,24759
0,39535576
30,18908183
60,11391859
90,6593948
120,3635360
150,1638538
180,517866
210,351277
240,268776
270,34776
300,29389
330,27065
360,25785
870,18993
900,18873
930,18729
960,18542
990,18372
1020,18253
1050,18070
1080,17912
1110,17726
1140,17642
1170,17574
1200,17448
1230,17355
1260,17214
1290,17105
1320,16929
1350,16835
1380,16777
1410,16576
1440,16576
1470,16537
1500,16511
1530,16316
1560,16316
1590,16242
1620,16213
1650,16160
1680,16102
1710,16039
1740,15942
Final, 13516

