0,Heuristic,0,5000
3630,16668726
3600,16828393
3570,16910154
3540,16988012
3510,17147896
3480,17228410
3450,17387821
3420,17469026
3390,17549885
3360,17708210
3330,17867447
3300,17947737
3270,18106402
3240,18187579
3210,18347057
3180,18506481
3150,18586823
3120,18668768
3090,18826604
3060,18907246
3030,19066773
3000,19227197
2970,19386173
2940,19388316
2910,19547112
2880,19707559
2850,19866927
2820,19946346
2790,20185431
2760,20266904
2730,20346279
2700,20426589
2670,20666063
2640,20825799
2610,20985965
2580,21144411
2550,21146500
2520,21385331
2490,21465051
2460,21705129
2430,21787075
2400,21864117
2370,22105536
2340,22185235
2310,22345546
2280,22584191
2250,22744373
2220,22824730
2190,23063713
2160,23065194
2130,23384190
2100,23464868
2070,23704115
2040,23784968
2010,24023283
1980,24183806
1950,24264390
1920,24503048
1890,24663739
1860,24824505
1830,24904334
1800,25221813
1770,25382851
840,32179634
810,32339651
780,32738956
750,33058161
720,33378489
690,33778311
660,34018758
630,34418262
600,34737803
570,35058152
540,35377279
510,35857208
480,36178193
450,36656276
420,36977393
390,37375673
0,50488624
30,46890275
60,45372575
90,44092113
120,43211875
150,42253403
180,41613926
210,40734296
240,40253100
270,39534182
300,39054774
330,38496125
360,38095528
870,31939244
900,31540545
930,31380402
960,31058936
990,30740185
1020,30580745
1050,30181225
1080,30100619
1110,29861254
1140,29620703
1170,29460152
1200,29141146
1230,28902090
1260,28582782
1290,28501145
1320,28260954
1350,28101946
1380,27782652
1410,27622550
1440,27462430
1470,27220707
1500,27062216
1530,26822419
1560,26662596
1590,26343593
1620,26262882
1650,26102557
1680,25943017
1710,25703392
1740,25542783
Final, 1.66687e+07

