0,Heuristic,0,50
3630,15441
3600,15441
3570,15446
3540,15490
3510,15490
3480,15508
3450,15521
3420,15521
3390,15554
3360,15554
3330,15558
3300,15558
3270,15597
3240,15645
3210,15645
3180,15645
3150,15665
3120,15721
3090,15721
3060,15741
3030,15770
3000,15773
2970,15800
2940,15805
2910,15827
2880,15839
2850,15839
2820,15853
2790,15866
2760,15866
2730,15867
2700,15904
2670,15904
2640,15904
2610,15904
2580,15938
2550,15938
2520,15938
2490,15938
2460,15938
2430,15988
2400,16036
2370,16046
2340,16079
2310,16082
2280,16127
2250,16140
2220,16168
2190,16177
2160,16243
2130,16268
2100,16274
2070,16319
2040,16357
2010,16378
1980,16429
1950,16429
1920,16471
1890,16501
1860,16590
1830,16623
1800,16698
1770,16768
840,21243
810,21704
780,22240
750,23198
720,24102
690,24102
660,24102
630,24102
600,104941
570,104972
540,104972
510,186715
480,188886
450,269885
420,269885
390,269885
0,41614484
30,16908776
60,9311330
90,5393796
120,3313947
150,1953904
180,1470874
210,1307990
240,990093
270,751705
300,747080
330,666051
360,429632
870,20786
900,20507
930,20123
960,19802
990,19459
1020,19233
1050,19021
1080,18838
1110,18721
1140,18545
1170,18282
1200,18240
1230,18060
1260,17908
1290,17848
1320,17740
1350,17640
1380,17501
1410,17449
1440,17326
1470,17294
1500,17222
1530,17222
1560,17152
1590,17063
1620,17010
1650,16893
1680,16893
1710,16850
1740,16847
Final, 15441

