0,Heuristic,0,5000
3630,8431959
3600,8513670
3570,8594895
3540,8752667
3510,8832542
3480,8914114
3450,9072708
3420,9073229
3390,9312802
3360,9313276
3330,9472694
3300,9632439
3270,9791169
3240,9873470
3210,9952464
3180,10113420
3150,10271781
3120,10353559
3090,10592257
3060,10672043
3030,10832027
3000,10911418
2970,11072037
2940,11152024
2910,11311968
2880,11393126
2850,11630165
2820,11711489
2790,11872223
2760,12030556
2730,12032983
2700,12192263
2670,12351641
2640,12590224
2610,12670682
2580,12829226
2550,12912726
2520,12991525
2490,13151270
2460,13310629
2430,13470622
2400,13630289
2370,13790142
2340,13950471
2310,14109533
2280,14269306
2250,14429178
2220,14508899
2190,14749129
2160,14830510
2130,15068750
2100,15148971
2070,15386904
2040,15548540
2010,15627577
1980,15788817
1950,15951217
1920,16189384
1890,16348499
1860,16509578
1830,16748586
1800,16909039
1770,16987797
840,24183998
810,24425410
780,24743923
750,25064774
720,25463614
690,25783455
660,26182838
630,26502417
600,26823067
570,27302332
540,27622173
510,28021212
480,28501274
450,28901038
420,29460382
390,29700971
0,43852831
30,40174865
60,38495314
90,37056880
120,36016857
150,34818554
180,34099121
210,33299463
240,32579753
270,32098352
300,31619089
330,30978206
360,30260163
870,23864627
900,23544825
930,23303787
960,22984205
990,22664031
1020,22424369
1050,22186167
1080,22024381
1110,21704670
1140,21544951
1170,21226841
1200,20985596
1230,20826110
1260,20506396
1290,20346077
1320,19947382
1350,19866937
1380,19627053
1410,19466655
1440,19227693
1470,18907957
1500,18826868
1530,18587450
1560,18428412
1590,18188048
1620,18028671
1650,17788740
1680,17627644
1710,17388655
1740,17308214
Final, 8.43196e+06

