0,Heuristic,0,100
3630,257603
3600,257644
3570,257664
3540,257683
3510,257741
3480,257778
3450,257778
3420,257778
3390,257889
3360,257889
3330,257919
3300,257919
3270,258031
3240,258031
3210,258098
3180,258099
3150,258122
3120,258150
3090,258214
3060,258246
3030,258281
3000,258344
2970,258406
2940,258461
2910,258471
2880,258529
2850,258622
2820,258662
2790,258694
2760,258775
2730,258842
2700,258878
2670,259002
2640,259044
2610,259141
2580,259207
2550,259316
2520,259377
2490,259492
2460,259643
2430,259644
2400,259847
2370,259976
2340,260197
2310,260334
2280,260448
2250,260682
2220,260877
2190,260963
2160,261196
2130,261462
2100,261720
2070,261962
2040,262296
2010,262296
1980,262296
1950,262296
1920,262296
1890,262296
1860,262296
1830,262296
1800,262296
1770,342127
840,1148680
810,1228452
780,1231470
750,1386032
720,1386032
690,1465364
660,1465364
630,1469556
600,1469556
570,1469556
540,1551849
510,1790280
480,1951216
450,2107021
420,2188368
390,2270744
0,46250543
30,27621410
60,20425267
90,15469270
120,12109988
150,9470845
180,7629257
210,6111995
240,4912616
270,4191976
300,3392858
330,2912357
360,2591403
870,989790
900,987667
930,827537
960,827537
990,827537
1020,827537
1050,827537
1080,827537
1110,827537
1140,827537
1170,827245
1200,750063
1230,669285
1260,511643
1290,429423
1320,427345
1350,426122
1380,425054
1410,424409
1440,423874
1470,423301
1500,343389
1530,343389
1560,343389
1590,343389
1620,343389
1650,343389
1680,343389
1710,343009
1740,342563
Final, 257603

