0,Heuristic,0,50
3630,243882858
3600,245028080
3570,248390458
3540,249149838
3510,252146229
3480,255144376
3450,257391594
3420,259266487
3390,260391491
3360,261892059
3330,264512055
3300,265269085
3270,267888851
3240,268267920
3210,270142210
3180,272013846
3150,273148930
3120,276143429
3090,278391058
3060,281015135
3030,283641648
3000,287015000
2970,288893157
2940,292638033
2910,293760602
2880,295263612
2850,298640883
2820,300138910
2790,303138831
2760,304633788
2730,306515815
2700,308392889
2670,310637079
2640,312888168
2610,316636232
2580,318515612
2550,320009668
2520,321517568
2490,324885264
2460,326763243
2430,331635173
2400,334633477
2370,336510144
2340,340257847
2310,342887699
2280,345511543
2250,348136497
2220,352633857
2190,355635835
2160,359384817
2130,362383901
2100,364257190
2070,369129070
2040,372136164
2010,375882535
1980,379257993
1950,383378413
1920,387129407
1890,391253203
1860,395003376
1830,398755102
1800,404374202
1770,406253246
840,595981621
810,604605028
780,614727445
750,623727221
720,634224456
690,644349149
660,655599407
630,665344947
600,676222170
570,687465593
540,699840518
510,712966007
480,726837073
450,739962474
420,754209871
390,767707309
0,1203028748
30,1074419875
60,1017051939
90,978432632
120,948435734
150,920688569
180,894818340
210,871194554
240,853197740
270,833699181
300,816074388
330,799580965
360,783082918
870,587735122
900,578734595
930,570858490
960,561857999
990,553986561
1020,546112668
1050,540486837
1080,533360975
1110,526613233
1140,519865398
1170,514992060
1200,510866776
1230,504114851
1260,497366416
1290,490993854
1320,486492106
1350,480118208
1380,474494429
1410,468497237
1440,463995345
1470,458369967
1500,452375947
1530,447500227
1560,442252497
1590,437375360
1620,432498261
1650,426500471
1680,421254749
1710,417501783
1740,411503455
Final, 2.43883e+08

