0,Heuristic,0,100
3630,13039
3600,13124
3570,13124
3540,13144
3510,13144
3480,13241
3450,13241
3420,13281
3390,13285
3360,13285
3330,13285
3300,13417
3270,13445
3240,13467
3210,13520
3180,13529
3150,13529
3120,13546
3090,13587
3060,13590
3030,13654
3000,13710
2970,13742
2940,13754
2910,13784
2880,13790
2850,13827
2820,13829
2790,13897
2760,13900
2730,13926
2700,13963
2670,13983
2640,13983
2610,14022
2580,14045
2550,14045
2520,14045
2490,14228
2460,14228
2430,14321
2400,14371
2370,14371
2340,14486
2310,14527
2280,14559
2250,14601
2220,14601
2190,14706
2160,14799
2130,14844
2100,14873
2070,14939
2040,15031
2010,15079
1980,15133
1950,15229
1920,15290
1890,15357
1860,15448
1830,15527
1800,15606
1770,15656
840,19328
810,19503
780,19675
750,19818
720,19992
690,20219
660,20516
630,20953
600,21298
570,21792
540,22499
510,22998
480,23662
450,24502
420,25443
390,26505
0,39774756
30,19067412
60,11551089
90,6832175
120,3954813
150,2033961
180,996967
210,353581
240,190087
270,110214
300,109102
330,29072
360,27604
870,19059
900,18918
930,18763
960,18610
990,18485
1020,18343
1050,18161
1080,18060
1110,17958
1140,17831
1170,17592
1200,17425
1230,17373
1260,17270
1290,17160
1320,17033
1350,16908
1380,16827
1410,16786
1440,16679
1470,16564
1500,16405
1530,16320
1560,16210
1590,16099
1620,16099
1650,15898
1680,15898
1710,15841
1740,15761
Final, 13039

