0,Heuristic,0,5000
3630,2671
3600,2671
3570,2671
3540,2671
3510,2671
3480,2671
3450,2671
3420,2671
3390,2671
3360,2671
3330,2671
3300,2671
3270,2671
3240,2671
3210,2671
3180,2675
3150,2675
3120,2689
3090,2689
3060,2689
3030,2689
3000,2689
2970,2689
2940,2689
2910,2689
2880,2689
2850,2689
2820,2689
2790,2689
2760,2689
2730,2689
2700,2689
2670,2689
2640,2689
2610,2689
2580,2689
2550,2689
2520,2689
2490,2689
2460,2689
2430,2689
2400,2689
2370,2689
2340,2689
2310,2689
2280,2689
2250,2689
2220,2689
2190,2689
2160,2689
2130,2689
2100,2689
2070,2689
2040,2689
2010,2689
1980,2689
1950,2689
1920,2689
1890,2689
1860,2689
1830,2689
1800,2689
1770,2694
840,3202
810,3202
780,3202
750,3234
720,3236
690,3277
660,3299
630,3338
600,3338
570,3471
540,3518
510,3575
480,3625
450,3709
420,3745
390,3745
0,1198354
30,666578
60,437643
90,293794
120,164717
150,78351
180,6539
210,4875
240,4600
270,4417
300,4122
330,4008
360,3856
870,3158
900,3125
930,3045
960,3014
990,2982
1020,2960
1050,2960
1080,2939
1110,2939
1140,2877
1170,2877
1200,2823
1230,2823
1260,2823
1290,2800
1320,2785
1350,2785
1380,2770
1410,2742
1440,2742
1470,2742
1500,2735
1530,2735
1560,2725
1590,2725
1620,2705
1650,2705
1680,2705
1710,2705
1740,2705
Final, 2671

