0,Heuristic,0,50
3630,256958
3600,256958
3570,256958
3540,256984
3510,256984
3480,257027
3450,257027
3420,257027
3390,257027
3360,257095
3330,257096
3300,257107
3270,257130
3240,257150
3210,257196
3180,257196
3150,257228
3120,257240
3090,257282
3060,257296
3030,257296
3000,257353
2970,257381
2940,257408
2910,257434
2880,257434
2850,257530
2820,257595
2790,257621
2760,257662
2730,257675
2700,257696
2670,257764
2640,257822
2610,257871
2580,257871
2550,258020
2520,258072
2490,258072
2460,258124
2430,258155
2400,258215
2370,258216
2340,258333
2310,258346
2280,258412
2250,258474
2220,258576
2190,258601
2160,258711
2130,258716
2100,258784
2070,258872
2040,258965
2010,259101
1980,259201
1950,259316
1920,259431
1890,259549
1860,259721
1830,259902
1800,259902
1770,259902
840,504581
810,584887
780,586641
750,586641
720,665802
690,746142
660,748736
630,907494
600,987558
570,987609
540,1148074
510,1229140
480,1389586
450,1548051
420,1626537
390,1707968
0,45051181
30,21225577
60,13549434
90,9233687
120,6831504
150,5072001
180,4190914
210,3472000
240,3148349
270,2670353
300,2351279
330,2029577
360,1867324
870,426660
900,426660
930,425590
960,424136
990,423437
1020,422704
1050,422222
1080,421877
1110,421492
1140,341418
1170,341418
1200,341418
1230,341418
1260,341418
1290,341418
1320,341411
1350,341091
1380,340674
1410,340256
1440,340094
1470,259902
1500,259902
1530,259902
1560,259902
1590,259902
1620,259902
1650,259902
1680,259902
1710,259902
1740,259902
Final, 256958

