1217,Heuristic,i01,1
Time,Value 
7230,2902
7200,2902
7170,2902
7140,2902
7110,2902
7080,2902
7050,2902
7020,2902
6990,2902
6960,2902
6930,2902
6900,2902
6870,2902
6840,2902
6810,2902
6780,2902
6750,2902
6720,2902
6690,2902
6660,2902
6630,2902
6600,2902
6570,2902
6540,2902
6510,2902
6480,2902
6450,2902
6420,2902
6390,2902
6360,2902
6330,2902
6300,2902
6270,2902
6240,2902
6210,2902
6180,2902
6150,2902
6120,2902
6090,2902
6060,2902
6030,2902
6000,2902
5970,2902
5940,2902
5910,2902
5880,2902
5850,2902
5820,2902
5790,2902
5760,2902
5730,2902
5700,2902
5670,2902
5640,2902
5610,2902
5580,2902
5550,2902
5520,2902
5490,2902
5460,2902
5430,2902
5400,2902
5370,2902
5340,2902
5310,2902
5280,2902
5250,2902
5220,2902
5190,2902
5160,2902
5130,2902
5100,2902
5070,2902
5040,2902
5010,2902
4980,2902
4950,2902
4920,2902
4890,2902
4860,2902
4830,2902
4800,2902
4770,2902
4740,2902
4710,2902
4680,2902
4650,2902
4620,2902
4590,2902
4560,2902
4530,2902
4500,2902
4470,2902
4440,2902
4410,2902
4380,2902
4350,2902
4320,2902
4290,2902
4260,2902
4230,2902
4200,2902
4170,2902
4140,2902
4110,2902
4080,2902
4050,2902
4020,2902
3990,2902
3960,2902
3930,2902
3900,2902
3870,2902
3840,2902
3810,2902
1740,2902
1710,2902
1680,2902
1650,2902
1620,2902
1590,2902
1560,2902
1530,2902
1500,2902
1470,2902
1440,2902
1410,2902
1380,2902
1350,2902
1320,2902
1290,2902
1260,2902
1230,2902
1200,2902
1170,2902
1140,2902
1110,2902
1080,2902
1050,2902
1020,2902
990,2902
960,2902
930,2902
900,2902
870,2902
360,2902
330,2902
300,2902
270,2902
240,2902
210,2902
180,2902
150,2902
120,2902
90,2902
60,2902
30,2903
0,2903
390,2902
420,2902
450,2902
480,2902
510,2902
540,2902
570,2902
600,2902
630,2902
660,2902
690,2902
720,2902
750,2902
780,2902
810,2902
840,2902
1770,2902
1800,2902
1830,2902
1860,2902
1890,2902
1920,2902
1950,2902
1980,2902
2010,2902
2040,2902
2070,2902
2100,2902
2130,2902
2160,2902
2190,2902
2220,2902
2250,2902
2280,2902
2310,2902
2340,2902
2370,2902
2400,2902
2430,2902
2460,2902
2490,2902
2520,2902
2550,2902
2580,2902
2610,2902
2640,2902
2670,2902
2700,2902
2730,2902
2760,2902
2790,2902
2820,2902
2850,2902
2880,2902
2910,2902
2940,2902
2970,2902
3000,2902
3030,2902
3060,2902
3090,2902
3120,2902
3150,2902
3180,2902
3210,2902
3240,2902
3270,2902
3300,2902
3330,2902
3360,2902
3390,2902
3420,2902
3450,2902
3480,2902
3510,2902
3540,2902
3570,2902
3600,2902
3630,2902
3660,2902
3690,2902
3720,2902
3750,2902
3780,2902
Final, 2902,7231

Round,H_team,A_team 
0,1,0
0,3,2
0,21,4
0,9,5
0,6,17
0,7,8
0,10,14
0,11,20
0,12,13
0,16,15
0,18,19
0,22,26
0,24,23
0,27,25
0,28,33
0,29,32
0,31,30
1,0,7
1,1,3
1,4,2
1,5,18
1,12,6
1,8,21
1,20,9
1,19,10
1,15,11
1,14,13
1,17,16
1,25,22
1,30,23
1,24,31
1,26,28
1,29,27
1,32,33
2,0,4
2,8,1
2,2,7
2,3,18
2,10,5
2,13,6
2,9,12
2,11,14
2,15,17
2,16,20
2,19,21
2,22,27
2,23,31
2,32,24
2,30,25
2,33,26
2,28,29
3,2,0
3,4,1
3,7,3
3,5,19
3,6,15
3,18,8
3,13,9
3,20,10
3,11,16
3,14,12
3,21,17
3,29,22
3,33,23
3,24,30
3,25,28
3,27,26
3,31,32
4,8,0
4,1,2
4,19,3
4,4,7
4,12,5
4,16,6
4,14,9
4,10,13
4,17,11
4,20,15
4,21,18
4,22,31
4,23,32
4,26,24
4,25,29
4,27,28
4,30,33
5,0,21
5,7,1
5,2,8
5,3,4
5,5,14
5,6,11
5,9,10
5,15,12
5,13,19
5,18,16
5,17,20
5,28,22
5,23,25
5,33,24
5,26,29
5,31,27
5,32,30
