42,Heuristic,10000000,7230.000000,1,0.005000,500000,40,20
Time,Value 
Final, 64100,7231

NrViolations,0
Round,H_team,A_team 
0,0,10
0,1,4
0,2,29
0,3,8
0,11,5
0,7,6
0,22,9
0,17,12
0,15,13
0,14,16
0,18,21
0,19,24
0,20,23
0,35,25
0,33,26
0,27,38
0,39,28
0,30,37
0,34,31
0,36,32
1,0,29
1,2,1
1,7,3
1,4,8
1,14,5
1,11,6
1,26,9
1,10,19
1,18,12
1,13,24
1,16,15
1,17,20
1,21,34
1,36,22
1,23,35
1,33,25
1,27,39
1,28,30
1,31,38
1,32,37
2,3,0
2,1,29
2,4,2
2,12,5
2,14,6
2,7,19
2,8,13
2,16,9
2,10,24
2,15,11
2,17,18
2,20,34
2,21,39
2,37,22
2,23,26
2,28,25
2,27,35
2,30,36
2,31,32
2,33,38
3,5,0
3,9,1
3,2,3
3,4,14
3,6,28
3,38,7
3,8,19
3,12,10
3,11,13
3,15,17
3,20,16
3,18,34
3,29,21
3,30,22
3,23,39
3,24,27
3,25,36
3,26,31
3,32,35
3,37,33
4,0,14
4,10,1
4,2,6
4,3,12
4,9,4
4,5,28
4,39,7
4,33,8
4,37,11
4,13,17
4,35,15
4,22,16
4,18,20
4,19,23
4,32,21
4,24,30
4,25,31
4,38,26
4,27,36
4,34,29
5,0,12
5,1,14
5,2,10
5,18,3
5,4,28
5,6,5
5,29,7
5,32,8
5,9,13
5,36,11
5,33,15
5,21,16
5,17,23
5,19,30
5,20,22
5,25,24
5,39,26
5,31,27
5,34,38
5,35,37
6,4,0
6,1,12
6,7,2
6,19,3
6,5,10
6,6,13
6,24,8
6,37,9
6,38,11
6,14,18
6,27,15
6,16,17
6,31,20
6,22,21
6,23,30
6,29,25
6,36,26
6,28,32
6,35,33
6,34,39
7,0,1
7,8,2
7,10,3
7,16,4
7,5,13
7,6,22
7,12,7
7,38,9
7,11,14
7,15,18
7,17,19
7,32,20
7,21,23
7,39,24
7,30,25
7,26,35
7,28,27
7,36,29
7,37,31
7,33,34
8,0,8
8,1,22
8,5,2
8,3,6
8,17,4
8,14,7
8,39,9
8,10,11
8,12,16
8,13,18
8,15,19
8,28,20
8,21,36
8,25,23
8,38,24
8,26,27
8,37,29
8,30,34
8,35,31
8,33,32
9,0,22
9,1,3
9,2,15
9,4,5
9,6,38
9,13,7
9,8,10
9,9,12
9,11,16
9,14,17
9,18,19
9,20,36
9,27,21
9,31,23
9,35,24
9,25,34
9,26,37
9,33,28
9,39,29
9,32,30
10,2,0
10,17,1
10,3,15
10,6,4
10,5,38
10,7,10
10,8,16
10,9,11
10,12,25
10,14,13
10,23,18
10,19,20
10,30,21
10,22,33
10,24,32
10,29,26
10,27,37
10,34,28
10,31,39
10,36,35
11,0,9
11,19,1
11,35,2
11,3,5
11,4,15
11,17,6
11,7,11
11,12,8
11,10,14
11,16,13
11,26,18
11,20,25
11,31,21
11,22,32
11,36,23
11,24,33
11,29,27
11,28,38
11,30,39
11,34,37
12,7,0
12,18,1
12,38,2
12,13,3
12,19,4
12,5,9
12,16,6
12,8,14
12,15,10
12,11,12
12,30,17
12,21,20
12,25,22
12,37,23
12,24,26
12,27,33
12,28,31
12,32,29
12,35,34
12,36,39
13,11,0
13,1,5
13,39,2
13,16,3
13,20,4
13,8,6
13,9,7
13,18,10
13,13,12
13,15,14
13,35,17
13,27,19
13,21,24
13,22,28
13,34,23
13,26,25
13,29,31
13,33,30
13,32,38
13,37,36
14,6,0
14,1,11
14,2,20
14,14,3
14,12,4
14,5,8
14,7,16
14,9,27
14,13,10
14,15,21
14,37,17
14,39,18
14,25,19
14,23,22
14,24,28
14,30,26
14,29,35
14,31,33
14,34,32
14,36,38
15,0,16
15,8,1
15,2,11
15,3,20
15,4,13
15,5,7
15,6,9
15,10,27
15,12,15
15,19,14
15,17,21
15,38,18
15,22,35
15,23,24
15,25,37
15,26,28
15,29,33
15,31,30
15,32,39
15,34,36
16,0,15
16,1,13
16,2,16
16,3,11
16,4,7
16,5,20
16,6,12
16,8,17
16,9,10
16,21,14
16,32,18
16,19,22
16,23,29
16,24,37
16,25,27
16,26,34
16,28,35
16,38,30
16,31,36
16,33,39
17,13,0
17,1,15
17,9,2
17,4,3
17,18,5
17,10,6
17,7,17
17,11,8
17,12,31
17,20,14
17,16,19
17,21,25
17,22,29
17,27,23
17,24,34
17,26,32
17,28,37
17,35,30
17,36,33
17,38,39
18,18,0
18,7,1
18,12,2
18,3,17
18,10,4
18,16,5
18,15,6
18,9,8
18,11,31
18,13,19
18,14,25
18,20,33
18,21,26
18,22,34
18,23,32
18,24,36
18,30,27
18,29,28
18,39,35
18,37,38
19,17,0
19,6,1
19,13,2
19,3,9
19,11,4
19,15,5
19,8,7
19,10,31
19,14,12
19,16,18
19,19,21
19,20,26
19,22,24
19,23,33
19,25,32
19,34,27
19,28,36
19,29,30
19,38,35
19,39,37
