10000,Heuristic,10000000,7230.000000,1,0.005000,500000,24,12
Time,Value 
Final, 126149,7231

NrViolations,0
Round,H_team,A_team 
0,0,20
0,5,1
0,11,2
0,3,4
0,6,8
0,7,14
0,9,18
0,16,10
0,15,12
0,19,13
0,21,17
0,23,22
1,0,8
1,12,1
1,2,22
1,5,3
1,4,14
1,23,6
1,7,15
1,9,10
1,11,20
1,21,13
1,17,16
1,19,18
2,9,0
2,14,1
2,2,17
2,12,3
2,4,19
2,5,15
2,10,6
2,8,7
2,11,18
2,13,16
2,20,23
2,22,21
3,0,7
3,1,15
3,13,2
3,14,3
3,4,5
3,18,6
3,8,9
3,10,17
3,22,11
3,12,23
3,16,19
3,20,21
4,0,11
4,1,19
4,21,2
4,3,20
4,15,4
4,13,5
4,6,7
4,10,8
4,9,22
4,16,12
4,14,23
4,18,17
5,17,0
5,1,13
5,2,8
5,3,21
5,4,16
5,20,5
5,6,11
5,7,9
5,23,10
5,19,12
5,15,14
5,22,18
6,13,0
6,21,1
6,6,2
6,16,3
6,4,7
6,5,9
6,8,18
6,22,10
6,11,23
6,12,14
6,17,15
6,20,19
7,0,6
7,3,1
7,18,2
7,21,4
7,14,5
7,16,7
7,8,23
7,19,9
7,11,10
7,12,22
7,13,15
7,20,17
8,0,21
8,16,1
8,10,2
8,3,15
8,8,4
8,12,5
8,9,6
8,7,20
8,11,13
8,14,22
8,19,17
8,23,18
9,18,0
9,1,20
9,2,23
9,13,3
9,9,4
9,7,5
9,6,21
9,19,8
9,10,12
9,17,11
9,14,16
9,15,22
10,10,0
10,1,7
10,2,9
10,3,19
10,4,20
10,5,11
10,6,14
10,22,8
10,18,12
10,17,13
10,15,16
10,23,21
11,2,0
11,1,4
11,17,3
11,5,16
11,22,6
11,7,12
11,8,14
11,23,9
11,18,10
11,15,11
11,20,13
11,21,19
