396,Heuristic,10000000,7230.000000,1,0.005000,500000,16,8
Time,Value 
Final, 69647,7231

NrViolations,0
Round,H_team,A_team 
0,0,7
0,1,2
0,5,3
0,6,4
0,11,8
0,9,15
0,10,12
0,14,13
1,1,0
1,2,6
1,3,9
1,4,7
1,5,15
1,8,12
1,10,14
1,11,13
2,3,0
2,1,6
2,4,2
2,5,9
2,10,7
2,8,14
2,11,12
2,15,13
3,2,0
3,12,1
3,3,6
3,13,4
3,7,5
3,8,10
3,9,11
3,14,15
4,0,10
4,13,1
4,2,3
4,14,4
4,5,11
4,6,8
4,9,7
4,12,15
5,0,8
5,15,1
5,9,2
5,14,3
5,10,4
5,6,5
5,7,11
5,13,12
6,0,13
6,1,5
6,7,2
6,12,3
6,4,8
6,6,9
6,15,10
6,11,14
7,4,0
7,3,1
7,2,5
7,7,6
7,8,9
7,13,10
7,15,11
7,12,14
