1217,Heuristic,10000000,7230.000000,1,0.005000,500000,24,6
Time,Value 
Final, 50370,7231

NrViolations,0
Round,H_team,A_team 
0,0,8
0,16,1
0,6,2
0,3,21
0,20,4
0,15,5
0,7,17
0,19,9
0,10,13
0,18,11
0,12,14
0,22,23
1,0,10
1,1,17
1,11,2
1,3,4
1,12,5
1,6,8
1,7,14
1,9,22
1,18,13
1,16,15
1,19,20
1,21,23
2,0,9
2,1,15
2,2,18
2,20,3
2,16,4
2,14,5
2,6,10
2,7,12
2,22,8
2,11,13
2,17,23
2,19,21
3,2,0
3,1,12
3,3,7
3,4,15
3,5,19
3,14,6
3,8,9
3,11,10
3,13,17
3,22,16
3,23,18
3,20,21
4,23,0
4,4,1
4,2,22
4,8,3
4,5,6
4,21,7
4,9,16
4,10,18
4,17,11
4,15,12
4,13,20
4,14,19
5,18,0
5,5,1
5,23,2
5,9,3
5,4,7
5,13,6
5,8,16
5,10,22
5,21,11
5,12,19
5,15,14
5,17,20
