10000,Heuristic,10000000,7230.000000,1,0.005000,500000,40,10
Time,Value 
Final, 900,7231

NrViolations,0
Round,H_team,A_team 
0,0,4
0,1,2
0,5,3
0,6,7
0,8,9
0,12,10
0,11,17
0,13,15
0,14,16
0,25,18
0,20,19
0,24,21
0,28,22
0,34,23
0,27,26
0,29,39
0,31,30
0,32,33
0,35,38
0,37,36
1,0,2
1,1,4
1,6,3
1,9,5
1,7,8
1,14,10
1,11,13
1,12,17
1,15,16
1,26,18
1,21,19
1,20,24
1,25,22
1,35,23
1,37,27
1,28,29
1,30,39
1,31,33
1,34,32
1,36,38
2,0,1
2,2,6
2,3,11
2,4,12
2,8,5
2,9,7
2,13,10
2,15,14
2,16,21
2,17,20
2,23,18
2,19,24
2,26,22
2,25,28
2,38,27
2,29,31
2,30,37
2,35,32
2,33,39
2,36,34
3,9,0
3,1,6
3,2,11
3,4,3
3,5,12
3,10,7
3,14,8
3,16,13
3,15,20
3,17,21
3,18,24
3,22,19
3,23,25
3,26,28
3,39,27
3,29,37
3,30,36
3,32,31
3,33,35
3,38,34
4,10,0
4,13,1
4,3,2
4,5,4
4,8,6
4,7,11
4,16,9
4,12,14
4,17,15
4,18,20
4,23,19
4,21,25
4,22,32
4,24,26
4,27,36
4,28,37
4,29,30
4,31,35
4,38,33
4,39,34
5,6,0
5,11,1
5,2,5
5,3,12
5,7,4
5,8,10
5,15,9
5,13,14
5,20,16
5,18,17
5,19,25
5,21,32
5,22,29
5,24,23
5,26,31
5,30,27
5,28,36
5,37,33
5,34,35
5,39,38
6,0,5
6,7,1
6,2,12
6,8,3
6,6,4
6,13,9
6,11,10
6,14,17
6,15,18
6,19,16
6,21,20
6,24,22
6,23,29
6,25,31
6,26,32
6,28,27
6,35,30
6,34,33
6,36,39
6,37,38
7,0,12
7,1,5
7,9,2
7,10,3
7,4,8
7,6,13
7,17,7
7,11,15
7,19,14
7,18,16
7,23,20
7,22,21
7,32,24
7,25,29
7,36,26
7,27,31
7,33,28
7,38,30
7,34,37
7,35,39
8,3,0
8,1,8
8,4,2
8,5,13
8,9,6
8,16,7
8,10,15
8,12,11
8,20,14
8,17,19
8,18,21
8,22,23
8,29,24
8,27,25
8,38,26
8,32,28
8,33,30
8,31,34
8,36,35
8,39,37
9,7,0
9,3,1
9,2,8
9,4,13
9,5,6
9,10,9
9,14,11
9,12,15
9,16,17
9,19,18
9,20,22
9,21,23
9,24,25
9,39,26
9,27,29
9,31,28
9,30,34
9,32,38
9,33,36
9,37,35
