10000,Heuristic,10000000,7230.000000,1,0.005000,500000,32,16
Time,Value 
Final, 224274,7231

NrViolations,0
Round,H_team,A_team 
0,0,16
0,1,10
0,25,2
0,3,19
0,6,4
0,5,9
0,30,7
0,22,8
0,11,24
0,17,12
0,13,21
0,28,14
0,31,15
0,23,18
0,20,29
0,27,26
1,0,19
1,1,2
1,3,6
1,4,12
1,5,22
1,13,7
1,8,18
1,9,10
1,11,26
1,14,23
1,15,27
1,20,16
1,17,24
1,30,21
1,29,25
1,31,28
2,0,3
2,1,6
2,9,2
2,4,25
2,5,16
2,15,7
2,8,12
2,10,18
2,31,11
2,30,13
2,14,21
2,17,26
2,19,22
2,23,20
2,29,24
2,28,27
3,2,0
3,24,1
3,3,4
3,7,5
3,9,6
3,8,25
3,26,10
3,13,11
3,12,27
3,14,19
3,28,15
3,16,22
3,18,17
3,21,20
3,23,31
3,29,30
4,22,0
4,26,1
4,2,18
4,20,3
4,16,4
4,5,8
4,6,17
4,7,23
4,25,9
4,10,24
4,11,30
4,12,19
4,27,13
4,15,14
4,21,31
4,28,29
5,7,0
5,1,13
5,2,23
5,10,3
5,22,4
5,5,17
5,6,16
5,24,8
5,9,26
5,11,15
5,21,12
5,31,14
5,18,25
5,29,19
5,20,28
5,27,30
6,0,21
6,1,11
6,6,2
6,5,3
6,4,8
6,16,7
6,27,9
6,29,10
6,23,12
6,26,13
6,30,14
6,17,15
6,19,18
6,20,31
6,22,28
6,24,25
7,9,0
7,3,1
7,2,5
7,4,20
7,18,6
7,19,7
7,8,29
7,10,31
7,25,11
7,12,28
7,13,17
7,14,22
7,15,30
7,16,21
7,26,23
7,24,27
8,18,0
8,19,1
8,2,21
8,3,16
8,5,4
8,6,24
8,7,20
8,8,31
8,9,23
8,10,27
8,14,11
8,12,30
8,13,15
8,28,17
8,29,22
8,25,26
9,0,24
9,16,1
9,2,19
9,8,3
9,18,4
9,26,5
9,28,6
9,21,7
9,11,9
9,10,14
9,15,12
9,31,13
9,30,17
9,20,22
9,25,23
9,27,29
10,4,0
10,1,25
10,22,2
10,7,3
10,27,5
10,15,6
10,23,8
10,17,9
10,13,10
10,11,29
10,31,12
10,14,20
10,16,18
10,19,24
10,21,28
10,30,26
11,20,0
11,1,9
11,8,2
11,3,18
11,4,21
11,24,5
11,13,6
11,7,22
11,15,10
11,11,17
11,12,26
11,29,14
11,16,19
11,23,28
11,25,27
11,30,31
12,5,0
12,1,27
12,4,2
12,3,14
12,6,19
12,18,7
12,8,21
12,9,13
12,28,10
12,12,11
12,20,15
12,24,16
12,17,31
12,22,23
12,25,30
12,29,26
13,0,14
13,28,1
13,2,3
13,24,4
13,18,5
13,6,7
13,19,8
13,9,30
13,10,22
13,21,11
13,12,29
13,25,13
13,23,15
13,26,16
13,17,20
13,27,31
14,0,8
14,31,1
14,2,16
14,22,3
14,7,4
14,6,5
14,18,9
14,10,30
14,23,11
14,14,12
14,13,28
14,21,15
14,17,29
14,19,25
14,27,20
14,26,24
15,0,6
15,15,1
15,7,2
15,3,25
15,4,10
15,19,5
15,16,8
15,24,9
15,11,27
15,12,13
15,14,17
15,22,18
15,26,20
15,21,23
15,30,28
15,31,29
