10000,Heuristic,10000000,7230.000000,1,0.005000,500000,40,10
Time,Value 
Final, 18512,7231

NrViolations,0
Round,H_team,A_team 
0,6,0
0,5,1
0,3,2
0,4,7
0,8,15
0,9,10
0,13,11
0,12,14
0,16,21
0,17,18
0,20,19
0,22,24
0,23,28
0,25,27
0,34,26
0,30,29
0,32,31
0,33,36
0,35,38
0,39,37
1,9,0
1,10,1
1,4,2
1,8,3
1,5,7
1,6,15
1,11,14
1,12,21
1,16,13
1,17,19
1,18,23
1,22,20
1,24,27
1,25,30
1,37,26
1,29,28
1,31,33
1,32,36
1,35,34
1,39,38
2,10,0
2,8,1
2,2,6
2,7,3
2,4,5
2,9,12
2,11,15
2,13,17
2,14,21
2,18,16
2,19,22
2,25,20
2,23,27
2,24,30
2,38,26
2,28,39
2,33,29
2,31,36
2,32,35
2,37,34
3,0,4
3,1,17
3,2,5
3,3,6
3,7,8
3,11,9
3,10,12
3,14,13
3,15,18
3,16,19
3,26,20
3,21,22
3,23,24
3,28,25
3,27,39
3,35,29
3,30,31
3,33,32
3,36,34
3,38,37
4,5,0
4,1,4
4,8,2
4,3,17
4,6,7
4,13,9
4,19,10
4,12,11
4,14,18
4,15,16
4,20,21
4,22,23
4,24,28
4,33,25
4,26,39
4,27,30
4,34,29
4,31,38
4,37,32
4,36,35
5,0,1
5,9,2
5,3,4
5,5,6
5,7,15
5,11,8
5,20,10
5,22,12
5,13,18
5,17,14
5,23,16
5,21,19
5,36,24
5,31,25
5,26,28
5,29,27
5,30,38
5,39,32
5,34,33
5,37,35
6,0,11
6,1,3
6,7,2
6,4,6
6,17,5
6,13,8
6,9,15
6,18,10
6,20,12
6,19,14
6,22,16
6,23,21
6,34,24
6,25,26
6,27,28
6,31,29
6,33,30
6,32,38
6,35,39
6,37,36
7,0,3
7,1,6
7,2,11
7,10,4
7,16,5
7,7,9
7,14,8
7,19,12
7,15,13
7,17,20
7,21,18
7,27,22
7,25,23
7,29,24
7,26,31
7,28,37
7,32,30
7,35,33
7,38,34
7,36,39
8,2,0
8,1,7
8,3,11
8,8,4
8,12,5
8,6,9
8,10,13
8,14,16
8,15,17
8,18,20
8,19,23
8,21,31
8,36,22
8,24,25
8,26,27
8,28,32
8,29,37
8,30,35
8,38,33
8,39,34
9,0,7
9,2,1
9,5,3
9,4,9
9,6,8
9,11,10
9,12,13
9,15,14
9,16,17
9,18,19
9,20,23
9,21,25
9,34,22
9,24,26
9,27,31
9,28,35
9,29,32
9,30,37
9,39,33
9,38,36
