0,Heuristic,10000000,7230.000000,1,0.005000,500000,40,20
Time,Value 
Final, 560,7231

NrViolations,0
Round,H_team,A_team 
0,13,0
0,1,22
0,2,19
0,36,3
0,4,30
0,5,37
0,6,25
0,26,7
0,11,8
0,31,9
0,23,10
0,12,18
0,14,34
0,24,15
0,16,32
0,17,20
0,21,39
0,27,33
0,38,28
0,29,35
1,24,0
1,1,3
1,2,20
1,4,10
1,5,22
1,6,35
1,11,7
1,25,8
1,14,9
1,17,12
1,13,23
1,16,15
1,36,18
1,38,19
1,21,34
1,26,37
1,27,30
1,32,28
1,29,33
1,31,39
2,20,0
2,5,1
2,2,10
2,25,3
2,4,23
2,6,11
2,34,7
2,8,39
2,9,22
2,28,12
2,13,35
2,17,14
2,26,15
2,29,16
2,32,18
2,27,19
2,37,21
2,31,24
2,36,30
2,38,33
3,0,5
3,19,1
3,33,2
3,3,24
3,8,4
3,7,6
3,9,16
3,10,29
3,22,11
3,37,12
3,32,13
3,18,14
3,15,36
3,34,17
3,20,23
3,28,21
3,25,31
3,39,26
3,35,27
3,30,38
4,0,15
4,1,14
4,23,2
4,3,4
4,33,5
4,12,6
4,22,7
4,8,20
4,9,32
4,10,13
4,39,11
4,16,36
4,21,17
4,18,34
4,19,31
4,35,24
4,37,25
4,28,26
4,27,38
4,30,29
5,22,0
5,1,18
5,4,2
5,3,31
5,23,5
5,6,20
5,16,7
5,33,8
5,12,9
5,24,10
5,11,28
5,14,13
5,17,15
5,19,34
5,21,38
5,26,25
5,27,29
5,30,32
5,35,37
5,39,36
6,0,9
6,1,34
6,2,30
6,6,3
6,4,39
6,5,15
6,7,37
6,13,8
6,36,10
6,11,32
6,12,19
6,14,33
6,16,35
6,23,17
6,26,18
6,31,20
6,21,25
6,38,22
6,24,27
6,29,28
7,0,23
7,29,1
7,2,3
7,4,21
7,5,30
7,36,6
7,7,33
7,8,37
7,34,9
7,10,35
7,11,19
7,13,12
7,14,27
7,15,38
7,26,16
7,24,17
7,31,18
7,20,39
7,32,22
7,25,28
8,0,11
8,28,1
8,2,12
8,20,3
8,29,4
8,8,5
8,33,6
8,7,24
8,9,30
8,10,19
8,13,17
8,25,14
8,15,21
8,31,16
8,18,38
8,22,27
8,37,23
8,32,26
8,34,39
8,36,35
9,21,0
9,1,12
9,25,2
9,3,29
9,20,4
9,9,5
9,6,14
9,15,7
9,8,31
9,32,10
9,18,11
9,28,13
9,30,16
9,17,36
9,19,22
9,27,23
9,34,24
9,35,26
9,33,37
9,39,38
10,30,0
10,1,20
10,21,2
10,3,37
10,33,4
10,5,34
10,6,10
10,12,7
10,9,8
10,36,11
10,13,18
10,14,22
10,28,15
10,16,24
10,17,29
10,19,26
10,23,25
10,27,31
10,38,32
10,35,39
11,6,0
11,26,1
11,38,2
11,3,33
11,4,37
11,5,20
11,7,13
11,12,8
11,10,9
11,11,25
11,14,29
11,15,27
11,16,28
11,17,32
11,22,18
11,24,19
11,36,21
11,23,31
11,30,39
11,35,34
12,0,8
12,11,1
12,2,16
12,7,3
12,38,4
12,36,5
12,24,6
12,37,9
12,10,30
12,12,21
12,31,13
12,14,35
12,15,25
12,19,17
12,18,28
12,34,20
12,22,33
12,23,32
12,29,26
12,39,27
13,0,12
13,37,1
13,32,2
13,18,3
13,22,4
13,11,5
13,19,6
13,7,17
13,8,30
13,9,13
13,10,16
13,24,14
13,15,23
13,20,28
13,29,21
13,25,27
13,34,26
13,31,36
13,39,33
13,35,38
14,35,0
14,1,16
14,2,31
14,3,10
14,32,4
14,13,5
14,28,6
14,39,7
14,8,22
14,9,19
14,34,11
14,12,30
14,21,14
14,20,15
14,18,17
14,38,23
14,37,24
14,25,29
14,27,26
14,33,36
15,4,0
15,1,10
15,2,11
15,27,3
15,5,31
15,6,22
15,38,7
15,21,8
15,29,9
15,12,34
15,13,37
15,14,15
15,16,23
15,17,35
15,30,18
15,33,19
15,26,20
15,28,24
15,25,39
15,32,36
16,26,0
16,1,32
16,2,24
16,17,3
16,4,18
16,5,7
16,6,8
16,28,9
16,14,10
16,21,11
16,12,20
16,13,19
16,29,15
16,16,39
16,30,22
16,23,33
16,38,25
16,27,34
16,31,35
16,36,37
17,0,1
17,22,2
17,3,28
17,4,36
17,5,12
17,37,6
17,7,29
17,23,8
17,26,9
17,10,34
17,11,14
17,15,13
17,16,27
17,17,38
17,18,33
17,19,25
17,20,35
17,24,21
17,31,30
17,39,32
18,0,25
18,23,1
18,18,2
18,3,14
18,7,4
18,19,5
18,9,6
18,8,28
18,10,27
18,11,29
18,39,12
18,34,13
18,15,31
18,22,16
18,33,17
18,20,36
18,30,21
18,24,26
18,35,32
18,37,38
19,0,14
19,8,1
19,35,2
19,3,12
19,15,4
19,28,5
19,39,6
19,7,36
19,9,38
19,10,17
19,37,11
19,30,13
19,33,16
19,18,23
19,19,29
19,20,21
19,22,26
19,25,24
19,32,27
19,34,31
