588,Heuristic,10000000,7230.000000,1,0.005000,500000,32,24
Time,Value 
Final, 385533,7231

NrViolations,0
Round,H_team,A_team 
0,0,16
0,1,18
0,14,2
0,3,9
0,4,26
0,20,5
0,8,6
0,7,23
0,13,10
0,11,17
0,12,28
0,15,19
0,25,21
0,29,22
0,24,27
0,30,31
1,0,23
1,3,1
1,30,2
1,4,6
1,7,5
1,8,27
1,16,9
1,29,10
1,24,11
1,12,31
1,13,19
1,14,22
1,15,25
1,17,18
1,20,28
1,26,21
2,4,0
2,16,1
2,13,2
2,3,11
2,5,6
2,15,7
2,23,8
2,26,9
2,10,21
2,12,30
2,14,18
2,17,20
2,28,19
2,22,24
2,31,25
2,29,27
3,8,0
3,19,1
3,2,29
3,18,3
3,17,4
3,5,16
3,6,11
3,31,7
3,9,14
3,10,15
3,21,12
3,28,13
3,27,20
3,23,22
3,24,26
3,30,25
4,25,0
4,1,14
4,2,16
4,3,10
4,27,4
4,5,29
4,6,23
4,12,7
4,8,9
4,11,15
4,13,24
4,21,17
4,19,18
4,20,22
4,26,30
4,31,28
5,0,19
5,1,2
5,6,3
5,4,29
5,26,5
5,7,21
5,8,12
5,20,9
5,16,10
5,11,27
5,13,31
5,25,14
5,15,24
5,28,17
5,18,23
5,22,30
6,0,10
6,9,1
6,25,2
6,3,21
6,18,4
6,27,5
6,26,6
6,7,30
6,16,8
6,20,11
6,22,12
6,29,13
6,14,15
6,31,17
6,19,23
6,28,24
7,0,21
7,1,26
7,9,2
7,3,8
7,4,11
7,10,5
7,24,6
7,19,7
7,29,12
7,23,13
7,28,14
7,17,15
7,22,16
7,30,18
7,31,20
7,27,25
8,3,0
8,23,1
8,2,28
8,4,31
8,5,22
8,6,27
8,7,16
8,19,8
8,24,9
8,10,17
8,11,29
8,12,18
8,21,13
8,30,14
8,15,20
8,26,25
9,0,1
9,2,7
9,23,3
9,10,4
9,5,28
9,6,19
9,8,22
9,9,17
9,11,26
9,12,14
9,13,20
9,30,15
9,16,27
9,21,18
9,24,25
9,29,31
10,0,7
10,27,1
10,2,19
10,12,3
10,4,28
10,9,5
10,22,6
10,29,8
10,31,10
10,11,23
10,13,15
10,14,26
10,18,16
10,25,17
10,20,24
10,21,30
11,18,0
11,1,5
11,22,2
11,17,3
11,8,4
11,6,16
11,26,7
11,9,25
11,28,10
11,31,11
11,27,12
11,14,13
11,15,23
11,19,29
11,20,30
11,24,21
12,6,0
12,1,12
12,2,21
12,3,29
12,4,22
12,25,5
12,7,18
12,8,10
12,27,9
12,28,11
12,17,13
12,20,14
12,31,15
12,16,24
12,26,19
12,23,30
13,0,31
13,17,1
13,6,2
13,22,3
13,4,20
13,5,18
13,7,24
13,8,14
13,19,9
13,10,26
13,13,11
13,25,12
13,15,27
13,16,29
13,23,21
13,30,28
14,0,5
14,11,1
14,2,24
14,7,3
14,25,4
14,30,6
14,26,8
14,18,9
14,10,20
14,12,16
14,13,27
14,23,14
14,28,15
14,29,17
14,19,31
14,21,22
15,11,0
15,1,25
15,2,23
15,5,3
15,9,4
15,13,6
15,10,7
15,24,8
15,17,12
15,14,31
15,26,15
15,30,16
15,18,20
15,22,19
15,21,29
15,28,27
16,17,0
16,1,13
16,5,2
16,3,26
16,24,4
16,31,6
16,8,7
16,9,23
16,25,10
16,11,12
16,14,19
16,29,15
16,28,16
16,22,18
16,20,21
16,27,30
17,22,0
17,1,29
17,18,2
17,15,3
17,4,23
17,5,24
17,6,17
17,7,20
17,31,8
17,9,10
17,30,11
17,12,19
17,25,13
17,27,14
17,16,26
17,21,28
18,0,20
18,24,1
18,2,4
18,31,3
18,19,5
18,6,7
18,15,8
18,30,9
18,10,22
18,11,14
18,12,13
18,16,17
18,18,26
18,21,27
18,23,28
18,25,29
19,14,0
19,7,1
19,2,20
19,28,3
19,5,4
19,6,21
19,17,8
19,15,9
19,24,10
19,11,25
19,23,12
19,13,30
19,16,19
19,18,29
19,22,27
19,26,31
20,30,0
20,8,1
20,2,15
20,3,19
20,4,16
20,5,21
20,25,6
20,22,7
20,13,9
20,11,10
20,20,12
20,14,17
20,24,18
20,29,23
20,26,28
20,27,31
21,12,0
21,1,6
21,3,2
21,4,7
21,5,13
21,8,11
21,9,28
21,10,23
21,14,29
21,21,15
21,20,16
21,17,30
21,18,25
21,19,24
21,31,22
21,27,26
22,0,2
22,1,28
22,3,24
22,19,4
22,12,5
22,9,6
22,7,11
22,20,8
22,10,27
22,18,13
22,21,14
22,15,22
22,16,25
22,17,26
22,23,31
22,29,30
23,0,24
23,1,4
23,2,8
23,16,3
23,14,5
23,6,18
23,7,13
23,9,11
23,10,30
23,15,12
23,27,17
23,19,25
23,23,20
23,21,31
23,28,22
23,29,26
