Meta_Karel,4,4445,14,4568,11
0,20,5
0,24,13
0,41,11
0,42,7
0,45,3
0,99,1
0,101,9
1,25,7
1,37,5
1,38,1
1,39,11
1,40,13
1,41,9
1,105,3
2,8,10
2,18,0
2,19,6
2,28,2
2,76,4
2,82,8
2,85,12
3,7,2
3,18,8
3,19,12
3,76,0
3,82,4
3,85,10
3,121,6
4,31,9
4,33,13
4,44,7
4,48,11
4,74,3
4,130,1
4,132,5
5,48,1
5,49,13
5,58,3
5,74,7
5,81,5
5,115,9
5,116,11
6,31,5
6,32,11
6,43,1
6,44,13
6,48,9
6,49,3
6,81,7
7,3,9
7,77,11
7,116,13
7,118,3
7,120,5
7,128,7
7,138,1
8,2,1
8,68,9
8,71,7
8,75,13
8,77,3
8,138,5
8,141,11
9,25,5
9,38,9
9,39,1
9,40,3
9,41,13
9,45,11
9,46,7
10,25,11
10,37,1
10,39,7
10,41,5
10,46,3
10,139,13
10,141,9
11,20,3
11,23,11
11,32,1
11,37,13
11,38,5
11,40,9
11,43,7
12,27,7
12,51,1
12,52,5
12,53,3
12,55,11
12,56,9
12,60,13
13,21,5
13,37,7
13,46,13
13,48,3
13,49,9
13,105,11
13,107,1
14,23,5
14,43,3
14,44,9
14,59,13
14,61,7
14,62,1
14,115,11
15,27,13
15,31,3
15,52,7
15,56,1
15,59,9
15,60,11
15,61,5
16,97,13
16,130,9
16,131,1
16,132,3
16,134,11
16,135,5
16,138,7
17,30,11
17,31,7
17,42,13
17,45,1
17,53,5
17,61,3
17,62,9
18,2,11
18,3,5
18,33,1
18,116,3
18,118,7
18,119,9
18,120,13
19,2,13
19,3,3
19,33,9
19,34,1
19,75,7
19,118,11
19,119,5
20,0,10
20,11,12
20,29,2
20,47,6
20,100,0
20,106,8
20,143,4
21,13,12
21,83,2
21,87,4
21,88,0
21,90,10
21,92,8
21,104,6
22,58,5
22,59,7
22,62,3
22,65,9
22,71,1
22,74,11
22,115,13
23,11,0
23,47,2
23,50,8
23,80,10
23,103,12
23,104,4
23,108,6
24,0,6
24,100,12
24,136,4
24,137,2
24,140,8
24,142,0
24,143,10
25,1,4
25,9,10
25,10,0
25,29,8
25,88,12
25,90,6
25,102,2
26,87,12
26,88,8
26,89,10
26,90,0
26,91,6
26,92,4
26,121,2
27,12,4
27,15,6
27,17,12
27,106,10
27,136,2
27,140,0
27,143,8
28,2,9
28,34,5
28,36,13
28,77,1
28,130,11
28,135,7
28,141,3
29,23,7
29,25,3
29,37,11
29,38,13
29,39,5
29,40,1
29,105,9
30,14,8
30,17,0
30,103,6
30,106,4
30,108,10
30,142,2
30,143,12
31,4,0
31,6,12
31,17,6
31,78,8
31,80,2
31,103,10
31,108,4
32,4,8
32,6,0
32,11,10
32,50,2
32,78,6
32,80,4
32,108,12
33,4,4
33,18,10
33,19,0
33,82,2
33,83,8
33,84,12
33,86,6
34,19,8
34,28,12
34,35,2
34,85,4
34,87,10
34,95,6
34,129,0
35,2,5
35,34,11
35,36,9
35,46,1
35,130,13
35,131,7
35,138,3
36,28,6
36,35,4
36,83,10
36,86,0
36,87,8
36,90,2
36,129,12
37,1,8
37,10,12
37,11,4
37,13,2
37,29,6
37,47,0
37,50,10
38,1,10
38,9,0
38,11,8
38,29,4
38,47,12
38,100,2
38,102,6
39,1,6
39,9,8
39,10,4
39,29,12
39,100,10
39,102,0
39,133,2
40,1,0
40,11,2
40,29,10
40,47,4
40,50,12
40,100,6
40,103,8
41,0,0
41,1,2
41,9,4
41,10,8
41,102,12
41,142,10
41,143,6
42,0,4
42,17,2
42,57,6
42,106,12
42,108,0
42,136,10
42,137,8
43,6,10
43,11,6
43,14,12
43,78,4
43,80,0
43,103,2
43,108,8
44,4,6
44,6,2
44,14,4
44,78,12
44,80,8
44,103,0
44,104,10
45,0,12
45,9,2
45,100,8
45,106,0
45,133,10
45,140,6
45,142,4
46,9,6
46,10,10
46,13,0
46,87,2
46,88,4
46,90,8
46,92,12
47,20,11
47,23,13
47,37,9
47,38,3
47,40,7
47,105,1
47,107,5
48,4,2
48,5,12
48,6,4
48,13,8
48,83,6
48,86,10
48,104,0
49,5,2
49,6,8
49,13,6
49,50,4
49,78,10
49,83,0
49,104,12
50,23,1
50,32,9
50,37,3
50,40,5
50,49,11
50,105,13
50,107,7
51,12,10
51,54,8
51,106,2
51,136,0
51,137,4
51,140,12
51,142,6
52,12,8
52,15,0
52,22,4
52,54,12
52,63,10
52,70,2
52,110,6
53,12,12
53,15,8
53,17,10
53,57,4
53,106,6
53,108,2
53,133,0
54,51,3
54,52,1
54,55,9
54,56,13
54,60,5
54,61,11
54,115,7
55,12,2
55,54,0
55,63,6
55,133,4
55,136,8
55,137,12
55,140,10
56,12,0
56,15,10
56,54,4
56,63,2
56,110,8
56,137,6
56,142,12
57,30,9
57,42,11
57,53,13
57,59,5
57,60,3
57,61,1
57,62,7
58,22,12
58,70,8
58,72,10
58,79,0
58,84,6
58,110,4
58,112,2
59,15,4
59,22,2
59,54,6
59,57,8
59,63,12
59,79,10
59,112,0
60,12,6
60,15,2
60,54,10
60,57,12
60,63,4
60,110,0
60,112,8
61,14,0
61,15,12
61,17,8
61,54,2
61,57,10
61,103,4
61,112,6
62,14,10
62,17,4
62,22,8
62,57,0
62,79,2
62,80,6
62,112,12
63,52,3
63,55,13
63,56,7
63,58,11
63,59,1
63,60,9
63,114,5
64,65,1
64,66,13
64,67,3
64,71,5
64,75,11
64,113,7
64,114,9
65,8,2
65,64,10
65,70,0
65,72,4
65,84,8
65,109,6
65,117,12
66,8,8
66,64,0
66,69,4
66,70,10
66,109,12
66,110,2
66,111,6
67,64,12
67,69,2
67,70,6
67,73,0
67,109,4
67,111,10
67,117,8
68,8,0
68,69,10
68,73,2
68,76,8
68,84,4
68,111,12
68,117,6
69,66,11
69,67,13
69,68,5
69,75,9
69,77,7
69,113,1
69,119,3
70,58,1
70,65,11
70,66,3
70,67,9
70,113,5
70,114,13
70,132,7
71,8,6
71,22,10
71,64,8
71,72,12
71,84,2
71,112,4
71,117,0
72,65,13
72,68,1
72,71,3
72,74,9
72,113,11
72,114,7
72,115,5
73,66,1
73,67,7
73,68,11
73,71,9
73,75,5
73,113,3
73,119,13
74,4,12
74,5,0
74,22,6
74,64,4
74,72,2
74,79,8
74,84,10
75,8,4
75,69,0
75,73,12
75,76,6
75,109,2
75,111,8
75,117,10
76,2,7
76,3,11
76,68,3
76,77,13
76,118,5
76,119,1
76,138,9
77,7,0
77,8,12
77,69,6
77,73,10
77,76,2
77,85,8
77,111,4
78,30,3
78,32,13
78,43,11
78,44,1
78,49,5
78,81,9
78,105,7
79,58,9
79,59,3
79,62,13
79,74,5
79,81,11
