11,Heuristic,10000000,7230.000000,1,0.005000,500000,40,30
Time,Value 
Final, 6458,7231

NrViolations,0
Round,H_team,A_team 
0,0,37
0,1,2
0,3,5
0,4,8
0,22,6
0,7,35
0,9,24
0,10,23
0,11,14
0,13,12
0,36,15
0,16,17
0,18,39
0,19,32
0,25,20
0,21,28
0,26,33
0,38,27
0,29,34
0,30,31
1,21,0
1,1,37
1,2,35
1,3,8
1,22,4
1,5,7
1,30,6
1,9,10
1,11,19
1,12,16
1,13,23
1,14,39
1,38,15
1,17,24
1,18,32
1,20,28
1,25,33
1,26,34
1,36,27
1,29,31
2,28,0
2,5,1
2,8,2
2,3,37
2,31,4
2,27,6
2,7,10
2,9,35
2,34,11
2,12,19
2,13,39
2,14,23
2,33,15
2,16,25
2,17,32
2,18,21
2,20,24
2,26,22
2,29,36
2,38,30
3,27,0
3,1,13
3,2,3
3,32,4
3,5,38
3,6,17
3,22,7
3,8,21
3,14,9
3,10,12
3,35,11
3,15,25
3,16,20
3,19,18
3,23,28
3,24,29
3,37,26
3,39,30
3,31,36
3,34,33
4,0,38
4,36,1
4,2,13
4,6,3
4,4,5
4,25,7
4,22,8
4,21,9
4,10,17
4,33,11
4,12,15
4,32,14
4,19,16
4,18,20
4,23,29
4,24,28
4,35,26
4,27,31
4,37,30
4,39,34
5,0,13
5,28,1
5,30,2
5,3,4
5,5,17
5,12,6
5,7,38
5,23,8
5,20,9
5,33,10
5,11,37
5,31,14
5,15,19
5,16,18
5,29,21
5,22,24
5,25,27
5,26,36
5,34,32
5,35,39
6,16,0
6,17,1
6,32,2
6,39,3
6,4,7
6,5,35
6,9,6
6,18,8
6,38,10
6,13,11
6,12,20
6,30,14
6,15,37
6,19,36
6,27,21
6,29,22
6,24,23
6,25,34
6,26,31
6,28,33
7,23,0
7,1,7
7,31,2
7,38,3
7,4,35
7,8,5
7,13,6
7,9,15
7,39,10
7,11,18
7,32,12
7,14,19
7,16,37
7,17,25
7,20,36
7,24,21
7,28,22
7,26,29
7,27,34
7,30,33
8,0,19
8,31,1
8,2,4
8,33,3
8,11,5
8,6,35
8,7,28
8,8,38
8,27,9
8,10,18
8,37,12
8,13,14
8,15,16
8,22,17
8,20,26
8,21,25
8,23,39
8,34,24
8,29,32
8,36,30
9,4,0
9,34,1
9,2,29
9,3,27
9,10,5
9,6,19
9,7,11
9,8,28
9,31,9
9,36,12
9,16,13
9,14,38
9,15,26
9,17,33
9,18,25
9,21,20
9,22,39
9,23,32
9,37,24
9,35,30
10,5,0
10,35,1
10,7,2
10,3,29
10,4,27
10,6,37
10,19,8
10,30,9
10,10,28
10,11,16
10,12,33
10,18,13
10,14,26
10,20,15
10,17,23
10,21,31
10,22,32
10,39,24
10,25,38
10,36,34
11,0,29
11,1,10
11,11,2
11,9,3
11,4,37
11,26,5
11,16,6
11,13,7
11,20,8
11,12,27
11,14,33
11,32,15
11,38,17
11,18,23
11,19,22
11,34,21
11,24,30
11,31,25
11,28,35
11,39,36
12,0,10
12,1,4
12,2,18
12,19,3
12,27,5
12,20,6
12,16,7
12,8,37
12,11,9
12,12,14
12,28,13
12,34,15
12,39,17
12,35,21
12,23,22
12,26,24
12,32,25
12,29,30
12,33,31
12,36,38
13,2,0
13,1,18
13,22,3
13,4,10
13,28,5
13,23,6
13,15,7
13,8,12
13,9,34
13,27,11
13,29,13
13,14,16
13,36,17
13,31,19
13,30,20
13,32,21
13,24,35
13,26,25
13,33,38
13,37,39
14,0,12
14,3,1
14,2,14
14,17,4
14,5,32
14,6,18
14,7,26
14,9,8
14,10,34
14,24,11
14,27,13
14,15,29
14,16,22
14,33,19
14,31,20
14,21,23
14,25,30
14,39,28
14,35,38
14,36,37
15,0,14
15,1,12
15,10,2
15,3,32
15,15,4
15,5,9
15,6,26
15,7,39
15,13,8
15,17,11
15,16,34
15,18,29
15,21,19
15,22,20
15,23,36
15,25,24
15,30,27
15,38,28
15,35,31
15,37,33
16,0,32
16,6,1
16,17,2
16,3,26
16,13,4
16,37,5
16,12,7
16,8,14
16,9,39
16,16,10
16,11,15
16,27,18
16,19,25
16,20,29
16,21,22
16,38,23
16,24,36
16,28,31
16,34,30
16,35,33
17,31,0
17,1,21
17,9,2
17,13,3
17,4,6
17,36,5
17,7,8
17,15,10
17,11,25
17,12,39
17,14,17
17,26,16
17,30,18
17,20,19
17,22,27
17,37,23
17,24,38
17,29,28
17,32,33
17,34,35
18,30,0
18,14,1
18,2,21
18,7,3
18,20,4
18,39,5
18,6,34
18,8,17
18,19,9
18,10,25
18,11,12
18,15,13
18,29,16
18,18,38
18,33,22
18,31,23
18,24,27
18,28,26
18,32,36
18,35,37
19,33,0
19,15,1
19,2,20
19,3,21
19,23,4
19,5,12
19,6,11
19,7,34
19,8,24
19,18,9
19,10,14
19,13,17
19,28,16
19,30,19
19,37,22
19,25,29
19,27,26
19,39,31
19,38,32
19,36,35
20,0,8
20,1,20
20,26,2
20,3,11
20,16,4
20,5,34
20,6,7
20,17,9
20,13,10
20,12,29
20,14,15
