154,Heuristic,10000000,7230.000000,1,0.005000,500000,40,30
Time,Value 
Final, 5342,7231

NrViolations,0
Round,H_team,A_team 
0,0,39
0,17,1
0,2,11
0,37,3
0,4,8
0,10,5
0,6,13
0,7,35
0,9,36
0,12,14
0,18,15
0,16,19
0,38,20
0,21,29
0,34,22
0,23,31
0,24,26
0,25,30
0,27,28
0,32,33
1,30,0
1,24,1
1,34,2
1,3,13
1,14,4
1,16,5
1,6,19
1,12,7
1,8,35
1,15,9
1,10,36
1,37,11
1,25,17
1,21,18
1,39,20
1,27,22
1,23,29
1,26,32
1,38,28
1,31,33
2,22,0
2,27,1
2,35,2
2,3,31
2,4,15
2,5,19
2,6,38
2,18,7
2,8,36
2,14,9
2,37,10
2,39,11
2,34,12
2,13,23
2,16,30
2,24,17
2,32,20
2,26,21
2,25,29
2,33,28
3,18,0
3,1,2
3,3,15
3,4,6
3,5,38
3,7,31
3,20,8
3,19,9
3,33,10
3,11,30
3,32,12
3,13,37
3,14,23
3,28,16
3,22,17
3,21,25
3,29,24
3,26,27
3,36,34
3,35,39
4,0,3
4,1,35
4,2,10
4,9,4
4,5,37
4,6,31
4,7,15
4,17,8
4,11,23
4,27,12
4,38,13
4,20,14
4,32,16
4,28,18
4,25,19
4,21,30
4,22,26
4,34,24
4,29,33
4,36,39
5,37,0
5,28,1
5,39,2
5,3,7
5,4,34
5,6,5
5,12,8
5,9,38
5,10,22
5,15,11
5,36,13
5,17,14
5,35,16
5,31,18
5,26,19
5,20,21
5,23,32
5,33,24
5,25,27
5,30,29
6,0,4
6,29,1
6,2,3
6,5,7
6,14,6
6,8,34
6,17,9
6,10,38
6,11,22
6,12,37
6,13,15
6,16,20
6,30,18
6,27,19
6,21,32
6,24,23
6,25,28
6,26,31
6,33,39
6,35,36
7,0,34
7,5,1
7,2,4
7,3,8
7,11,6
7,7,21
7,16,9
7,14,10
7,28,12
7,13,25
7,15,20
7,38,17
7,18,27
7,19,37
7,22,35
7,23,26
7,31,24
7,29,39
7,30,32
7,36,33
8,0,33
8,1,8
8,29,2
8,32,3
8,38,4
8,9,5
8,6,21
8,11,7
8,10,25
8,19,12
8,28,13
8,14,27
8,15,16
8,36,17
8,18,20
8,23,22
8,24,35
8,26,30
8,31,37
8,34,39
9,1,0
9,26,2
9,39,3
9,4,21
9,8,5
9,35,6
9,7,10
9,9,25
9,16,11
9,20,12
9,24,13
9,37,14
9,15,19
9,31,17
9,33,18
9,22,32
9,30,23
9,27,36
9,34,28
9,38,29
10,0,38
10,1,14
10,25,2
10,3,27
10,4,10
10,5,23
10,33,6
10,7,9
10,8,16
10,19,11
10,12,15
10,21,13
10,17,32
10,34,18
10,22,20
10,24,36
10,28,26
10,35,29
10,30,31
10,37,39
11,0,35
11,13,1
11,2,27
11,3,9
11,28,4
11,31,5
11,30,6
11,8,7
11,10,16
11,20,11
11,12,23
11,38,14
11,15,17
11,22,18
11,19,32
11,21,24
11,39,25
11,26,33
11,36,29
11,37,34
12,0,25
12,15,1
12,2,37
12,11,3
12,31,4
