0,Heuristic,10000000,7230.000000,1,0.005000,500000,40,10
Time,Value 
Final, 19286,7231

NrViolations,0
Round,H_team,A_team 
0,0,7
0,23,1
0,3,2
0,5,4
0,22,6
0,14,8
0,9,10
0,11,12
0,13,16
0,17,15
0,21,18
0,20,19
0,26,24
0,29,25
0,28,27
0,30,31
0,33,32
0,36,34
0,37,35
0,39,38
1,2,0
1,36,1
1,3,5
1,4,7
1,20,6
1,15,8
1,9,12
1,10,16
1,11,17
1,14,13
1,19,18
1,22,21
1,27,23
1,30,24
1,26,25
1,32,28
1,29,31
1,34,33
1,39,35
1,38,37
2,0,3
2,37,1
2,7,2
2,4,11
2,5,9
2,15,6
2,13,8
2,10,17
2,12,16
2,19,14
2,18,20
2,25,21
2,23,22
2,31,24
2,34,26
2,27,30
2,33,28
2,29,36
2,32,39
2,35,38
3,0,9
3,1,11
3,8,2
3,7,3
3,6,4
3,5,10
3,12,17
3,18,13
3,14,15
3,16,20
3,19,22
3,21,27
3,25,23
3,24,29
3,38,26
3,28,30
3,35,31
3,32,36
3,33,39
3,37,34
4,0,11
4,3,1
4,2,10
4,4,9
4,6,5
4,7,8
4,12,15
4,17,13
4,16,14
4,18,22
4,21,19
4,20,27
4,23,28
4,24,25
4,37,26
4,29,32
4,30,33
4,38,31
4,39,34
4,35,36
5,1,0
5,5,2
5,3,6
5,4,10
5,9,7
5,8,12
5,11,14
5,19,13
5,15,18
5,17,16
5,20,21
5,22,28
5,23,24
5,25,35
5,26,33
5,27,32
5,30,29
5,31,39
5,38,34
5,36,37
6,0,4
6,1,5
6,2,6
6,13,3
6,11,7
6,9,8
6,10,12
6,14,18
6,15,16
6,17,19
6,20,28
6,21,24
6,22,25
6,23,35
6,30,26
6,27,39
6,34,29
6,31,33
6,32,37
6,36,38
7,6,0
7,1,4
7,2,9
7,10,3
7,8,5
7,7,12
7,13,11
7,14,17
7,15,19
7,16,18
7,22,20
7,21,23
7,24,35
7,25,27
7,29,26
7,28,39
7,36,30
7,31,37
7,34,32
7,33,38
8,8,0
8,6,1
8,2,4
8,3,9
8,7,5
8,10,11
8,12,14
8,13,15
8,16,19
8,17,21
8,18,23
8,25,20
8,24,22
8,26,27
8,28,29
8,37,30
8,34,31
8,32,38
8,35,33
8,39,36
9,5,0
9,1,2
9,4,3
9,6,7
9,8,10
9,9,14
9,11,15
9,12,13
9,16,21
9,18,17
9,19,23
9,24,20
9,26,22
9,28,25
9,27,29
9,38,30
9,31,32
9,33,36
9,35,34
9,39,37
