0,Heuristic,10000000,7230.000000,1,0.005000,500000,32,8
Time,Value 
Final, 90428,7231

NrViolations,0
Round,H_team,A_team 
0,16,0
0,1,27
0,2,24
0,19,3
0,5,4
0,6,18
0,22,7
0,8,20
0,11,9
0,29,10
0,13,12
0,17,14
0,15,30
0,21,23
0,26,25
0,28,31
1,19,0
1,14,1
1,2,22
1,18,3
1,7,4
1,5,6
1,16,8
1,27,9
1,23,10
1,15,11
1,17,12
1,13,28
1,20,21
1,24,25
1,29,26
1,31,30
2,18,0
2,17,1
2,2,5
2,3,8
2,22,4
2,6,24
2,23,7
2,10,9
2,31,11
2,12,15
2,14,13
2,19,16
2,26,20
2,29,21
2,27,25
2,28,30
3,0,8
3,25,1
3,18,2
3,3,16
3,4,29
3,5,24
3,6,19
3,21,7
3,9,26
3,10,20
3,11,13
3,12,14
3,28,15
3,30,17
3,22,23
3,31,27
4,0,3
4,1,26
4,19,2
4,4,24
4,5,23
4,16,6
4,20,7
4,8,29
4,9,18
4,25,10
4,11,30
4,12,31
4,17,13
4,21,14
4,15,27
4,22,28
5,0,6
5,1,18
5,3,2
5,4,23
5,16,5
5,7,8
5,9,25
5,26,10
5,11,17
5,21,12
5,13,15
5,14,31
5,24,19
5,20,28
5,29,22
5,30,27
6,2,0
6,1,11
6,3,5
6,8,4
6,7,6
6,24,9
6,10,16
6,30,12
6,13,31
6,14,29
6,15,21
6,27,17
6,25,18
6,26,19
6,20,22
6,23,28
7,0,5
7,9,1
7,7,2
7,6,3
7,4,16
7,8,22
7,10,17
7,25,11
7,12,29
7,30,13
7,27,14
7,31,15
7,18,19
7,23,20
7,28,21
7,24,26
