396,Heuristic,10000000,7230.000000,1,0.005000,500000,16,12
Time,Value 
Final, 119771,7231

NrViolations,0
Round,H_team,A_team 
0,0,7
0,4,1
0,2,5
0,10,3
0,8,6
0,12,9
0,11,15
0,14,13
1,2,0
1,6,1
1,13,3
1,4,7
1,5,8
1,14,9
1,10,11
1,12,15
2,6,0
2,1,8
2,2,7
2,15,3
2,4,11
2,5,9
2,13,10
2,14,12
3,0,11
3,5,1
3,9,2
3,3,8
3,6,4
3,7,14
3,15,10
3,12,13
4,4,0
4,1,9
4,13,2
4,3,5
4,15,6
4,8,7
4,12,10
4,11,14
5,0,5
5,3,1
5,14,2
5,9,4
5,12,6
5,10,7
5,11,8
5,13,15
6,0,10
6,1,11
6,2,3
6,5,4
6,7,6
6,8,12
6,9,13
6,14,15
7,15,0
7,1,12
7,2,4
7,3,11
7,5,10
7,6,9
7,7,13
7,8,14
8,14,0
8,2,1
8,3,12
8,4,10
8,5,6
8,7,15
8,8,13
8,9,11
9,12,0
9,1,7
9,6,2
9,3,14
9,13,4
9,11,5
9,10,8
9,9,15
10,0,8
10,1,14
10,10,2
10,6,3
10,15,4
10,13,5
10,7,9
10,11,12
11,0,1
11,8,2
11,9,3
11,4,14
11,15,5
11,10,6
11,7,12
11,11,13
