154,Heuristic,10000000,7230.000000,1,0.005000,500000,24,18
Time,Value 
Final, 211513,7231

NrViolations,0
Round,H_team,A_team 
0,5,0
0,19,1
0,2,23
0,3,13
0,8,4
0,6,17
0,7,16
0,20,9
0,18,10
0,11,12
0,14,15
0,22,21
1,15,0
1,6,1
1,8,2
1,3,9
1,22,4
1,5,14
1,7,20
1,10,11
1,18,12
1,13,19
1,16,21
1,23,17
2,14,0
2,1,8
2,22,2
2,3,6
2,9,4
2,5,20
2,15,7
2,10,12
2,23,11
2,13,21
2,16,18
2,17,19
3,0,2
3,14,1
3,23,3
3,4,18
3,9,5
3,11,6
3,7,17
3,16,8
3,13,10
3,12,22
3,20,15
3,21,19
4,0,23
4,1,17
4,2,3
4,4,16
4,21,5
4,6,13
4,11,7
4,12,8
4,9,10
4,14,22
4,19,15
4,20,18
5,13,0
5,1,12
5,10,2
5,11,3
5,4,17
5,19,5
5,6,9
5,18,7
5,8,23
5,16,14
5,15,22
5,21,20
6,17,0
6,1,11
6,18,2
6,3,8
6,15,4
6,5,6
6,13,7
6,9,23
6,22,10
6,16,12
6,14,21
6,19,20
7,0,10
7,16,1
7,2,13
7,3,17
7,14,4
7,5,11
7,7,6
7,20,8
7,9,22
7,12,19
7,15,21
7,23,18
8,0,9
8,1,7
8,2,15
8,3,18
8,12,4
8,10,5
8,6,22
8,21,8
8,17,11
8,23,13
8,14,19
8,20,16
9,0,18
9,1,3
9,2,5
9,4,20
9,8,6
9,9,7
9,10,15
9,11,13
9,12,14
9,16,19
9,21,17
9,22,23
10,11,0
10,1,2
10,16,3
10,4,10
10,22,5
10,6,21
10,8,7
10,14,9
10,20,12
10,13,17
10,18,15
10,19,23
11,0,8
11,15,1
11,4,2
11,21,3
11,5,13
11,6,23
11,7,10
11,12,9
11,18,11
11,20,14
11,17,16
11,19,22
12,19,0
12,5,1
12,2,11
12,3,14
12,7,4
12,6,16
12,8,18
12,15,9
12,17,10
12,12,13
12,20,22
12,23,21
13,7,0
13,1,23
13,2,6
13,3,19
13,5,4
13,8,22
13,9,18
13,10,21
13,11,16
13,15,12
13,13,20
13,17,14
14,3,0
14,1,13
14,19,2
14,4,23
14,12,5
14,10,6
14,14,7
14,8,9
14,11,21
14,16,15
14,20,17
14,22,18
15,0,20
15,21,1
15,9,2
15,5,3
15,19,4
15,18,6
15,12,7
15,17,8
15,23,10
15,11,14
15,13,15
15,22,16
16,0,22
16,10,1
16,2,20
16,4,3
16,7,5
16,6,19
16,13,8
16,9,11
16,21,12
16,18,14
16,17,15
16,23,16
17,0,6
17,18,1
17,2,16
17,7,3
17,4,13
17,15,5
17,8,19
17,21,9
17,10,14
17,22,11
17,17,12
17,23,20
