2486,Heuristic,10000000,7230.000000,1,0.005000,500000,32,8
Time,Value 
Final, 91445,7231

NrViolations,0
Round,H_team,A_team 
0,0,18
0,17,1
0,8,2
0,19,3
0,7,4
0,5,22
0,16,6
0,26,9
0,10,29
0,27,11
0,12,31
0,15,13
0,14,30
0,20,28
0,21,23
0,24,25
1,0,6
1,11,1
1,20,2
1,3,16
1,5,4
1,22,7
1,21,8
1,9,19
1,14,10
1,15,12
1,31,13
1,17,27
1,18,24
1,23,28
1,26,25
1,29,30
2,28,0
2,26,1
2,7,2
2,3,6
2,4,29
2,24,5
2,23,8
2,9,11
2,17,10
2,12,30
2,13,27
2,21,14
2,31,15
2,16,18
2,25,19
2,22,20
3,15,0
3,1,19
3,2,22
3,3,18
3,10,4
3,16,5
3,6,7
3,8,26
3,24,9
3,25,11
3,12,21
3,13,17
3,23,14
3,20,29
3,30,27
3,31,28
4,12,0
4,1,3
4,5,2
4,4,23
4,19,6
4,18,7
4,8,29
4,10,9
4,17,11
4,13,21
4,20,14
4,15,28
4,16,22
4,24,26
4,27,25
4,30,31
5,0,16
5,9,1
5,2,23
5,25,3
5,4,24
5,5,7
5,6,18
5,8,20
5,26,10
5,11,13
5,14,12
5,29,15
5,30,17
5,19,22
5,28,21
5,27,31
6,0,19
6,1,25
6,2,16
6,9,3
6,4,8
6,6,5
6,7,24
6,27,10
6,11,31
6,29,12
6,13,30
6,14,15
6,28,17
6,18,26
6,21,20
6,22,23
7,3,0
7,1,27
7,2,24
7,22,4
7,18,5
7,6,26
7,7,8
7,25,9
7,10,12
7,11,14
7,28,13
7,30,15
7,19,16
7,31,17
7,23,20
7,29,21
