0,Heuristic,10000000,7230.000000,1,0.005000,500000,16,8
Time,Value 
Final, 69222,7231

NrViolations,0
Round,H_team,A_team 
0,0,9
0,1,5
0,2,3
0,4,6
0,7,8
0,11,10
0,12,15
0,14,13
1,0,6
1,13,1
1,2,9
1,3,8
1,5,4
1,11,7
1,12,10
1,15,14
2,13,0
2,12,1
2,5,2
2,3,9
2,7,4
2,6,15
2,8,11
2,14,10
3,14,0
3,10,1
3,2,15
3,3,5
3,9,4
3,7,6
3,8,13
3,11,12
4,11,0
4,1,15
4,4,2
4,6,3
4,8,5
4,7,9
4,10,13
4,12,14
5,0,12
5,1,7
5,10,2
5,4,3
5,6,5
5,9,8
5,14,11
5,15,13
6,0,2
6,1,3
6,4,12
6,5,7
6,6,8
6,9,14
6,15,10
6,13,11
7,5,0
7,2,1
7,3,7
7,10,4
7,9,6
7,8,14
7,15,11
7,13,12
