10000,Heuristic,10000000,7230.000000,1,0.005000,500000,40,10
Time,Value 
Final, 280,7231

NrViolations,0
Round,H_team,A_team 
0,7,0
0,36,1
0,3,2
0,23,4
0,5,8
0,21,6
0,29,9
0,39,10
0,38,11
0,28,12
0,27,13
0,14,20
0,17,15
0,16,26
0,37,18
0,22,19
0,30,24
0,35,25
0,31,32
0,34,33
1,22,0
1,35,1
1,36,2
1,3,8
1,38,4
1,5,32
1,7,6
1,16,9
1,30,10
1,17,11
1,23,12
1,39,13
1,14,24
1,29,15
1,27,18
1,31,19
1,21,20
1,34,25
1,37,26
1,28,33
2,4,0
2,1,38
2,2,39
2,15,3
2,34,5
2,6,25
2,27,7
2,8,21
2,30,9
2,29,10
2,33,11
2,12,17
2,16,13
2,18,14
2,26,19
2,22,20
2,23,24
2,28,36
2,31,35
2,37,32
3,0,30
3,1,39
3,2,16
3,4,3
3,25,5
3,6,29
3,13,7
3,8,28
3,9,36
3,10,31
3,11,23
3,12,27
3,33,14
3,15,34
3,24,17
3,18,38
3,19,35
3,20,37
3,32,21
3,26,22
4,0,38
4,10,1
4,6,2
4,14,3
4,13,4
4,5,28
4,7,12
4,8,34
4,9,22
4,11,36
4,32,15
4,19,16
4,17,31
4,35,18
4,20,29
4,21,39
4,33,23
4,24,37
4,25,27
4,26,30
5,0,1
5,5,2
5,3,33
5,20,4
5,11,6
5,7,15
5,29,8
5,27,9
5,10,37
5,36,12
5,17,13
5,14,32
5,38,16
5,31,18
5,19,30
5,21,22
5,39,23
5,25,24
5,35,26
5,34,28
6,14,0
6,28,1
6,27,2
6,3,24
6,17,4
6,5,9
6,30,6
6,7,20
6,31,8
6,36,10
6,37,11
6,21,12
6,35,13
6,22,15
6,16,33
6,23,18
6,29,19
6,39,25
6,34,26
6,38,32
7,28,0
7,1,7
7,2,17
7,3,21
7,4,25
7,39,5
7,12,6
7,24,8
7,9,35
7,23,10
7,30,11
7,13,31
7,22,14
7,15,20
7,16,34
7,18,19
7,36,26
7,37,27
7,38,29
7,32,33
8,0,29
8,1,5
8,2,23
8,18,3
8,4,28
8,6,38
8,26,7
8,8,36
8,9,39
8,10,35
8,11,34
8,12,14
8,13,37
8,15,16
8,20,17
8,19,27
8,25,21
8,32,22
8,24,31
8,33,30
9,0,21
9,1,22
9,2,38
9,6,3
9,4,27
9,26,5
9,10,7
9,8,37
9,9,28
9,11,16
9,12,31
9,13,36
9,19,14
9,15,23
9,33,17
9,18,30
9,20,39
9,24,35
9,25,29
9,32,34
