5003,Heuristic,10000000,7230.000000,1,0.005000,500000,16,8
Time,Value 
Final, 65609,7231

NrViolations,0
Round,H_team,A_team 
0,4,0
0,3,1
0,2,6
0,5,12
0,7,8
0,9,15
0,11,10
0,14,13
1,0,2
1,1,6
1,3,12
1,4,5
1,9,7
1,8,15
1,10,14
1,13,11
2,13,0
2,1,5
2,7,2
2,3,6
2,4,14
2,8,9
2,10,15
2,11,12
3,12,0
3,1,4
3,5,2
3,7,3
3,6,8
3,9,10
3,11,14
3,15,13
4,15,0
4,13,1
4,2,4
4,9,3
4,6,5
4,7,10
4,8,11
4,14,12
5,0,5
5,14,1
5,2,9
5,3,4
5,6,11
5,13,7
5,8,10
5,12,15
6,0,6
6,12,1
6,2,3
6,4,8
6,5,9
6,14,7
6,10,13
6,15,11
7,0,8
7,1,2
7,5,3
7,10,4
7,6,9
7,11,7
7,12,13
7,15,14
