0,Heuristic,10000000,7230.000000,1,0.005000,500000,24,12
Time,Value 
Final, 128658,7231

NrViolations,0
Round,H_team,A_team 
0,0,11
0,21,1
0,2,18
0,4,3
0,16,5
0,6,13
0,23,7
0,8,22
0,9,10
0,12,20
0,15,14
0,17,19
1,6,0
1,4,1
1,2,7
1,16,3
1,5,20
1,17,8
1,9,14
1,22,10
1,11,21
1,15,12
1,13,19
1,23,18
2,0,22
2,1,3
2,2,17
2,4,5
2,16,6
2,7,12
2,13,8
2,9,15
2,11,10
2,20,14
2,18,21
2,19,23
3,0,2
3,1,5
3,3,8
3,14,4
3,7,6
3,19,9
3,10,21
3,13,11
3,12,16
3,22,15
3,18,17
3,20,23
4,5,0
4,1,13
4,11,2
4,3,23
4,7,4
4,22,6
4,8,15
4,21,9
4,18,10
4,12,19
4,14,16
4,17,20
5,12,0
5,10,1
5,23,2
5,20,3
5,4,13
5,5,7
5,6,21
5,8,9
5,11,18
5,14,19
5,15,16
5,17,22
6,15,0
6,18,1
6,2,6
6,3,13
6,10,4
6,5,19
6,7,14
6,8,12
6,9,22
6,23,11
6,16,20
6,17,21
7,0,10
7,11,1
7,2,8
7,3,17
7,18,4
7,15,5
7,23,6
7,9,7
7,22,12
7,13,20
7,21,14
7,19,16
8,0,23
8,1,15
8,2,9
8,3,14
8,11,4
8,12,5
8,6,10
8,22,7
8,18,8
8,17,13
8,21,16
8,19,20
9,0,17
9,1,19
9,20,2
9,21,3
9,4,15
9,14,5
9,6,9
9,7,18
9,10,8
9,12,11
9,13,16
9,22,23
10,8,0
10,16,1
10,3,2
10,4,12
10,5,18
10,6,17
10,7,15
10,13,9
10,10,23
10,14,11
10,19,22
10,20,21
11,9,0
11,1,7
11,10,2
11,19,3
11,16,4
11,5,11
11,8,6
11,14,12
11,21,13
11,15,18
11,23,17
11,20,22
