0,Heuristic,1,50
3630,11798
3600,11806
3570,11832
3540,11832
3510,11842
3480,11850
3450,11863
3420,11863
3390,11863
3360,11863
3330,11863
3300,11863
3270,11866
3240,11866
3210,11866
3180,11866
3150,11866
3120,11904
3090,11920
3060,11920
3030,11920
3000,11920
2970,11920
2940,11941
2910,11941
2880,11941
2850,11941
2820,11958
2790,11967
2760,11967
2730,11967
2700,11967
2670,11967
2640,11967
2610,11967
2580,11971
2550,11971
2520,11971
2490,11971
2460,11971
2430,11971
2400,11971
2370,11971
2340,11971
2310,11971
2280,12153
2250,12157
2220,12188
2190,12188
2160,12193
2130,12242
2100,12242
2070,12242
2040,12242
2010,12242
1980,12242
1950,12242
1920,12242
1890,12275
1860,12284
1830,12290
1800,12290
1770,12327
840,12586
810,12602
780,12602
750,12612
720,12612
690,12612
660,12766
630,12808
600,12820
570,12877
540,12877
510,12877
480,12964
450,12973
420,13116
390,13159
0,19332
30,15655
60,15118
90,14573
120,14235
150,13971
180,13897
210,13744
240,13621
270,13589
300,13488
330,13407
360,13266
870,12586
900,12565
930,12558
960,12534
990,12531
1020,12520
1050,12475
1080,12475
1110,12475
1140,12464
1170,12464
1200,12464
1230,12459
1260,12458
1290,12439
1320,12435
1350,12431
1380,12423
1410,12409
1440,12388
1470,12388
1500,12388
1530,12385
1560,12360
1590,12360
1620,12357
1650,12347
1680,12347
1710,12327
1740,12327
Final, 11798

