0,Heuristic,1,50
3630,16839
3600,16839
3570,16839
3540,16839
3510,16839
3480,16839
3450,16839
3420,16839
3390,16839
3360,16839
3330,16839
3300,16839
3270,16839
3240,16839
3210,16839
3180,16839
3150,16848
3120,16848
3090,16850
3060,16860
3030,16865
3000,16865
2970,16865
2940,16865
2910,16872
2880,16873
2850,16881
2820,16881
2790,16881
2760,16881
2730,16881
2700,16881
2670,16881
2640,16881
2610,16881
2580,16886
2550,16891
2520,16891
2490,16891
2460,16912
2430,16912
2400,16912
2370,16912
2340,16912
2310,16912
2280,16912
2250,16912
2220,16912
2190,16912
2160,16912
2130,16912
2100,16912
2070,16912
2040,16912
2010,16912
1980,16917
1950,16917
1920,16917
1890,16962
1860,16962
1830,16962
1800,16985
1770,16985
840,17283
810,17283
780,17318
750,17343
720,17410
690,17424
660,17439
630,17457
600,17503
570,17543
540,17583
510,17623
480,17700
450,17700
420,17839
390,17919
0,30886
30,24213
60,21999
90,21262
120,20478
150,19845
180,19281
210,19042
240,18744
270,18595
300,18332
330,18151
360,18054
870,17269
900,17248
930,17227
960,17190
990,17190
1020,17190
1050,17181
1080,17171
1110,17149
1140,17149
1170,17125
1200,17116
1230,17090
1260,17090
1290,17072
1320,17072
1350,17066
1380,17060
1410,17040
1440,17019
1470,17019
1500,17007
1530,17007
1560,17007
1590,17007
1620,17005
1650,17005
1680,17005
1710,17004
1740,16995
Final, 16839

