0,Heuristic,1,5000
3630,22584
3600,22584
3570,22584
3540,22589
3510,22711
3480,22711
3450,22711
3420,22850
3390,22850
3360,22850
3330,22850
3300,22850
3270,22850
3240,22919
3210,22919
3180,22919
3150,22919
3120,22919
3090,22919
3060,22919
3030,23053
3000,23081
2970,23081
2940,23081
2910,23081
2880,23081
2850,23267
2820,23267
2790,23267
2760,23267
2730,23267
2700,23267
2670,23305
2640,23305
2610,23305
2580,23305
2550,23306
2520,23306
2490,23306
2460,23339
2430,23339
2400,23339
2370,23339
2340,23408
2310,23408
2280,23408
2250,23408
2220,23408
2190,23408
2160,23408
2130,23590
2100,23590
2070,23654
2040,23813
2010,23817
1980,23817
1950,23817
1920,23908
1890,23957
1860,23957
1830,23957
1800,23957
1770,24094
840,25420
810,25591
780,25591
750,25591
720,25838
690,25838
660,25838
630,25838
600,25995
570,25995
540,25995
510,25995
480,25995
450,26201
420,26759
390,26759
0,5870906
30,115797
60,30115
90,30115
120,29974
150,29201
180,28505
210,28137
240,27639
270,26974
300,26974
330,26912
360,26912
870,25420
900,25321
930,25312
960,25258
990,25111
1020,25111
1050,25054
1080,25054
1110,25054
1140,25054
1170,24770
1200,24770
1230,24754
1260,24754
1290,24754
1320,24659
1350,24659
1380,24659
1410,24308
1440,24308
1470,24308
1500,24308
1530,24308
1560,24116
1590,24116
1620,24116
1650,24116
1680,24116
1710,24116
1740,24094
Final, 22584

