0,Heuristic,1,5000
3630,13146
3600,13153
3570,13153
3540,13153
3510,13153
3480,13153
3450,13153
3420,13153
3390,13153
3360,13153
3330,13153
3300,13153
3270,13153
3240,13153
3210,13153
3180,13153
3150,13153
3120,13153
3090,13273
3060,13273
3030,13273
3000,13273
2970,13273
2940,13273
2910,13273
2880,13273
2850,13273
2820,13273
2790,13273
2760,13273
2730,13273
2700,13273
2670,13273
2640,13273
2610,13273
2580,13273
2550,13273
2520,13273
2490,13500
2460,13535
2430,13535
2400,13535
2370,13535
2340,13535
2310,13535
2280,13583
2250,13608
2220,13608
2190,13608
2160,13636
2130,13636
2100,13636
2070,13636
2040,13671
2010,13671
1980,13671
1950,13671
1920,13671
1890,13671
1860,13671
1830,13671
1800,13671
1770,13671
840,14417
810,14417
780,14417
750,14417
720,14417
690,14417
660,14417
630,14417
600,14417
570,14417
540,14417
510,14417
480,14417
450,14417
420,14417
390,14417
0,5308240
30,16415
60,15457
90,14417
120,14417
150,14417
180,14417
210,14417
240,14417
270,14417
300,14417
330,14417
360,14417
870,14417
900,14417
930,14283
960,14236
990,14236
1020,14236
1050,14150
1080,14023
1110,14023
1140,14023
1170,14023
1200,14023
1230,14023
1260,14023
1290,14023
1320,14023
1350,13925
1380,13925
1410,13925
1440,13925
1470,13873
1500,13873
1530,13873
1560,13855
1590,13835
1620,13816
1650,13808
1680,13808
1710,13808
1740,13671
Final, 13146

