0,Heuristic,1,100
3630,9854
3600,9858
3570,9893
3540,9893
3510,9893
3480,9893
3450,9893
3420,9893
3390,9893
3360,9896
3330,9896
3300,9896
3270,9897
3240,9904
3210,9904
3180,9938
3150,9946
3120,9946
3090,9948
3060,9957
3030,9957
3000,10009
2970,10009
2940,10009
2910,10016
2880,10016
2850,10057
2820,10057
2790,10058
2760,10058
2730,10058
2700,10058
2670,10058
2640,10058
2610,10058
2580,10058
2550,10058
2520,10058
2490,10168
2460,10168
2430,10168
2400,10168
2370,10186
2340,10231
2310,10231
2280,10231
2250,10271
2220,10306
2190,10319
2160,10319
2130,10352
2100,10368
2070,10433
2040,10436
2010,10436
1980,10455
1950,10455
1920,10487
1890,10487
1860,10531
1830,10531
1800,10558
1770,10584
840,11249
810,11249
780,11249
750,11249
720,11343
690,11446
660,11446
630,11548
600,11548
570,11550
540,11550
510,11587
480,11690
450,11702
420,11754
390,11855
0,21164
30,13920
60,13459
90,13012
120,12710
150,12640
180,12463
210,12397
240,12273
270,12216
300,12080
330,11892
360,11892
870,11211
900,11211
930,11158
960,11158
990,11058
1020,11033
1050,11033
1080,11020
1110,11013
1140,11013
1170,10978
1200,10978
1230,10948
1260,10948
1290,10902
1320,10863
1350,10862
1380,10828
1410,10828
1440,10803
1470,10717
1500,10717
1530,10637
1560,10637
1590,10637
1620,10637
1650,10637
1680,10637
1710,10618
1740,10609
Final, 9854

