588,Heuristic,i01,1
Time,Value 
Final, 2825,7231

Round,H_team,A_team 
0,21,0
0,8,1
0,2,4
0,3,7
0,9,5
0,6,17
0,10,19
0,11,15
0,13,12
0,16,14
0,18,20
0,22,30
0,23,33
0,31,24
0,26,25
0,28,27
0,29,32
1,0,7
1,1,2
1,4,3
1,5,18
1,15,6
1,8,21
1,19,9
1,12,10
1,20,11
1,14,13
1,17,16
1,24,22
1,30,23
1,25,28
1,27,26
1,33,29
1,32,31
2,0,8
2,4,1
2,7,2
2,3,18
2,19,5
2,13,6
2,9,12
2,10,20
2,11,14
2,16,15
2,17,21
2,22,27
2,23,31
2,32,24
2,29,25
2,28,26
2,30,33
3,2,0
3,3,1
3,18,4
3,5,10
3,6,11
3,7,8
3,13,9
3,14,12
3,15,17
3,20,16
3,21,19
3,25,22
3,26,23
3,24,30
3,31,27
3,29,28
3,33,32
4,0,4
4,1,7
4,8,2
4,19,3
4,12,5
4,6,16
4,14,9
4,10,13
4,11,17
4,20,15
4,21,18
4,22,26
4,23,24
4,25,31
4,27,29
4,33,28
4,30,32
5,1,0
5,2,3
5,4,8
5,5,13
5,12,6
5,7,21
5,9,10
5,16,11
5,15,14
5,17,20
5,18,19
5,28,22
5,32,23
5,24,33
5,27,25
5,26,29
5,31,30
