0,FO,40,20
Time,Value 
Final, 69687,0

Round,H_team,A_team 
0,0,20
0,1,14
0,13,2
0,3,32
0,16,4
0,38,5
0,24,6
0,15,7
0,8,36
0,9,18
0,10,33
0,23,11
0,31,12
0,29,17
0,35,19
0,22,21
0,34,25
0,26,27
0,28,30
0,39,37
1,2,0
1,36,1
1,6,3
1,8,4
1,34,5
1,13,7
1,17,9
1,10,20
1,11,28
1,27,12
1,14,29
1,15,33
1,21,16
1,18,22
1,32,19
1,23,37
1,38,24
1,26,25
1,39,30
1,31,35
2,0,8
2,37,1
2,2,23
2,4,3
2,25,5
2,6,15
2,7,31
2,21,9
2,11,10
2,12,22
2,14,13
2,20,16
2,17,34
2,18,26
2,19,28
2,32,24
2,27,35
2,30,29
2,33,39
2,36,38
3,4,0
3,39,1
3,29,2
3,3,15
3,5,31
3,7,6
3,10,8
3,9,13
3,35,11
3,12,26
3,27,14
3,16,19
3,25,17
3,24,18
3,20,21
3,22,23
3,28,33
3,30,34
3,36,32
3,37,38
4,0,16
4,1,30
4,24,2
4,3,31
4,6,4
4,5,11
4,7,27
4,19,8
4,9,26
4,21,10
4,14,12
4,13,15
4,35,17
4,25,18
4,20,23
4,22,39
4,28,32
4,29,34
4,33,38
4,37,36
5,0,5
5,1,9
5,2,16
5,3,7
5,4,27
5,8,6
5,28,10
5,11,22
5,12,39
5,38,13
5,26,14
5,15,20
5,32,17
5,34,18
5,19,37
5,30,21
5,23,35
5,24,25
5,31,29
5,33,36
6,17,0
6,1,7
6,2,9
6,16,3
6,4,25
6,6,5
6,8,28
6,10,22
6,11,36
6,18,12
6,32,13
6,31,14
6,15,23
6,19,38
6,20,39
6,21,37
6,30,24
6,26,34
6,27,29
6,33,35
7,9,0
7,2,1
7,10,3
7,18,4
7,5,28
7,16,6
7,7,32
7,37,8
7,12,11
7,35,13
7,14,34
7,15,27
7,17,30
7,39,19
7,20,22
7,38,21
7,23,33
7,36,24
7,25,31
7,29,26
8,0,6
8,3,1
8,7,2
8,12,4
8,5,33
8,39,8
8,22,9
8,10,15
8,17,11
8,13,27
8,18,14
8,16,28
8,36,19
8,29,20
8,35,21
8,23,38
8,37,24
8,25,32
8,30,26
8,34,31
9,14,0
9,1,12
9,27,2
9,3,13
9,4,17
9,7,5
9,6,25
9,8,11
9,9,36
9,35,10
9,15,18
9,39,16
9,19,33
9,30,20
9,32,21
9,22,29
9,28,23
9,24,26
9,38,31
9,34,37
10,26,0
10,19,1
10,31,2
10,30,3
10,4,35
10,13,5
10,28,6
10,34,7
10,8,24
10,9,29
10,38,10
10,11,15
10,12,36
10,22,14
10,33,16
10,21,17
10,20,18
10,23,39
10,25,37
10,27,32
11,31,0
11,28,1
11,2,21
11,29,3
11,39,4
11,5,27
11,33,6
11,25,7
11,16,8
11,14,9
11,32,10
11,20,11
11,24,12
11,18,13
11,15,22
11,17,36
11,19,23
11,26,35
11,37,30
11,38,34
12,0,28
12,33,1
12,2,20
12,34,3
12,37,4
12,5,19
12,6,27
12,24,7
12,8,25
12,9,15
12,10,39
12,11,38
12,29,12
12,13,22
12,17,14
12,16,23
12,21,18
12,26,31
12,36,30
12,35,32
13,0,25
13,1,6
13,2,19
13,3,27
13,36,4
13,8,5
13,7,26
13,31,9
13,23,10
13,11,39
13,30,12
13,13,20
13,14,15
13,37,16
13,17,18
13,21,33
13,22,28
13,29,24
13,32,34
13,35,38
14,13,0
14,1,25
14,14,2
14,3,26
14,4,5
14,6,29
14,7,23
14,18,8
14,24,9
14,10,37
14,19,11
14,12,17
14,15,35
14,16,36
14,20,28
14,21,39
14,22,30
14,27,31
14,32,38
14,33,34
15,0,1
15,18,2
15,3,23
15,4,14
15,5,15
15,6,19
15,7,35
15,12,8
15,9,30
15,10,17
15,11,37
15,33,13
15,38,16
15,20,36
15,28,21
15,27,22
15,31,24
15,25,29
15,26,32
15,39,34
16,0,12
16,1,17
16,22,2
16,18,3
16,23,4
16,5,10
16,6,26
16,29,7
16,8,15
16,9,20
16,11,33
16,39,13
16,14,30
16,35,16
16,34,19
16,21,36
16,27,24
16,38,25
16,28,37
16,32,31
17,0,33
17,1,26
17,2,8
17,12,3
17,10,4
17,5,9
17,35,6
17,30,7
17,31,11
17,37,13
17,21,14
17,16,15
17,17,20
17,29,18
17,25,19
17,22,24
17,23,32
17,34,27
17,28,38
17,36,39
18,3,0
18,1,5
18,2,33
18,4,9
18,32,6
18,14,7
18,17,8
18,16,10
18,26,11
18,12,20
18,13,23
18,15,39
18,18,30
18,19,21
18,31,22
18,24,34
18,25,35
18,38,27
18,36,28
18,37,29
19,7,0
19,4,1
19,15,2
19,8,3
19,5,32
19,6,38
19,9,12
19,19,10
19,11,16
19,13,31
19,20,14
19,24,17
19,27,18
19,23,21
19,26,22
19,30,25
19,39,28
19,36,29
19,33,37
19,34,35
