0,FO,40,10
Time,Value 
Final, 295,273

Round,H_team,A_team 
0,0,35
0,17,1
0,2,5
0,20,3
0,4,14
0,6,37
0,7,9
0,8,21
0,10,36
0,11,38
0,12,28
0,27,13
0,15,25
0,39,16
0,18,29
0,26,19
0,22,34
0,23,33
0,24,32
0,31,30
1,0,11
1,38,1
1,2,23
1,39,3
1,4,24
1,31,5
1,6,8
1,7,29
1,17,9
1,10,19
1,15,12
1,36,13
1,14,16
1,18,21
1,20,33
1,26,22
1,34,25
1,27,35
1,30,28
1,32,37
2,13,0
2,11,1
2,2,28
2,10,3
2,4,15
2,5,8
2,6,18
2,20,7
2,9,35
2,31,12
2,14,26
2,16,23
2,34,17
2,37,19
2,21,29
2,25,22
2,38,24
2,39,27
2,32,30
2,36,33
3,25,0
3,1,15
3,7,2
3,3,26
3,23,4
3,5,10
3,12,6
3,29,8
3,9,20
3,37,11
3,13,30
3,33,14
3,16,31
3,35,17
3,22,18
3,19,27
3,21,24
3,28,38
3,36,32
3,34,39
4,0,39
4,1,5
4,14,2
4,3,11
4,29,4
4,35,6
4,7,21
4,8,32
4,9,27
4,28,10
4,23,12
4,13,20
4,33,15
4,16,36
4,24,17
4,18,34
4,19,31
4,22,30
4,25,38
4,37,26
5,0,16
5,1,19
5,4,2
5,28,3
5,24,5
5,6,9
5,23,7
5,8,33
5,32,10
5,11,31
5,12,21
5,38,13
5,30,14
5,15,20
5,17,37
5,35,18
5,22,39
5,29,25
5,26,34
5,27,36
6,0,14
6,10,1
6,2,35
6,3,36
6,4,19
6,20,5
6,6,33
6,31,7
6,11,8
6,39,9
6,24,12
6,17,13
6,15,22
6,27,16
6,18,23
6,34,21
6,30,25
6,26,28
6,32,29
6,38,37
7,2,0
7,27,1
7,3,8
7,31,4
7,5,25
7,13,6
7,18,7
7,36,9
7,10,22
7,39,11
7,12,37
7,14,28
7,15,24
7,17,16
7,19,35
7,20,23
7,21,30
7,26,29
7,34,32
7,33,38
8,33,0
8,1,32
8,30,2
8,3,15
8,35,4
8,5,34
8,7,6
8,8,10
8,9,18
8,28,11
8,12,26
8,13,31
8,21,14
8,16,22
8,25,17
8,19,24
8,37,20
8,23,27
8,29,39
8,36,38
9,5,0
9,1,20
9,8,2
9,21,3
9,32,4
9,30,6
9,16,7
9,9,31
9,38,10
9,11,26
9,14,12
9,33,13
9,29,15
9,22,17
9,19,18
9,37,23
9,24,27
9,25,36
9,28,39
9,35,34
