0,FO,40,10
Time,Value 
Final, 20596,20596

Round,H_team,A_team 
0,4,0
0,1,10
0,5,2
0,8,3
0,7,6
0,9,11
0,15,12
0,13,14
0,17,16
0,18,19
0,20,21
0,25,22
0,24,23
0,27,26
0,30,28
0,29,31
0,33,32
0,35,34
0,37,36
0,38,39
1,0,10
1,5,1
1,12,2
1,3,9
1,18,4
1,8,6
1,15,7
1,11,13
1,14,16
1,19,17
1,39,20
1,21,24
1,27,22
1,23,25
1,26,29
1,31,28
1,34,30
1,32,37
1,33,35
1,36,38
2,0,9
2,6,1
2,11,2
2,5,3
2,22,4
2,17,7
2,10,8
2,13,12
2,14,15
2,16,18
2,23,19
2,38,20
2,21,25
2,26,24
2,27,29
2,33,28
2,36,30
2,31,35
2,32,39
2,34,37
3,3,0
3,1,9
3,2,15
3,21,4
3,6,5
3,16,7
3,8,11
3,10,13
3,12,14
3,17,18
3,26,19
3,37,20
3,22,23
3,24,27
3,25,29
3,28,32
3,30,35
3,31,36
3,39,33
3,34,38
4,5,0
4,2,1
4,4,3
4,6,15
4,7,8
4,9,12
4,10,11
4,13,16
4,14,17
4,18,21
4,24,19
4,20,22
4,23,26
4,25,27
4,28,34
4,29,36
4,30,32
4,33,31
4,35,38
4,39,37
5,0,1
5,3,2
5,4,6
5,8,5
5,9,7
5,15,10
5,11,14
5,12,16
5,13,23
5,20,17
5,24,18
5,19,21
5,22,26
5,25,28
5,27,30
5,29,34
5,32,31
5,36,33
5,35,39
5,38,37
6,7,0
6,3,1
6,2,6
6,5,4
6,8,14
6,13,9
6,16,10
6,11,12
6,15,23
6,17,24
6,22,18
6,19,20
6,21,27
6,26,25
6,28,39
6,29,30
6,31,37
6,32,34
6,38,33
6,36,35
7,0,6
7,1,13
7,2,8
7,3,11
7,4,7
7,12,5
7,14,9
7,17,10
7,18,15
7,16,23
7,19,25
7,20,27
7,26,21
7,24,22
7,28,29
7,30,38
7,31,39
7,35,32
7,37,33
7,34,36
8,0,13
8,1,8
8,4,2
8,7,3
8,9,5
8,6,11
8,10,14
8,12,17
8,16,15
8,18,27
8,22,19
8,20,25
8,23,21
8,28,24
8,33,26
8,29,38
8,30,31
8,36,32
8,39,34
8,37,35
9,2,0
9,1,4
9,6,3
9,11,5
9,7,13
9,9,8
9,10,12
9,14,18
9,15,17
9,19,16
9,23,20
9,21,22
9,25,24
9,35,26
9,27,28
9,32,29
9,37,30
9,38,31
9,34,33
9,39,36
