0,FO,40,30
Time,Value 
Final, 7574,7574

Round,H_team,A_team 
0,0,13
0,1,36
0,38,2
0,3,9
0,16,4
0,5,12
0,6,31
0,8,7
0,18,10
0,23,11
0,15,14
0,17,19
0,20,22
0,21,39
0,35,24
0,27,25
0,26,34
0,30,28
0,29,37
0,33,32
1,17,0
1,6,1
1,27,2
1,3,36
1,4,33
1,9,5
1,16,7
1,11,8
1,10,31
1,12,21
1,18,13
1,14,20
1,32,15
1,19,29
1,22,26
1,23,39
1,37,24
1,25,34
1,28,35
1,30,38
2,14,0
2,1,4
2,28,2
2,19,3
2,5,33
2,7,6
2,8,23
2,10,9
2,11,21
2,12,27
2,13,20
2,29,15
2,34,16
2,36,17
2,32,18
2,38,22
2,24,25
2,31,26
2,39,30
2,37,35
3,0,1
3,2,32
3,21,3
3,4,5
3,9,6
3,7,23
3,8,12
3,13,10
3,29,11
3,24,14
3,15,27
3,35,16
3,39,17
3,28,18
3,20,19
3,33,22
3,26,25
3,36,30
3,31,37
3,34,38
4,0,32
4,5,1
4,2,3
4,9,4
4,6,23
4,10,7
4,19,8
4,31,11
4,14,12
4,13,15
4,30,16
4,37,17
4,25,18
4,20,35
4,21,38
4,22,27
4,24,28
4,26,29
4,39,33
4,36,34
5,15,0
5,1,9
5,17,2
5,3,10
5,4,28
5,32,5
5,6,30
5,7,24
5,18,8
5,11,37
5,12,36
5,34,13
5,33,14
5,16,19
5,21,20
5,22,39
5,23,35
5,25,31
5,38,26
5,27,29
6,0,24
6,1,3
6,16,2
6,4,10
6,34,5
6,25,6
6,7,30
6,8,28
6,9,12
6,11,36
6,35,13
6,32,14
6,20,15
6,18,17
6,19,37
6,22,21
6,23,31
6,26,39
6,27,33
6,29,38
7,10,0
7,31,1
7,2,24
7,3,34
7,12,4
7,35,5
7,26,6
7,38,7
7,8,30
7,33,9
7,16,11
7,13,29
7,14,25
7,19,15
7,17,22
7,36,18
7,20,23
7,28,21
7,27,39
7,37,32
8,0,34
8,28,1
8,2,20
8,3,8
8,17,4
8,5,26
8,24,6
8,39,7
8,35,9
8,10,29
8,15,11
8,12,25
8,13,14
8,31,16
8,37,18
8,21,19
8,22,32
8,23,38
8,30,27
8,36,33
9,27,0
9,15,1
9,6,2
9,3,20
9,4,34
9,5,13
9,33,7
9,8,26
9,9,29
9,38,10
9,11,25
9,17,12
9,14,21
9,32,16
9,39,18
9,24,19
9,22,23
9,28,36
9,30,37
9,31,35
10,29,0
10,1,20
10,4,2
10,15,3
10,11,5
10,6,17
10,7,26
10,22,8
10,9,14
10,39,10
10,12,31
10,13,21
10,18,16
10,19,32
10,23,24
10,25,36
10,34,27
10,37,28
10,30,35
10,33,38
11,0,11
11,1,37
11,2,13
11,16,3
11,32,4
11,5,31
11,10,6
11,7,17
11,21,8
11,24,9
11,18,12
11,14,22
11,34,15
11,25,19
11,20,30
11,29,23
11,26,33
11,35,27
11,38,28
11,36,39
12,0,37
12,2,1
12,3,13
12,36,4
12,5,10
12,6,12
12,7,31
12,16,8
12,23,9
12,11,22
12,17,14
12,35,15
12,18,20
12,33,19
12,24,21
12,25,30
12,26,27
12,28,29
12,34,32
12,38,39
13,0,4
13,1,18
13,2,37
13,3,25
13,16,5
13,14,6
13,12,7
13,8,13
13,20,9
13,10,11
13,39,15
13,21,17
13,35,19
13,22,24
13,28,23
13,30,26
13,27,36
13,29,33
13,31,34
13,32,38
14,22,0
14,14,1
14,9,2
14,4,3
14,17,5
14,20,6
14,7,18
14,8,25
14,24,10
14,13,11
14,15,12
14,27,16
14,19,31
14,21,36
14,32,23
14,26,28
14,30,29
14,33,35
14,39,34
14,37,38
15,20,0
15,13,1
15,12,2
15,3,18
15,4,25
15,8,5
15,19,6
15,7,14
15,9,11
15,26,10
15,17,15
15,37,16
15,21,33
15,22,28
15,30,23
15,24,31
15,38,27
15,29,34
15,39,32
15,35,36
16,18,0
16,1,21
16,2,30
16,28,3
16,13,4
16,5,7
16,6,39
16,9,8
16,10,22
16,11,12
16,14,19
16,15,33
16,16,26
16,23,17
16,32,20
16,36,24
16,25,29
16,37,27
16,31,38
16,34,35
17,0,21
17,1,30
17,23,2
17,27,3
17,6,4
17,5,39
17,11,7
17,34,8
17,19,9
17,10,14
17,12,22
17,17,13
17,15,16
17,18,26
17,36,20
17,38,24
17,25,35
17,31,28
17,29,32
17,33,37
18,0,30
18,1,39
18,25,2
18,38,3
18,4,21
18,14,5
18,6,11
18,13,7
18,36,8
18,18,9
18,12,10
18,15,22
18,16,17
18,23,19
18,37,20
18,24,27
18,35,26
18,32,28
18,31,29
18,34,33
19,9,0
19,7,1
19,2,14
19,3,6
19,4,31
19,5,37
19,8,15
19,10,17
19,11,24
19,19,12
19,33,13
19,20,16
19,27,18
19,21,23
19,22,29
19,39,25
19,26,36
19,28,34
19,30,32
19,35,38
20,12,0
20,10,1
20,2,31
20,3,14
20,4,24
20,5,15
20,6,37
20,19,7
20,17,8
20,9,28
20,38,11
20,36,13
20,23,16
20,30,18
20,20,29
20,27,21
20,22,34
20,33,25
20,26,32
20,39,35
21,0,2
21,17,1
21,7,3
21,8,4
21,5,24
21,16,6
21,9,31
21,10,15
21,39,11
21,12,20
21,32,13
