0,FO,40,30
Time,Value 
Final, 903,903

Round,H_team,A_team 
0,0,29
0,1,14
0,2,32
0,3,6
0,34,4
0,5,17
0,15,7
0,13,8
0,38,9
0,23,10
0,19,11
0,36,12
0,16,24
0,21,18
0,35,20
0,22,30
0,31,25
0,26,27
0,28,37
0,39,33
1,33,0
1,1,25
1,2,38
1,3,5
1,4,17
1,6,15
1,10,7
1,8,31
1,37,9
1,11,20
1,12,27
1,13,23
1,14,24
1,16,28
1,18,29
1,19,35
1,21,34
1,22,39
1,30,26
1,32,36
2,6,0
2,8,1
2,10,2
2,32,3
2,4,23
2,27,5
2,7,36
2,9,28
2,11,16
2,12,26
2,37,13
2,14,34
2,33,15
2,17,19
2,24,18
2,20,39
2,29,21
2,22,38
2,25,35
2,30,31
3,0,23
3,24,1
3,29,2
3,3,33
3,35,4
3,5,34
3,27,6
3,38,7
3,8,22
3,9,19
3,17,10
3,13,11
3,15,12
3,28,14
3,39,16
3,18,32
3,20,30
3,25,21
3,36,26
3,31,37
4,0,25
4,28,1
4,35,2
4,3,4
4,5,8
4,7,6
4,9,16
4,10,33
4,14,11
4,31,12
4,15,13
4,36,17
4,18,30
4,34,19
4,26,20
4,23,21
4,37,22
4,24,38
4,29,27
4,39,32
5,39,0
5,1,9
5,2,8
5,3,24
5,4,10
5,32,5
5,16,6
5,7,27
5,11,36
5,12,30
5,31,13
5,23,14
5,21,15
5,17,35
5,34,18
5,19,22
5,33,20
5,25,29
5,28,26
5,38,37
6,0,24
6,1,10
6,2,5
6,26,3
6,4,12
6,6,31
6,22,7
6,8,37
6,34,9
6,11,29
6,25,13
6,32,14
6,17,15
6,16,38
6,27,18
6,19,20
6,21,35
6,23,39
6,30,28
6,36,33
7,2,0
7,26,1
7,13,3
7,38,4
7,33,5
7,6,29
7,7,21
7,8,35
7,9,39
7,10,11
7,12,32
7,14,15
7,16,34
7,17,24
7,18,28
7,37,19
7,20,36
7,22,25
7,30,23
7,27,31
8,0,21
8,18,1
8,15,2
8,3,31
8,9,4
8,5,38
8,6,34
8,7,16
8,20,8
