0,FO,32,8
Time,Value 
Final, 85456,85448

Round,H_team,A_team 
0,0,16
0,1,24
0,2,3
0,10,4
0,5,18
0,19,6
0,22,7
0,8,26
0,25,9
0,11,27
0,15,12
0,17,13
0,20,14
0,23,21
0,29,28
0,31,30
1,0,19
1,1,9
1,2,22
1,6,3
1,4,29
1,16,5
1,7,18
1,21,8
1,10,26
1,11,13
1,31,12
1,14,28
1,15,30
1,17,27
1,20,23
1,25,24
2,2,0
2,25,1
2,3,5
2,26,4
2,18,6
2,7,20
2,23,8
2,9,24
2,21,10
2,30,11
2,12,28
2,27,13
2,14,17
2,31,15
2,16,19
2,22,29
3,22,0
3,1,27
3,18,2
3,16,3
3,9,4
3,5,6
3,19,7
3,8,14
3,23,10
3,12,11
3,13,30
3,15,21
3,29,17
3,24,20
3,26,25
3,28,31
4,6,0
4,26,1
4,19,2
4,3,7
4,24,4
4,5,22
4,8,10
4,9,20
4,17,11
4,29,12
4,13,15
4,23,14
4,18,16
4,31,21
4,25,27
4,30,28
5,0,7
5,29,1
5,6,2
5,3,18
5,4,23
5,5,19
5,8,22
5,10,9
5,11,25
5,20,12
5,13,31
5,14,15
5,24,16
5,30,17
5,28,21
5,27,26
6,0,18
6,10,1
6,2,5
6,19,3
6,4,22
6,6,16
6,7,23
6,20,8
6,27,9
6,11,31
6,12,14
6,28,13
6,15,17
6,21,29
6,26,24
6,30,25
7,3,0
7,1,11
7,16,2
7,4,8
7,7,5
7,24,6
7,9,26
7,27,10
7,12,30
7,13,25
7,14,29
7,28,15
7,17,31
7,18,19
7,21,20
7,22,23
