0,FO,40,20
Time,Value 
Final, 2932,2932

Round,H_team,A_team 
0,0,7
0,34,1
0,2,33
0,3,14
0,13,4
0,9,5
0,8,6
0,10,11
0,21,12
0,15,17
0,16,25
0,22,18
0,31,19
0,26,20
0,23,24
0,28,27
0,29,32
0,36,30
0,38,35
0,37,39
1,0,37
1,35,1
1,3,2
1,14,4
1,11,5
1,6,10
1,8,7
1,13,9
1,23,12
1,15,25
1,17,16
1,18,21
1,32,19
1,24,20
1,31,22
1,26,36
1,27,29
1,34,28
1,39,30
1,38,33
2,5,0
2,1,2
2,12,3
2,4,10
2,6,38
2,7,15
2,20,8
2,11,9
2,21,13
2,14,23
2,19,16
2,26,17
2,18,24
2,25,22
2,27,36
2,35,28
2,37,29
2,30,34
2,33,31
2,32,39
3,0,2
3,1,11
3,10,3
3,4,6
3,5,15
3,7,38
3,22,8
3,9,14
3,12,27
3,20,13
3,16,24
3,30,17
3,28,18
3,19,23
3,25,21
3,35,26
3,29,34
3,37,31
3,36,32
3,33,39
4,1,0
4,2,11
4,6,3
4,36,4
4,5,38
4,10,7
4,21,8
4,9,35
4,14,12
4,13,15
4,16,27
4,25,17
4,26,18
4,24,19
4,20,22
4,23,32
4,28,30
4,29,39
4,34,31
4,37,33
5,32,0
5,3,1
5,2,10
5,38,4
5,8,5
5,11,6
5,7,35
5,17,9
5,12,20
5,18,13
5,15,14
5,16,22
5,19,25
5,21,29
5,28,23
5,24,27
5,31,26
5,30,37
5,33,36
5,39,34
6,33,0
6,5,1
6,2,37
6,3,35
6,34,4
6,6,12
6,7,16
6,8,14
6,19,9
6,39,10
6,11,15
6,17,13
6,18,25
6,20,29
6,27,21
6,22,24
6,30,23
6,32,26
6,31,28
6,36,38
7,0,36
7,1,10
7,4,2
7,3,5
7,35,6
7,23,7
7,15,8
7,9,16
7,21,11
7,12,18
7,13,19
7,14,20
7,24,17
7,22,30
7,25,28
7,33,26
7,27,34
7,29,31
7,37,32
7,38,39
8,0,38
8,1,36
8,2,18
8,9,3
8,5,4
8,37,6
8,26,7
8,12,8
8,10,19
8,16,11
8,13,14
8,15,20
8,23,17
8,21,22
8,24,30
8,29,25
8,39,27
8,28,33
8,31,35
8,34,32
9,0,39
9,1,28
9,38,2
9,8,3
9,4,12
9,6,5
9,32,7
9,9,18
9,10,15
9,11,13
9,14,19
9,16,21
9,22,17
9,20,23
9,35,24
9,25,31
9,26,30
9,37,27
9,33,29
9,36,34
10,8,0
10,12,1
10,7,2
10,3,11
10,4,33
10,5,36
10,6,9
10,10,13
10,17,14
10,15,21
10,18,16
10,19,20
10,23,22
10,38,24
10,25,26
10,27,31
10,39,28
10,30,29
10,35,32
10,34,37
11,9,0
11,13,1
11,2,36
11,3,33
11,39,4
11,34,5
11,7,6
11,11,8
11,22,10
11,16,12
11,14,21
11,19,15
11,17,18
11,20,25
11,27,23
11,32,24
11,29,26
11,28,38
11,30,31
11,35,37
12,0,3
12,7,1
12,2,39
12,4,9
12,31,5
12,6,13
12,8,17
12,18,10
12,11,14
12,12,25
12,24,15
12,20,16
12,21,19
12,22,27
12,29,23
12,26,34
12,37,28
12,30,38
12,33,32
12,36,35
13,31,0
13,1,9
13,2,6
13,39,3
13,4,7
13,29,5
13,8,13
13,16,10
13,20,11
13,17,12
13,14,25
13,23,15
13,18,19
13,24,21
13,22,34
13,26,38
13,27,30
13,32,28
13,33,35
13,37,36
14,0,6
14,38,1
14,35,2
14,3,4
14,5,37
14,7,9
14,10,8
14,17,11
14,13,12
14,14,16
14,15,18
14,19,22
14,21,20
14,25,23
14,24,34
14,26,27
14,28,29
14,30,33
14,32,31
14,36,39
15,0,30
15,1,4
15,34,2
15,3,37
15,7,5
15,6,39
15,8,16
15,9,15
15,10,14
15,11,18
15,12,19
15,13,22
15,20,17
15,21,23
15,25,24
15,28,26
15,27,33
15,29,35
15,31,36
15,38,32
16,10,0
16,6,1
16,32,2
16,36,3
16,4,37
16,5,39
16,11,7
16,9,8
16,15,12
16,13,16
16,14,22
16,17,19
16,18,23
16,28,20
16,31,21
16,26,24
16,27,25
16,38,29
16,35,30
16,33,34
17,15,0
17,1,29
17,2,5
17,34,3
17,4,8
17,16,6
17,7,13
17,12,9
17,17,10
17,22,11
17,18,14
17,19,26
17,30,20
17,33,21
17,23,31
17,24,28
17,36,25
17,27,32
17,39,35
17,37,38
18,12,0
18,1,37
18,2,8
18,38,3
18,4,35
18,5,13
18,17,6
18,39,7
18,10,9
18,19,11
18,14,26
18,16,15
18,18,27
18,32,20
18,34,21
18,22,28
18,23,33
18,24,31
18,25,30
18,36,29
19,0,4
19,39,1
19,9,2
19,3,7
19,5,10
19,6,14
19,8,37
19,11,12
19,13,26
19,15,22
19,23,16
19,21,17
19,20,18
19,19,27
19,29,24
19,25,33
19,28,36
19,30,32
19,31,38
19,35,34
