0,FO,32,24
Time,Value 
Final, 408442,0

Round,H_team,A_team 
0,0,3
0,1,26
0,2,10
0,13,4
0,19,5
0,6,7
0,8,14
0,25,9
0,11,30
0,27,12
0,15,29
0,16,18
0,17,28
0,21,20
0,24,22
0,31,23
1,24,0
1,10,1
1,3,2
1,30,4
1,22,5
1,14,6
1,7,18
1,8,15
1,9,13
1,26,11
1,12,20
1,25,16
1,19,17
1,21,27
1,28,23
1,31,29
2,2,0
2,4,1
2,3,15
2,5,17
2,12,6
2,22,7
2,20,8
2,9,16
2,10,31
2,11,21
2,26,13
2,14,24
2,18,25
2,28,19
2,23,27
2,30,29
3,0,25
3,18,1
3,2,15
3,5,3
3,4,14
3,28,6
3,7,9
3,23,8
3,20,10
3,22,11
3,12,24
3,13,19
3,16,30
3,17,21
3,26,31
3,29,27
4,0,30
4,1,28
4,18,2
4,4,3
4,5,9
4,6,25
4,7,11
4,8,10
4,17,12
4,13,22
4,20,14
4,15,19
4,16,26
4,21,24
4,23,29
4,27,31
5,0,16
5,27,1
5,24,2
5,8,3
5,7,4
5,29,5
5,6,21
5,9,28
5,10,23
5,11,18
5,14,12
5,31,13
5,15,20
5,25,17
5,19,26
5,30,22
6,10,0
6,1,17
6,2,4
6,3,16
6,30,5
6,6,9
6,24,7
6,26,8
6,11,28
6,12,22
6,15,13
6,29,14
6,27,18
6,19,21
6,31,20
6,25,23
7,29,0
7,1,23
7,2,7
7,3,19
7,4,6
7,13,5
7,24,8
7,18,9
7,14,10
7,11,27
7,12,15
7,16,21
7,17,30
7,28,20
7,22,31
7,25,26
8,8,0
8,1,2
8,18,3
8,4,29
8,5,6
8,7,31
8,9,26
8,10,12
8,19,11
8,13,25
8,14,30
8,27,15
8,16,24
8,20,17
8,21,28
8,23,22
9,0,4
9,24,1
9,9,2
9,3,11
9,5,27
9,6,16
9,19,7
9,17,8
9,21,10
9,23,12
9,29,13
9,26,14
9,15,25
9,30,18
9,20,22
9,28,31
10,0,20
10,1,19
10,27,2
10,3,7
10,22,4
10,5,23
10,26,6
10,30,8
10,17,9
10,29,10
10,16,11
10,21,12
10,14,13
10,15,18
10,28,24
10,31,25
11,0,21
11,1,30
11,2,19
11,13,3
11,4,17
11,20,5
11,6,23
11,7,16
11,12,8
11,9,14
11,10,15
11,11,29
11,28,18
11,22,26
11,31,24
11,25,27
12,6,0
12,1,14
12,2,21
12,31,3
12,4,15
12,8,5
12,7,23
12,9,30
12,10,17
12,11,12
12,13,24
12,22,16
12,18,19
12,20,26
12,25,29
12,27,28
13,0,9
13,12,1
13,2,8
13,28,3
13,4,26
13,16,5
13,19,6
13,7,15
13,10,30
13,17,11
13,23,13
13,14,25
13,18,22
13,29,20
13,21,31
13,24,27
14,26,0
14,15,1
14,16,2
14,3,9
14,23,4
14,5,7
14,6,22
14,8,31
14,18,10
14,11,24
14,12,25
14,20,13
14,21,14
14,17,29
14,19,27
14,30,28
15,14,0
15,11,1
15,2,12
15,3,22
15,4,31
15,5,10
15,6,18
15,7,8
15,19,9
15,13,28
15,30,15
15,16,27
15,17,24
15,20,23
15,21,25
15,26,29
16,28,0
16,1,7
16,5,2
16,29,3
16,25,4
16,24,6
16,8,19
16,9,20
16,22,10
16,31,11
16,18,12
16,30,13
16,14,17
16,15,21
16,23,16
16,27,26
17,0,12
17,1,20
17,22,2
17,27,3
17,9,4
17,18,5
17,10,6
17,25,7
17,8,16
17,15,11
17,13,21
17,23,14
17,26,17
17,24,19
17,29,28
17,31,30
18,0,5
18,6,1
18,2,29
18,17,3
18,4,18
18,27,7
18,22,8
18,10,9
18,13,11
18,12,31
18,14,28
18,23,15
18,16,19
18,25,20
18,30,21
18,26,24
19,19,0
19,5,1
19,2,26
19,3,25
19,4,10
19,6,31
19,7,30
19,8,27
19,24,9
19,11,14
19,12,13
19,15,17
19,28,16
19,20,18
19,21,23
19,29,22
20,7,0
20,9,1
20,28,2
20,6,3
20,4,8
20,5,31
20,10,27
20,20,11
20,29,12
20,13,17
20,14,22
20,15,16
20,18,24
20,19,25
20,21,26
20,23,30
21,18,0
21,1,29
21,13,2
21,3,24
21,5,4
21,17,6
21,7,21
21,8,11
21,9,27
21,25,10
21,12,28
21,15,14
21,31,16
21,22,19
21,20,30
21,23,26
22,0,23
22,1,13
22,30,2
22,3,20
22,16,4
22,26,5
22,11,6
22,12,7
22,8,28
22,9,29
22,10,19
22,14,18
22,31,15
22,27,17
22,22,21
22,24,25
23,0,22
23,25,1
23,2,6
23,3,23
23,19,4
23,24,5
23,17,7
23,29,8
23,11,9
23,26,10
23,30,12
23,27,13
23,31,14
23,28,15
23,16,20
23,21,18
