0,FO,24,12
Time,Value 
Final, 127231,127231

Round,H_team,A_team 
0,0,2
0,3,1
0,4,7
0,5,12
0,10,6
0,8,9
0,11,16
0,19,13
0,15,14
0,18,17
0,20,21
0,22,23
1,0,10
1,5,1
1,2,6
1,16,3
1,4,8
1,7,12
1,9,22
1,11,17
1,20,13
1,14,19
1,15,18
1,21,23
2,6,0
2,1,8
2,2,11
2,21,3
2,16,4
2,5,14
2,7,19
2,9,15
2,13,10
2,12,18
2,17,23
2,22,20
3,3,0
3,1,7
3,2,5
3,4,12
3,6,20
3,16,8
3,19,9
3,17,10
3,23,11
3,13,21
3,14,18
3,22,15
4,20,0
4,13,1
4,10,2
4,3,9
4,19,4
4,23,5
4,6,22
4,7,14
4,8,15
4,18,11
4,12,16
4,17,21
5,0,22
5,21,1
5,18,2
5,19,3
5,20,4
5,11,5
5,9,6
5,15,7
5,8,17
5,10,23
5,12,13
5,14,16
6,0,11
6,1,14
6,2,12
6,3,6
6,21,4
6,5,16
6,7,9
6,22,8
6,10,18
6,15,13
6,17,20
6,23,19
7,17,0
7,4,1
7,2,19
7,20,3
7,22,5
7,6,18
7,8,7
7,21,9
7,11,10
7,23,12
7,14,13
7,16,15
8,13,0
8,1,15
8,2,21
8,3,17
8,4,14
8,9,5
8,6,19
8,22,7
8,8,10
8,11,12
8,16,20
8,23,18
9,19,0
9,16,1
9,8,2
9,12,3
9,15,4
9,5,7
9,6,23
9,9,10
9,11,22
9,13,17
9,14,20
9,18,21
10,0,23
10,1,11
10,9,2
10,14,3
10,5,4
10,17,6
10,7,20
10,13,8
10,10,21
10,12,15
10,19,16
10,18,22
11,0,9
11,1,17
11,23,2
11,3,13
11,4,11
11,15,5
11,21,6
11,7,16
11,18,8
11,10,22
11,12,14
11,20,19
