0,FO,40,30
Time,Value 
Final, 113113,0

Round,H_team,A_team 
0,0,4
0,27,1
0,19,2
0,3,14
0,5,28
0,8,6
0,38,7
0,26,9
0,21,10
0,16,11
0,22,12
0,31,13
0,15,36
0,18,17
0,20,39
0,23,35
0,24,32
0,34,25
0,29,30
0,33,37
1,32,0
1,31,1
1,11,2
1,3,28
1,4,16
1,23,5
1,6,18
1,35,7
1,21,8
1,25,9
1,10,39
1,12,34
1,27,13
1,14,26
1,30,15
1,17,24
1,19,38
1,20,36
1,33,22
1,37,29
2,7,0
2,1,34
2,2,37
2,3,21
2,4,18
2,16,5
2,6,19
2,11,8
2,9,24
2,13,10
2,12,23
2,14,15
2,17,26
2,32,20
2,39,22
2,25,27
2,28,33
2,36,29
2,30,31
2,38,35
3,0,6
3,1,30
3,2,12
3,5,3
3,10,4
3,39,7
3,8,27
3,9,23
3,25,11
3,13,21
3,18,14
3,15,16
3,37,17
3,29,19
3,35,20
3,28,22
3,24,38
3,26,31
3,34,32
3,36,33
4,0,27
4,1,25
4,2,6
4,35,3
4,5,4
4,37,7
4,8,28
4,22,9
4,10,16
4,24,11
4,14,12
4,34,13
4,15,21
4,36,17
4,18,23
4,30,19
4,26,20
4,29,38
4,31,32
4,39,33
5,3,0
5,17,1
5,7,2
5,4,28
5,27,5
5,6,25
5,8,10
5,9,29
5,11,35
5,12,31
5,32,13
5,19,14
5,23,15
5,16,39
5,34,18
5,20,37
5,21,36
5,22,24
5,38,26
5,33,30
6,0,2
6,1,8
6,3,39
6,4,15
6,26,5
6,6,10
6,13,7
6,9,31
6,11,22
6,17,12
6,25,14
6,16,36
6,32,18
6,19,35
6,20,24
6,21,37
6,23,33
6,27,38
6,28,30
6,29,34
7,13,0
7,1,39
7,2,17
7,20,3
7,12,4
7,5,22
7,36,6
7,27,7
7,8,15
7,38,9
7,10,11
7,14,34
7,16,35
7,26,18
7,25,19
7,21,24
7,28,23
7,29,31
7,37,30
7,33,32
8,0,25
8,10,1
8,2,33
8,23,3
8,30,4
8,5,38
8,37,6
8,31,7
8,29,8
8,35,9
8,15,11
8,12,26
8,13,16
8,22,14
8,17,34
8,18,20
8,24,19
8,28,21
8,36,27
8,39,32
9,20,0
9,11,1
9,15,2
9,6,3
9,4,19
9,24,5
9,7,25
9,30,8
9,32,9
9,17,10
9,18,12
9,23,13
9,14,29
9,31,16
9,33,21
9,22,26
9,39,27
9,35,28
9,34,36
9,38,37
10,15,0
10,1,18
10,2,14
10,3,26
10,4,11
10,29,5
10,6,16
10,7,32
10,22,8
10,9,20
10,12,10
10,33,13
10,31,17
10,19,23
10,39,21
10,30,24
10,25,38
10,28,27
10,34,37
10,35,36
11,0,23
11,16,1
11,21,2
11,3,31
11,37,4
11,5,6
11,7,30
11,8,25
11,9,18
11,10,33
11,11,12
11,13,35
11,14,20
11,38,15
11,27,17
11,19,39
11,32,22
11,24,34
11,26,29
11,36,28
12,0,12
12,28,1
12,2,16
12,3,7
12,36,4
12,5,10
12,6,9
12,8,14
12,11,19
12,24,13
12,34,15
12,17,20
12,18,37
12,21,29
12,38,22
12,23,39
12,25,31
12,26,32
12,27,30
12,33,35
13,0,8
13,37,1
13,2,3
13,39,4
13,5,11
13,6,38
13,9,7
13,10,34
13,12,27
13,29,13
13,14,23
13,32,15
13,16,33
13,17,25
13,18,36
13,19,28
13,20,21
13,35,22
13,24,31
13,26,30
14,39,0
14,1,7
14,31,2
14,3,11
14,4,38
14,37,5
14,32,6
14,8,24
14,17,9
14,10,18
14,30,12
14,13,28
14,14,36
14,15,20
14,16,34
14,33,19
14,21,25
14,22,27
14,29,23
14,35,26
15,33,0
15,3,1
15,35,2
15,4,14
15,39,5
15,31,6
15,7,11
15,8,37
15,30,9
15,26,10
15,12,36
15,20,13
15,15,28
15,16,25
15,22,17
15,19,18
15,21,34
15,24,23
15,29,27
15,38,32
16,11,0
16,1,12
16,32,2
16,25,3
16,13,4
16,36,5
16,27,6
16,7,16
16,19,8
16,9,21
16,31,10
16,14,33
16,15,17
16,18,29
16,22,20
16,23,26
16,37,24
16,28,38
16,30,39
16,34,35
17,0,17
17,1,9
17,2,20
17,34,3
17,7,4
17,5,8
17,6,14
17,10,19
17,11,26
17,12,21
17,13,15
17,38,16
17,18,33
17,37,22
17,23,31
17,36,24
17,25,30
17,35,27
17,28,32
17,29,39
18,1,0
18,9,2
18,38,3
18,4,8
18,5,19
18,6,7
18,20,10
18,23,11
18,12,33
18,13,26
18,14,35
18,15,31
18,32,16
18,17,39
18,18,21
18,36,22
18,28,24
18,25,29
18,27,37
18,34,30
19,0,35
19,21,1
19,2,5
19,3,29
19,4,32
19,26,6
19,7,23
19,8,34
19,9,12
19,10,15
19,11,36
19,22,13
19,24,14
19,16,28
19,30,17
19,27,18
19,19,20
19,33,25
19,31,37
19,39,38
20,0,5
20,22,1
20,2,23
20,9,3
20,4,34
20,6,35
20,7,29
20,8,32
20,10,36
20,11,28
20,12,13
20,30,14
20,19,15
20,16,20
20,17,21
20,31,18
20,24,27
20,39,25
20,26,37
20,33,38
21,0,18
21,2,1
21,13,3
21,35,4
21,5,20
21,6,34
21,7,15
21,12,8
21,39,9
21,10,28
21,33,11
21,14,21
21,19,16
21,32,17
21,30,22
21,23,36
21,29,24
21,37,25
21,26,27
21,38,31
22,24,0
22,1,26
22,36,2
22,3,19
22,25,4
22,5,33
22,13,6
22,14,7
22,18,8
22,37,9
22,27,10
22,20,11
22,15,12
22,23,16
22,38,17
22,21,30
22,29,22
22,28,39
22,34,31
22,32,35
23,21,0
23,1,5
23,28,2
23,22,3
23,4,24
23,15,6
23,7,33
23,8,26
23,9,14
23,35,10
23,11,39
23,20,12
23,18,13
23,16,30
23,17,29
23,31,19
23,25,23
23,27,32
23,34,38
23,36,37
24,0,30
24,1,24
24,39,2
24,18,3
24,9,4
24,17,5
24,20,6
24,22,7
24,16,8
24,32,10
24,21,11
