0,FO,40,20
Time,Value 
Final, 74194,0

Round,H_team,A_team 
0,0,6
0,1,11
0,18,2
0,3,14
0,13,4
0,5,9
0,15,7
0,8,10
0,16,12
0,20,17
0,39,19
0,21,30
0,27,22
0,23,32
0,24,33
0,38,25
0,26,28
0,34,29
0,31,37
0,35,36
1,0,3
1,2,1
1,14,4
1,5,10
1,6,7
1,8,16
1,11,9
1,15,12
1,17,13
1,18,21
1,38,19
1,22,20
1,23,33
1,26,24
1,36,25
1,29,27
1,28,35
1,34,30
1,32,31
1,39,37
2,2,0
2,4,1
2,3,23
2,6,5
2,7,13
2,11,8
2,10,9
2,12,17
2,14,15
2,16,22
2,37,18
2,35,19
2,20,21
2,25,24
2,27,26
2,33,28
2,30,29
2,31,39
2,32,34
2,36,38
3,0,23
3,9,1
3,12,2
3,7,3
3,4,6
3,5,8
3,10,14
3,13,11
3,16,15
3,17,31
3,36,18
3,19,24
3,33,20
3,21,32
3,22,26
3,28,25
3,27,34
3,29,38
3,30,39
3,37,35
4,1,0
4,14,2
4,15,3
4,4,8
4,5,23
4,6,9
4,10,7
4,19,11
4,13,12
4,16,17
4,35,18
4,37,20
4,21,31
4,22,30
4,24,38
4,25,32
4,26,34
4,28,27
4,29,36
4,39,33
5,8,0
5,1,5
5,2,6
5,3,10
5,9,4
5,7,14
5,11,22
5,12,19
5,23,13
5,34,15
5,18,16
5,17,21
5,38,20
5,24,28
5,25,35
5,30,26
5,27,39
5,31,29
5,32,37
5,33,36
6,9,0
6,1,22
6,5,2
6,6,3
6,4,10
6,7,19
6,8,14
6,11,12
6,18,13
6,32,15
6,16,21
6,17,27
6,20,28
6,23,24
6,25,39
6,29,26
6,30,37
6,31,35
6,33,38
6,34,36
7,0,10
7,12,1
7,2,4
7,3,5
7,39,6
7,7,22
7,35,8
7,9,27
7,16,11
7,19,13
7,14,25
7,33,15
7,18,17
7,20,29
7,21,24
7,23,28
7,26,32
7,38,30
7,36,31
7,37,34
8,0,5
8,13,1
8,2,3
8,4,16
8,37,6
8,11,7
8,39,8
8,15,9
8,10,18
8,12,27
8,21,14
8,17,25
8,19,20
8,22,23
8,24,29
8,26,31
8,28,32
8,36,30
8,35,33
8,34,38
9,0,7
9,14,1
9,2,11
9,3,12
9,28,4
9,5,18
9,32,6
9,38,8
9,13,9
9,10,16
9,15,17
9,19,21
9,20,26
9,22,25
9,23,31
9,24,36
9,27,37
9,29,35
9,30,33
9,39,34
10,11,0
10,1,16
10,9,2
10,3,13
10,33,4
10,12,5
10,6,14
10,7,17
10,8,18
10,20,10
10,15,19
10,21,36
10,22,24
10,37,23
10,25,26
10,27,32
10,34,28
10,29,39
10,30,35
10,31,38
11,20,0
11,3,1
11,2,15
11,25,4
11,14,5
11,6,13
11,7,8
11,16,9
11,19,10
11,17,11
11,18,12
11,21,22
11,38,23
11,24,34
11,26,36
11,35,27
11,39,28
11,32,29
11,31,30
11,37,33
12,4,0
12,1,15
12,17,2
12,18,3
12,5,20
12,11,6
12,9,7
12,8,12
12,13,10
12,16,14
12,30,19
12,26,21
12,22,39
12,36,23
12,24,31
12,25,34
12,38,27
12,28,37
12,33,29
12,35,32
13,0,15
13,8,1
13,22,2
13,24,3
13,4,18
13,5,11
13,10,6
13,12,7
13,9,20
13,16,13
13,14,17
13,32,19
13,28,21
13,23,34
13,30,25
13,26,39
13,36,27
13,29,37
13,31,33
13,35,38
14,0,26
14,1,18
14,21,2
14,27,3
14,4,11
14,13,5
14,6,8
14,7,16
14,9,12
14,10,17
14,14,24
14,15,35
14,31,19
14,20,23
14,34,22
14,29,25
14,28,30
14,32,33
14,37,36
14,39,38
15,0,18
15,1,26
15,2,16
15,3,4
15,7,5
15,6,17
15,8,9
15,15,10
15,11,24
15,12,35
15,13,14
15,19,23
15,20,30
15,21,37
15,33,22
15,27,25
15,29,28
15,34,31
15,38,32
15,36,39
16,13,0
16,10,1
16,8,2
16,9,3
16,7,4
16,5,16
16,6,20
16,11,26
16,14,12
16,18,15
16,17,19
16,38,21
16,22,29
16,23,30
16,24,37
16,25,31
16,33,27
16,28,36
16,32,39
16,34,35
17,12,0
17,1,7
17,2,13
17,3,20
17,5,4
17,16,6
17,15,8
17,9,14
17,10,11
17,17,29
17,19,18
17,35,21
17,22,36
17,23,27
17,24,39
17,25,37
17,26,38
17,31,28
17,30,32
17,33,34
18,14,0
18,1,20
18,2,7
18,3,11
18,4,15
18,17,5
18,18,6
18,13,8
18,37,9
18,12,10
18,36,16
18,19,29
18,34,21
18,31,22
18,23,26
18,32,24
18,25,33
18,27,30
18,38,28
18,39,35
19,0,17
19,6,1
19,10,2
19,8,3
19,4,12
19,19,5
19,18,7
19,39,9
19,11,14
19,15,13
19,35,16
19,20,34
19,21,25
19,28,22
19,29,23
19,30,24
19,26,33
19,27,31
19,36,32
19,37,38
