0,FO,40,10
Time,Value 
Final, 1008,750

Round,H_team,A_team 
0,1,0
0,5,2
0,3,7
0,4,6
0,8,10
0,12,9
0,13,11
0,15,14
0,16,19
0,17,18
0,20,23
0,22,21
0,24,27
0,25,26
0,28,31
0,30,29
0,33,32
0,35,34
0,36,38
0,37,39
1,0,10
1,4,1
1,2,7
1,3,5
1,6,8
1,14,9
1,11,12
1,13,15
1,17,16
1,18,19
1,21,20
1,27,22
1,23,24
1,39,25
1,26,28
1,32,29
1,38,30
1,31,33
1,34,37
1,36,35
2,2,0
2,6,1
2,10,3
2,4,7
2,11,5
2,8,12
2,15,9
2,14,13
2,18,16
2,21,17
2,19,20
2,24,22
2,23,26
2,38,25
2,27,28
2,29,33
2,39,30
2,31,37
2,32,35
2,34,36
3,0,8
3,7,1
3,6,2
3,12,3
3,19,4
3,9,5
3,10,11
3,16,13
3,20,14
3,17,15
3,22,18
3,23,21
3,24,34
3,25,32
3,26,27
3,28,29
3,30,37
3,31,36
3,33,38
3,35,39
4,7,0
4,1,8
4,9,2
4,11,3
4,17,4
4,5,6
4,14,10
4,13,12
4,15,16
4,20,18
4,22,19
4,25,21
4,27,23
4,29,24
4,26,34
4,28,32
4,30,31
4,33,39
4,35,38
4,37,36
5,6,0
5,3,1
5,2,8
5,12,4
5,5,7
5,11,9
5,13,10
5,16,14
5,15,20
5,19,17
5,21,18
5,22,28
5,25,23
5,26,24
5,27,34
5,29,31
5,36,30
5,32,39
5,35,33
5,38,37
6,4,0
6,1,5
6,3,2
6,6,11
6,8,7
6,9,13
6,10,12
6,18,14
6,19,15
6,21,16
6,17,20
6,23,22
6,24,28
6,27,25
6,38,26
6,29,35
6,34,30
6,32,31
6,37,33
6,39,36
7,0,5
7,1,11
7,10,2
7,4,3
7,12,6
7,7,9
7,8,13
7,14,17
7,18,15
7,22,16
7,19,21
7,20,24
7,23,28
7,33,25
7,39,26
7,31,27
7,37,29
7,30,35
7,36,32
7,34,38
8,0,11
8,2,1
8,3,17
8,5,4
8,9,6
8,7,13
8,8,14
8,10,19
8,12,15
8,16,20
8,18,23
8,21,24
8,25,22
8,36,26
8,30,27
8,28,35
8,39,29
8,31,38
8,37,32
8,34,33
9,0,3
9,1,17
9,2,4
9,5,8
9,7,6
9,9,10
9,11,19
9,14,12
9,13,18
9,15,21
9,16,23
9,20,22
9,24,25
9,26,31
9,29,27
9,28,30
9,32,34
9,33,36
9,35,37
9,38,39
