588,Heuristic,10000000,7230.000000,1,0.005000,500000,24,6
Time,Value 
Final, 52039,7231

NrViolations,0
Round,H_team,A_team 
0,6,0
0,1,4
0,2,21
0,3,19
0,12,5
0,14,7
0,20,8
0,13,9
0,10,23
0,11,18
0,16,15
0,17,22
1,0,18
1,1,12
1,2,10
1,17,3
1,4,16
1,5,7
1,11,6
1,19,8
1,20,9
1,13,22
1,14,15
1,23,21
2,0,10
2,7,1
2,18,2
2,13,3
2,4,12
2,15,5
2,23,6
2,8,14
2,22,9
2,11,21
2,16,17
2,20,19
3,21,0
3,15,1
3,2,23
3,3,20
3,4,17
3,5,16
3,6,10
3,7,12
3,9,8
3,22,11
3,18,13
3,19,14
4,3,0
4,1,17
4,6,2
4,19,4
4,14,5
4,7,16
4,8,22
4,9,11
4,10,13
4,12,15
4,18,23
4,21,20
5,0,2
5,16,1
5,21,3
5,5,4
5,22,6
5,15,7
5,8,11
5,9,19
5,10,18
5,12,14
5,23,13
5,17,20
