42,Heuristic,10000000,7230.000000,1,0.005000,500000,40,30
Time,Value 
Final, 7096,7231

NrViolations,0
Round,H_team,A_team 
0,0,5
0,19,1
0,2,3
0,7,4
0,27,6
0,8,12
0,9,17
0,39,10
0,14,11
0,13,32
0,15,21
0,16,20
0,25,18
0,22,29
0,26,23
0,28,24
0,30,36
0,31,38
0,34,33
0,35,37
1,9,0
1,13,1
1,2,7
1,3,19
1,4,11
1,5,14
1,31,6
1,16,8
1,33,10
1,12,21
1,15,32
1,17,37
1,28,18
1,20,30
1,22,25
1,24,23
1,36,26
1,27,38
1,29,39
1,35,34
2,6,0
2,1,11
2,2,24
2,38,3
2,4,12
2,5,19
2,7,39
2,15,8
2,9,21
2,18,10
2,14,13
2,17,16
2,36,20
2,33,22
2,23,37
2,25,30
2,35,26
2,27,29
2,28,34
2,32,31
3,0,4
3,1,24
3,38,2
3,37,3
3,5,9
3,6,19
3,21,7
3,18,8
3,10,23
3,11,39
3,12,14
3,13,15
3,16,31
3,26,17
3,32,20
3,36,22
3,25,28
3,34,27
3,29,33
3,30,35
4,26,0
4,1,10
4,37,2
4,39,3
4,4,24
4,8,5
4,6,23
4,15,7
4,13,9
4,16,11
4,25,12
4,14,29
4,30,17
4,18,31
4,19,34
4,28,20
4,21,36
4,35,22
4,33,27
4,32,38
5,37,0
5,5,1
5,35,2
5,3,6
5,4,13
5,7,18
5,20,8
5,11,9
5,10,29
5,23,12
5,14,15
5,16,34
5,17,21
5,19,36
5,22,32
5,24,38
5,27,25
5,26,33
5,28,39
5,31,30
6,21,0
6,17,1
6,2,28
6,9,3
6,10,4
6,13,5
6,6,18
6,25,7
6,22,8
6,19,11
6,12,29
6,14,20
6,15,34
6,32,16
6,31,23
6,24,39
6,27,26
6,33,30
6,36,35
6,38,37
7,0,28
7,9,1
7,13,2
7,18,3
7,4,17
7,15,5
7,10,6
7,34,7
7,24,8
7,20,11
7,12,19
7,21,14
7,37,16
7,38,22
7,33,23
7,35,25
7,29,26
7,30,27
7,31,36
7,39,32
8,0,33
8,1,28
8,2,4
8,17,3
8,18,5
8,15,6
8,32,7
8,8,21
8,9,31
8,13,10
8,11,12
8,19,14
8,35,16
8,27,20
8,37,22
8,29,23
8,26,24
8,36,25
8,34,30
8,39,38
9,0,35
9,7,1
9,36,2
9,3,33
9,4,27
9,5,21
9,12,6
9,8,9
9,10,31
9,11,15
9,17,13
9,16,14
9,23,18
9,39,19
9,26,20
9,28,22
9,24,34
9,25,38
9,29,32
9,37,30
10,7,0
10,1,27
10,34,2
10,3,35
10,30,4
10,5,33
10,6,21
10,8,29
10,9,16
10,10,11
10,15,12
10,20,13
10,14,31
10,23,17
10,18,37
10,32,19
10,22,24
10,25,39
10,26,38
10,28,36
11,0,27
11,3,1
11,30,2
11,33,4
11,32,5
11,6,29
11,14,7
11,11,8
11,10,9
11,16,12
11,18,13
11,15,26
11,20,17
11,31,19
11,21,28
11,22,39
11,23,35
11,24,25
11,38,34
11,37,36
12,0,20
12,1,30
12,2,18
12,22,3
12,35,4
12,34,5
12,9,6
12,7,10
12,13,8
12,11,29
12,12,28
12,14,38
12,17,15
12,16,26
12,19,21
12,25,23
12,27,24
12,33,31
12,32,36
12,39,37
13,0,30
13,1,20
13,8,2
13,28,3
13,4,18
13,39,5
13,25,6
13,29,7
13,34,9
13,12,10
13,11,22
13,21,13
13,17,14
13,23,15
13,16,38
13,19,37
13,24,31
13,26,32
13,27,35
13,36,33
14,15,0
14,1,18
14,2,11
14,29,3
14,4,22
14,5,12
14,17,6
14,26,7
14,10,8
14,39,9
14,19,13
14,14,30
14,25,16
14,20,38
14,21,32
14,23,34
14,24,36
14,31,27
14,28,37
14,35,33
15,13,0
15,8,1
15,6,2
15,3,31
15,4,15
15,5,22
15,24,7
15,37,9
15,27,10
15,11,25
15,12,26
15,14,28
15,21,16
15,29,17
15,18,19
15,20,35
15,23,36
15,30,39
15,32,34
15,38,33
16,12,0
16,1,15
16,2,31
16,3,24
16,8,4
16,7,5
16,6,26
16,9,25
16,32,10
16,11,28
16,33,13
16,27,14
16,16,18
16,38,17
16,19,35
16,20,23
16,22,21
16,30,29
16,34,37
16,36,39
17,0,24
17,1,4
17,2,5
17,3,15
17,7,6
17,35,8
17,9,26
17,37,10
17,11,31
17,18,12
17,34,13
17,23,14
17,19,16
17,39,17
17,22,20
17,21,25
17,28,27
17,29,36
17,30,38
17,33,32
18,1,0
18,15,2
18,4,3
18,5,24
18,6,11
18,7,23
18,38,8
18,27,9
18,10,35
18,13,12
18,25,14
18,16,29
18,17,36
18,21,18
18,19,22
18,20,34
18,26,37
18,28,33
18,32,30
18,31,39
19,0,23
19,6,1
19,14,2
19,3,11
19,38,4
19,5,10
19,9,7
19,39,8
19,12,35
19,13,26
19,15,16
19,24,17
19,20,18
19,29,19
19,21,33
19,22,34
19,31,25
19,27,36
19,30,28
19,37,32
20,36,0
20,1,2
20,3,14
20,39,4
20,37,5
20,6,16
20,7,13
20,8,23
20,9,20
20,10,21
20,11,26
20,17,12
20,22,15
20,18,35
20,30,19
20,33,24
20,25,34
20,27,32
20,38,28
20,29,31
21,39,0
21,1,14
21,2,20
21,10,3
21,34,4
21,35,5
21,32,6
21,12,7
21,8,27
21,24,9
21,11,21
21,13,16
21,30,15
21,17,22
21,18,26
21,23,19
21,33,25
21,29,28
21,31,37
21,36,38
22,38,0
22,31,1
22,2,27
22,13,3
22,4,20
22,36,5
22,33,6
22,11,7
22,8,30
22,19,9
22,10,14
22,12,39
22,24,15
22,16,22
22,17,18
22,23,21
22,32,25
22,26,34
22,28,35
22,37,29
23,0,2
23,35,1
23,3,30
23,4,19
23,5,11
23,20,6
23,7,8
23,14,9
23,16,10
23,12,27
23,13,39
23,15,18
23,31,17
23,21,24
23,22,23
23,25,26
23,28,32
23,38,29
23,37,33
23,34,36
24,0,11
24,36,1
24,2,19
24,3,16
24,4,37
24,5,30
24,6,13
24,7,38
24,14,8
24,9,12
24,10,15
24,33,17
24,18,24
24,20,25
24,34,21
24,27,22
24,23,32
24,26,39
24,28,31
24,35,29
25,0,19
25,1,16
25,10,2
25,7,3
25,9,4
25,5,6
25,8,37
25,11,13
25,12,38
25,14,36
25,15,25
25,17,27
25,18,22
25,20,33
25,29,21
25,30,23
25,24,32
25,26,28
25,34,31
25,39,35
26,10,0
26,37,1
26,9,2
26,3,8
26,4,5
26,6,14
26,16,7
26,32,11
26,12,36
26,13,38
26,15,20
26,17,25
26,18,27
26,19,33
26,26,21
26,22,30
26,28,23
26,24,29
26,35,31
26,39,34
27,0,14
27,38,1
27,2,17
27,3,12
27,16,4
27,5,28
27,8,6
27,20,7
27,23,9
27,34,10
27,36,11
27,22,13
27,19,15
27,33,18
27,21,39
27,24,30
27,25,29
27,31,26
27,27,37
27,32,35
28,0,3
28,33,1
28,2,12
28,4,14
28,5,16
28,6,28
28,7,17
28,8,32
28,22,9
28,38,10
28,34,11
28,31,13
28,29,15
28,36,18
28,20,19
28,21,27
28,23,39
28,35,24
28,25,37
28,30,26
29,8,0
29,1,12
29,2,16
29,3,5
29,6,4
29,7,28
29,18,9
29,36,10
29,11,17
29,30,13
29,14,32
29,31,15
29,19,25
29,21,20
29,26,22
29,23,27
29,37,24
29,29,34
29,39,33
29,38,35
