154,Heuristic,10000000,7230.000000,1,0.005000,500000,32,8
Time,Value 
Final, 90443,7231

NrViolations,0
Round,H_team,A_team 
0,0,3
0,1,4
0,2,16
0,5,18
0,6,7
0,29,8
0,9,25
0,10,27
0,11,17
0,12,31
0,15,13
0,20,14
0,22,19
0,21,23
0,26,24
0,30,28
1,0,6
1,1,27
1,2,19
1,3,5
1,25,4
1,18,7
1,8,24
1,26,9
1,10,29
1,11,31
1,12,15
1,13,28
1,21,14
1,22,16
1,17,30
1,23,20
2,0,23
2,9,1
2,2,7
2,3,16
2,24,4
2,19,5
2,18,6
2,8,22
2,10,17
2,25,11
2,29,12
2,13,31
2,14,30
2,28,15
2,20,21
2,27,26
3,16,0
3,1,25
3,4,2
3,3,23
3,6,5
3,7,22
3,8,20
3,9,24
3,15,10
3,26,11
3,14,12
3,27,13
3,29,17
3,19,18
3,21,30
3,31,28
4,0,19
4,1,13
4,5,2
4,22,3
4,4,20
4,6,16
4,7,23
4,21,8
4,27,9
4,31,10
4,29,11
4,17,12
4,28,14
4,30,15
4,18,26
4,25,24
5,2,0
5,18,1
5,7,3
5,22,4
5,5,26
5,24,6
5,23,8
5,11,9
5,10,20
5,12,21
5,25,13
5,15,14
5,16,19
5,17,27
5,28,29
5,30,31
6,5,0
6,6,1
6,20,2
6,19,3
6,4,26
6,8,7
6,17,9
6,24,10
6,14,11
6,12,28
6,13,30
6,15,21
6,16,18
6,23,22
6,27,25
6,31,29
7,7,0
7,24,1
7,23,2
7,3,18
7,4,8
7,16,5
7,19,6
7,9,10
7,11,27
7,30,12
7,13,29
7,14,17
7,31,15
7,20,22
7,28,21
7,26,25
