154,Heuristic,10000000,7230.000000,1,0.005000,500000,24,6
Time,Value 
Final, 53724,7231

NrViolations,0
Round,H_team,A_team 
0,17,0
0,1,4
0,18,2
0,19,3
0,5,12
0,23,6
0,7,15
0,22,8
0,9,20
0,10,11
0,14,13
0,16,21
1,9,0
1,1,16
1,2,23
1,17,3
1,4,21
1,5,14
1,11,6
1,7,12
1,8,19
1,10,18
1,15,13
1,22,20
2,8,0
2,17,1
2,2,10
2,3,22
2,4,5
2,6,18
2,7,16
2,9,19
2,11,23
2,12,13
2,14,15
2,20,21
3,0,2
3,13,1
3,3,7
3,20,4
3,16,5
3,6,10
3,8,9
3,11,19
3,14,12
3,15,17
3,23,18
3,21,22
4,0,10
4,21,1
4,6,2
4,3,4
4,15,5
4,20,7
4,23,8
4,13,9
4,18,11
4,12,17
4,16,14
4,19,22
5,0,6
5,1,14
5,2,11
5,21,3
5,4,16
5,5,17
5,19,7
5,18,8
5,22,9
5,10,23
5,12,15
5,13,20
