1217,Heuristic,10000000,7230.000000,1,0.005000,500000,16,12
Time,Value 
Final, 131017,7231

NrViolations,0
Round,H_team,A_team 
0,0,15
0,12,1
0,4,2
0,3,10
0,5,8
0,6,7
0,13,9
0,11,14
1,0,2
1,14,1
1,3,8
1,4,15
1,13,5
1,9,6
1,7,12
1,10,11
2,6,0
2,9,1
2,2,8
2,3,12
2,10,4
2,15,5
2,7,11
2,14,13
3,11,0
3,1,10
3,2,12
3,6,3
3,13,4
3,14,5
3,8,7
3,15,9
4,8,0
4,5,1
4,2,3
4,4,6
4,7,10
4,11,9
4,12,14
4,13,15
5,0,9
5,1,3
5,5,2
5,4,14
5,6,10
5,13,7
5,11,8
5,12,15
6,0,1
6,9,2
6,3,11
6,4,5
6,12,6
6,15,7
6,8,14
6,10,13
7,0,4
7,1,11
7,2,13
7,3,9
7,10,5
7,15,6
7,14,7
7,8,12
8,10,0
8,1,13
8,7,2
8,4,3
8,5,11
8,6,8
8,9,12
8,14,15
9,13,0
9,1,4
9,6,2
9,15,3
9,5,7
9,9,8
9,14,10
9,11,12
10,0,14
10,2,1
10,7,3
10,9,4
10,5,6
10,8,10
10,15,11
10,12,13
11,12,0
11,1,6
11,2,14
11,3,5
11,8,4
11,7,9
11,10,15
11,11,13
