154,Heuristic,10000000,7230.000000,1,0.005000,500000,40,10
Time,Value 
Final, 280,7231

NrViolations,0
Round,H_team,A_team 
0,15,0
0,25,1
0,2,27
0,3,19
0,8,4
0,5,22
0,35,6
0,23,7
0,14,9
0,13,10
0,26,11
0,12,21
0,33,16
0,24,17
0,30,18
0,37,20
0,31,28
0,29,34
0,36,32
0,38,39
1,31,0
1,13,1
1,2,4
1,3,16
1,5,39
1,36,6
1,14,7
1,8,34
1,15,9
1,29,10
1,30,11
1,12,20
1,38,17
1,33,18
1,23,19
1,37,21
1,24,22
1,25,27
1,26,32
1,35,28
2,0,36
2,15,1
2,2,34
2,3,32
2,16,4
2,13,5
2,6,19
2,7,37
2,8,38
2,17,9
2,10,22
2,11,14
2,12,18
2,20,29
2,39,21
2,31,23
2,30,24
2,25,35
2,26,27
2,33,28
3,0,25
3,1,23
3,20,2
3,39,3
3,4,37
3,34,5
3,6,8
3,7,26
3,9,13
3,10,36
3,11,33
3,32,12
3,18,14
3,17,15
3,16,31
3,19,38
3,21,24
3,22,30
3,27,35
3,28,29
4,0,3
4,1,33
4,22,2
4,4,14
4,17,5
4,9,6
4,38,7
4,32,8
4,27,10
4,18,11
4,34,12
4,16,13
4,19,15
4,23,20
4,21,30
4,36,24
4,39,25
4,28,26
4,35,29
4,37,31
5,35,0
5,1,6
5,19,2
5,29,3
5,4,11
5,5,16
5,21,7
5,8,9
5,38,10
5,25,12
5,15,13
5,14,20
5,31,17
5,18,39
5,37,22
5,23,34
5,24,26
5,27,28
5,36,30
5,33,32
6,38,0
6,36,1
6,2,7
6,3,34
6,33,4
6,5,10
6,15,6
6,8,16
6,26,9
6,24,11
6,12,22
6,13,17
6,14,21
6,31,18
6,29,19
6,25,20
6,23,39
6,37,27
6,30,28
6,35,32
7,11,0
7,34,1
7,2,23
7,3,21
7,28,4
7,5,35
7,6,37
7,7,16
7,29,8
7,9,19
7,10,25
7,12,33
7,13,18
7,14,36
7,24,15
7,26,17
7,20,27
7,22,39
7,30,31
7,32,38
8,0,12
8,1,24
8,32,2
8,17,3
8,4,13
8,18,5
8,6,29
8,7,30
8,19,8
8,9,36
8,10,37
8,11,23
8,28,14
8,27,15
8,16,35
8,20,26
8,21,38
8,22,31
8,34,25
8,39,33
9,0,33
9,1,3
9,16,2
9,4,25
9,11,5
9,6,12
9,7,29
9,18,8
9,9,24
9,10,15
9,32,13
9,34,14
9,17,30
9,19,37
9,20,31
9,21,36
9,22,26
9,27,23
9,28,38
9,39,35
